trial_id,density,nback,window,window_duration_s,window_reaches_handback,brake_channel_peaks__prominence15,brake_channel_peaks__prominence30,brake_channel_peaks__prominence5,steering_channel_hysteresis_reversals__gap1deg_lowpass2Hz,steering_channel_hysteresis_reversals__gap1deg_raw,steering_channel_hysteresis_reversals__gap2deg_lowpass2Hz,steering_channel_hysteresis_reversals__gap2deg_raw,steering_channel_hysteresis_reversals__gap3deg_lowpass2Hz,steering_channel_hysteresis_reversals__gap3deg_raw,steering_channel_hysteresis_reversals__gap5deg_lowpass2Hz,steering_channel_hysteresis_reversals__gap5deg_raw
density_10_nback_1_id_33,10,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,3,2,3,1,1,1,1,1,1,0,0
density_10_nback_1_id_33,10,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,49.75,True,6,4,7,12,12,8,8,8,8,0,0
density_10_nback_1_id_33,10,1,POST_BUTTON_MANUAL,17.850000143051147,False,2,2,2,6,6,3,3,3,3,0,0
density_10_nback_1_id_33,10,1,POST_TOR_MANUAL,19.600000143051147,False,3,2,3,6,6,3,3,3,3,0,0
density_10_nback_1_id_34,10,1,HISTORICAL_ACUTE_8S_POST_TOR,7.949999809265137,False,3,2,3,2,2,2,2,2,2,2,2
density_10_nback_1_id_34,10,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,48.44999980926514,True,4,2,4,12,12,10,10,10,10,8,7
density_10_nback_1_id_34,10,1,POST_BUTTON_MANUAL,16.75,False,2,2,2,5,5,5,5,5,5,2,2
density_10_nback_1_id_34,10,1,POST_TOR_MANUAL,18.34999990463257,False,3,2,3,5,5,5,5,5,5,2,2
density_10_nback_1_id_35,10,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,3,1,3,1,1,1,1,1,1,1,1
density_10_nback_1_id_35,10,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,46.90000009536743,True,3,1,4,9,9,9,9,9,9,8,8
density_10_nback_1_id_35,10,1,POST_BUTTON_MANUAL,14.849999904632568,False,2,1,2,5,5,5,5,5,5,4,4
density_10_nback_1_id_35,10,1,POST_TOR_MANUAL,16.700000047683716,False,3,1,3,5,5,5,5,5,5,4,4
density_10_nback_1_id_36,10,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,3,2,5,1,1,1,1,1,1,1,1
density_10_nback_1_id_36,10,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,49.5,True,4,2,6,10,10,6,6,6,6,6,6
density_10_nback_1_id_36,10,1,POST_BUTTON_MANUAL,17.700000047683716,False,2,2,4,5,5,5,5,5,5,4,4
density_10_nback_1_id_36,10,1,POST_TOR_MANUAL,19.350000143051147,False,3,2,5,5,5,5,5,5,5,4,4
density_10_nback_1_id_37,10,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,2,1,2,0,0,0,0,0,0,0,0
density_10_nback_1_id_37,10,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,51.65000009536743,True,2,1,2,14,14,10,10,10,10,10,10
density_10_nback_1_id_37,10,1,POST_BUTTON_MANUAL,16.949999809265137,False,0,0,0,6,6,5,5,5,5,5,5
density_10_nback_1_id_37,10,1,POST_TOR_MANUAL,21.5,False,2,1,2,6,6,5,5,5,5,5,5
density_10_nback_1_id_38,10,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,3,2,3,1,1,1,1,1,1,1,1
density_10_nback_1_id_38,10,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,48.0,True,3,2,3,11,11,9,9,9,9,6,6
density_10_nback_1_id_38,10,1,POST_BUTTON_MANUAL,16.299999952316284,False,2,1,2,6,6,4,4,4,4,2,2
density_10_nback_1_id_38,10,1,POST_TOR_MANUAL,17.850000143051147,False,3,2,3,6,6,4,4,4,4,2,2
density_10_nback_1_id_39,10,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,2,2,3,1,1,1,1,1,1,1,1
density_10_nback_1_id_39,10,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,50.200000047683716,True,3,3,4,18,18,16,16,14,14,12,12
density_10_nback_1_id_39,10,1,POST_BUTTON_MANUAL,18.200000047683716,False,2,1,2,10,10,10,10,9,9,7,7
density_10_nback_1_id_39,10,1,POST_TOR_MANUAL,20.0,False,2,2,3,10,10,10,10,9,9,7,7
density_10_nback_1_id_4,10,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,3,2,3,5,5,3,5,3,3,2,2
density_10_nback_1_id_4,10,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,41.90000009536743,True,3,2,3,15,15,9,11,9,9,9,9
density_10_nback_1_id_4,10,1,POST_BUTTON_MANUAL,8.050000190734863,False,1,1,1,8,8,4,6,4,4,3,3
density_10_nback_1_id_4,10,1,POST_TOR_MANUAL,11.800000190734863,False,3,2,3,8,8,4,6,4,4,3,3
density_10_nback_1_id_40,10,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,3,1,4,2,2,2,2,2,2,1,1
density_10_nback_1_id_40,10,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,47.05000019073486,True,3,1,4,15,15,9,9,9,9,9,9
density_10_nback_1_id_40,10,1,POST_BUTTON_MANUAL,13.200000047683716,False,1,0,2,7,7,7,7,7,7,7,7
density_10_nback_1_id_40,10,1,POST_TOR_MANUAL,16.90000009536743,False,3,1,4,7,7,7,7,7,7,7,7
density_10_nback_1_id_41,10,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,1,1,2,1,1,1,1,1,1,1,1
density_10_nback_1_id_41,10,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,55.700000047683716,True,1,1,2,16,16,16,16,14,14,8,8
density_10_nback_1_id_41,10,1,POST_BUTTON_MANUAL,24.600000143051147,False,1,1,2,10,10,10,10,9,9,5,5
density_10_nback_1_id_41,10,1,POST_TOR_MANUAL,25.550000190734863,False,1,1,2,10,10,10,10,9,9,5,5
density_10_nback_1_id_42,10,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,2,2,5,1,1,1,1,1,1,1,1
density_10_nback_1_id_42,10,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,49.30000019073486,True,3,3,6,14,14,14,14,10,10,10,10
density_10_nback_1_id_42,10,1,POST_BUTTON_MANUAL,16.90000009536743,False,2,2,4,9,9,9,9,6,6,6,6
density_10_nback_1_id_42,10,1,POST_TOR_MANUAL,19.100000143051147,False,2,2,5,9,9,9,9,6,6,6,6
density_10_nback_1_id_43,10,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,2,2,4,2,2,1,1,1,1,1,1
density_10_nback_1_id_43,10,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,55.10000014305115,True,2,2,4,18,18,14,14,12,12,8,8
density_10_nback_1_id_43,10,1,POST_BUTTON_MANUAL,23.200000047683716,False,2,2,2,13,13,11,11,9,9,7,7
density_10_nback_1_id_43,10,1,POST_TOR_MANUAL,24.950000047683716,False,2,2,4,13,13,11,11,9,9,7,7
density_10_nback_1_id_44,10,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,2,1,3,3,3,1,1,1,1,1,1
density_10_nback_1_id_44,10,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,48.75,True,3,1,4,12,12,6,6,6,6,3,3
density_10_nback_1_id_44,10,1,POST_BUTTON_MANUAL,17.049999952316284,False,1,1,2,5,5,3,3,3,3,2,2
density_10_nback_1_id_44,10,1,POST_TOR_MANUAL,18.600000143051147,False,2,1,3,5,5,3,3,3,3,2,2
density_10_nback_1_id_45,10,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,2,1,3,3,3,2,2,1,1,1,1
density_10_nback_1_id_45,10,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,127.75,True,4,2,9,53,55,31,31,24,24,14,14
density_10_nback_1_id_45,10,1,POST_BUTTON_MANUAL,96.30000019073486,False,3,2,8,49,51,31,31,24,24,14,14
density_10_nback_1_id_45,10,1,POST_TOR_MANUAL,97.60000014305115,False,4,2,8,49,51,31,31,24,24,14,14
density_10_nback_1_id_46,10,1,HISTORICAL_ACUTE_8S_POST_TOR,7.949999809265137,False,2,1,3,1,1,1,1,1,1,0,0
density_10_nback_1_id_46,10,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,40.799999952316284,True,2,1,3,11,11,5,5,5,5,2,2
density_10_nback_1_id_46,10,1,POST_BUTTON_MANUAL,9.25,False,1,1,2,2,2,2,2,1,1,0,0
density_10_nback_1_id_46,10,1,POST_TOR_MANUAL,10.699999809265137,False,2,1,3,2,2,2,2,1,1,0,0
density_10_nback_1_id_47,10,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,1,1,2,4,4,4,4,4,4,1,1
density_10_nback_1_id_47,10,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,52.10000014305115,True,1,1,2,20,20,18,18,14,14,9,9
density_10_nback_1_id_47,10,1,POST_BUTTON_MANUAL,19.399999856948853,False,1,1,1,13,13,11,11,9,9,5,5
density_10_nback_1_id_47,10,1,POST_TOR_MANUAL,21.950000047683716,False,1,1,2,13,13,11,11,9,9,5,5
density_10_nback_1_id_48,10,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,4,4,4,1,1,0,0,0,0,0,0
density_10_nback_1_id_48,10,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,74.45000004768372,True,10,9,12,26,34,20,22,20,22,17,18
density_10_nback_1_id_48,10,1,POST_BUTTON_MANUAL,43.25,False,10,9,11,19,25,14,16,14,16,12,13
density_10_nback_1_id_48,10,1,POST_TOR_MANUAL,44.30000019073486,False,10,9,11,19,25,14,16,14,16,12,13
density_10_nback_1_id_49,10,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,1,1,2,4,4,2,2,2,2,1,2
density_10_nback_1_id_49,10,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,62.85000014305115,True,1,1,2,26,26,24,24,24,24,14,14
density_10_nback_1_id_49,10,1,POST_BUTTON_MANUAL,29.799999952316284,False,1,0,1,20,20,18,18,17,17,9,9
density_10_nback_1_id_49,10,1,POST_TOR_MANUAL,32.700000047683716,False,1,1,2,20,20,18,18,17,17,9,9
density_10_nback_1_id_5,10,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,2,1,5,3,3,3,3,1,1,1,1
density_10_nback_1_id_5,10,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,50.35000014305115,True,2,1,5,21,21,17,17,11,15,7,7
density_10_nback_1_id_5,10,1,POST_BUTTON_MANUAL,17.59999990463257,False,0,0,4,15,15,13,13,8,10,5,5
density_10_nback_1_id_5,10,1,POST_TOR_MANUAL,20.25,False,2,1,5,15,15,13,13,8,10,5,5
density_10_nback_1_id_50,10,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,3,1,3,1,1,1,1,1,1,1,1
density_10_nback_1_id_50,10,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,51.450000047683716,True,4,2,4,12,12,12,12,8,10,6,6
density_10_nback_1_id_50,10,1,POST_BUTTON_MANUAL,18.949999809265137,False,2,1,2,5,5,5,5,2,2,2,2
density_10_nback_1_id_50,10,1,POST_TOR_MANUAL,21.299999952316284,False,3,1,3,5,5,5,5,2,2,2,2
density_10_nback_1_id_51,10,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,4,2,4,4,4,3,3,2,2,0,0
density_10_nback_1_id_51,10,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,49.25,True,5,3,5,15,15,14,14,12,12,6,6
density_10_nback_1_id_51,10,1,POST_BUTTON_MANUAL,16.950000047683716,False,3,2,3,8,8,7,7,6,6,2,2
density_10_nback_1_id_51,10,1,POST_TOR_MANUAL,19.100000143051147,False,4,2,4,8,8,7,7,6,6,2,2
density_10_nback_1_id_52,10,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,2,1,2,5,3,2,3,0,0,0,0
density_10_nback_1_id_52,10,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,53.200000047683716,True,2,1,2,17,15,15,15,13,13,10,10
density_10_nback_1_id_52,10,1,POST_BUTTON_MANUAL,20.34999990463257,False,1,1,1,12,10,9,9,7,7,5,5
density_10_nback_1_id_52,10,1,POST_TOR_MANUAL,23.049999952316284,False,2,1,2,12,10,9,9,7,7,5,5
density_10_nback_1_id_53,10,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,2,1,2,1,1,1,1,1,1,1,1
density_10_nback_1_id_53,10,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,49.35000014305115,True,2,1,2,14,14,10,10,10,10,10,10
density_10_nback_1_id_53,10,1,POST_BUTTON_MANUAL,17.600000143051147,False,1,1,1,6,6,5,5,5,5,5,5
density_10_nback_1_id_53,10,1,POST_TOR_MANUAL,19.15000009536743,False,2,1,2,6,6,5,5,5,5,5,5
density_10_nback_1_id_54,10,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,2,2,2,2,2,1,1,1,1,1,1
density_10_nback_1_id_54,10,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,46.65000009536743,True,2,2,2,14,14,11,11,9,9,7,7
density_10_nback_1_id_54,10,1,POST_BUTTON_MANUAL,15.200000047683716,False,1,1,1,10,10,6,6,4,5,4,4
density_10_nback_1_id_54,10,1,POST_TOR_MANUAL,16.550000190734863,False,2,2,2,10,10,6,6,4,5,4,4
density_10_nback_1_id_55,10,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,3,1,3,1,1,1,1,0,0,0,0
density_10_nback_1_id_55,10,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,52.90000009536743,True,3,1,3,10,10,10,10,8,8,4,4
density_10_nback_1_id_55,10,1,POST_BUTTON_MANUAL,20.15000009536743,False,2,1,2,5,5,5,5,4,4,2,2
density_10_nback_1_id_55,10,1,POST_TOR_MANUAL,22.700000047683716,False,3,1,3,5,5,5,5,4,4,2,2
density_10_nback_1_id_56,10,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,2,1,3,1,1,1,1,1,1,1,1
density_10_nback_1_id_56,10,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,48.15000009536743,True,2,1,3,16,16,12,12,10,12,9,9
density_10_nback_1_id_56,10,1,POST_BUTTON_MANUAL,15.349999904632568,False,1,1,2,7,7,7,7,5,7,5,5
density_10_nback_1_id_56,10,1,POST_TOR_MANUAL,18.0,False,2,1,3,7,7,7,7,5,7,5,5
density_10_nback_1_id_57,10,1,HISTORICAL_ACUTE_8S_POST_TOR,7.949999809265137,False,3,3,3,4,4,2,2,1,1,1,1
density_10_nback_1_id_57,10,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,52.049999952316284,True,3,3,3,19,19,17,15,15,15,10,10
density_10_nback_1_id_57,10,1,POST_BUTTON_MANUAL,20.549999952316284,False,2,2,2,14,14,11,10,9,9,7,7
density_10_nback_1_id_57,10,1,POST_TOR_MANUAL,21.899999856948853,False,3,3,3,14,14,11,10,9,9,7,7
density_10_nback_1_id_6,10,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,4,3,4,5,6,4,4,4,4,3,3
density_10_nback_1_id_6,10,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,50.950000047683716,True,5,4,5,19,19,12,12,8,12,7,7
density_10_nback_1_id_6,10,1,POST_BUTTON_MANUAL,19.100000143051147,False,4,4,4,13,13,8,8,5,7,4,4
density_10_nback_1_id_6,10,1,POST_TOR_MANUAL,20.800000190734863,False,5,4,5,13,13,8,8,5,7,4,4
density_10_nback_1_id_7,10,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,2,1,2,1,1,1,1,1,1,1,1
density_10_nback_1_id_7,10,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,47.950000047683716,True,2,1,2,7,7,7,7,5,5,5,5
density_10_nback_1_id_7,10,1,POST_BUTTON_MANUAL,15.25,False,0,0,0,7,7,7,7,5,5,5,5
density_10_nback_1_id_7,10,1,POST_TOR_MANUAL,17.800000190734863,False,2,1,2,7,7,7,7,5,5,5,5
density_10_nback_1_id_8,10,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,1,1,2,2,2,2,2,1,1,1,1
density_10_nback_1_id_8,10,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,56.15000009536743,True,4,1,5,19,19,11,11,10,10,8,8
density_10_nback_1_id_8,10,1,POST_BUTTON_MANUAL,24.0,False,1,1,1,12,12,6,6,5,5,3,3
density_10_nback_1_id_8,10,1,POST_TOR_MANUAL,26.0,False,1,1,2,12,12,6,6,5,5,3,3
density_10_nback_1_id_9,10,1,HISTORICAL_ACUTE_8S_POST_TOR,7.949999809265137,False,3,2,3,1,1,1,1,1,1,1,1
density_10_nback_1_id_9,10,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,53.0,True,3,2,3,13,13,13,13,11,11,11,11
density_10_nback_1_id_9,10,1,POST_BUTTON_MANUAL,21.09999990463257,False,2,1,2,7,7,7,7,7,7,7,7
density_10_nback_1_id_9,10,1,POST_TOR_MANUAL,22.899999856948853,False,3,2,3,7,7,7,7,7,7,7,7
density_10_nback_2_id_1,10,2,HISTORICAL_ACUTE_8S_POST_TOR,7.949999809265137,False,1,1,2,5,5,4,4,4,4,3,3
density_10_nback_2_id_1,10,2,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,49.89999985694885,True,3,2,4,15,15,10,12,10,10,8,8
density_10_nback_2_id_1,10,2,POST_BUTTON_MANUAL,17.450000047683716,False,1,1,2,10,10,7,9,7,7,7,7
density_10_nback_2_id_1,10,2,POST_TOR_MANUAL,19.75,False,1,1,2,11,11,7,9,7,7,7,7
density_10_nback_2_id_10,10,2,HISTORICAL_ACUTE_8S_POST_TOR,7.949999809265137,False,1,1,2,2,4,2,2,2,2,2,2
density_10_nback_2_id_10,10,2,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,47.799999952316284,True,6,4,7,15,29,15,25,15,25,13,23
density_10_nback_2_id_10,10,2,POST_BUTTON_MANUAL,16.0,False,2,2,2,8,10,8,8,7,7,5,5
density_10_nback_2_id_10,10,2,POST_TOR_MANUAL,17.649999856948853,False,2,2,3,8,10,8,8,7,7,6,6
density_10_nback_2_id_11,10,2,HISTORICAL_ACUTE_8S_POST_TOR,7.949999809265137,False,2,2,2,4,4,2,2,1,2,1,1
density_10_nback_2_id_11,10,2,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,45.5,True,6,5,6,15,15,8,8,8,8,8,8
density_10_nback_2_id_11,10,2,POST_BUTTON_MANUAL,13.599999904632568,False,2,0,2,7,7,5,5,5,5,5,5
density_10_nback_2_id_11,10,2,POST_TOR_MANUAL,15.349999904632568,False,2,2,2,8,8,5,5,5,5,5,5
density_10_nback_2_id_12,10,2,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,1,1,5,5,5,5,5,3,2,2,2
density_10_nback_2_id_12,10,2,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,46.700000047683716,True,5,4,11,24,24,20,20,16,15,15,15
density_10_nback_2_id_12,10,2,POST_BUTTON_MANUAL,16.09999990463257,False,1,1,4,14,14,12,12,9,9,8,8
density_10_nback_2_id_12,10,2,POST_TOR_MANUAL,16.549999952316284,False,1,1,5,14,14,12,12,9,8,8,8
density_10_nback_2_id_13,10,2,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,2,2,4,2,2,2,2,1,1,1,1
density_10_nback_2_id_13,10,2,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,45.950000047683716,True,5,4,7,15,25,13,23,12,22,12,22
density_10_nback_2_id_13,10,2,POST_BUTTON_MANUAL,13.400000095367432,False,2,2,3,6,6,5,5,5,5,5,5
density_10_nback_2_id_13,10,2,POST_TOR_MANUAL,15.799999952316284,False,2,2,4,6,6,6,6,5,5,5,5
density_10_nback_2_id_14,10,2,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,1,1,2,3,4,3,3,3,3,3,3
density_10_nback_2_id_14,10,2,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,38.34999990463257,True,3,3,5,13,13,11,11,11,11,9,9
density_10_nback_2_id_14,10,2,POST_BUTTON_MANUAL,7.25,False,1,1,1,4,4,3,3,3,3,3,3
density_10_nback_2_id_14,10,2,POST_TOR_MANUAL,8.200000047683716,False,1,1,2,4,4,3,3,3,3,3,3
density_10_nback_2_id_15,10,2,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,3,3,4,2,2,2,2,1,1,1,1
density_10_nback_2_id_15,10,2,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,47.5,True,4,4,5,17,15,13,13,8,12,8,8
density_10_nback_2_id_15,10,2,POST_BUTTON_MANUAL,13.700000047683716,False,2,2,3,10,8,6,6,2,6,2,2
density_10_nback_2_id_15,10,2,POST_TOR_MANUAL,17.34999990463257,False,3,3,4,11,9,7,7,2,6,2,2
density_10_nback_2_id_16,10,2,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,2,1,2,3,3,2,2,2,2,1,1
density_10_nback_2_id_16,10,2,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,48.34999990463257,True,6,3,6,17,17,16,16,14,16,7,7
density_10_nback_2_id_16,10,2,POST_BUTTON_MANUAL,16.550000190734863,False,1,1,1,10,10,10,10,10,10,5,5
density_10_nback_2_id_16,10,2,POST_TOR_MANUAL,18.200000047683716,False,2,1,2,11,11,10,10,10,10,5,5
density_10_nback_2_id_17,10,2,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,1,1,1,4,4,3,3,2,2,2,2
density_10_nback_2_id_17,10,2,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,44.10000014305115,True,5,3,5,14,14,13,13,9,9,9,9
density_10_nback_2_id_17,10,2,POST_BUTTON_MANUAL,12.949999809265137,False,1,1,1,7,7,7,7,5,5,4,4
density_10_nback_2_id_17,10,2,POST_TOR_MANUAL,14.049999952316284,False,1,1,1,7,7,6,6,5,5,5,5
density_10_nback_2_id_18,10,2,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,1,1,1,3,4,1,1,1,1,1,1
density_10_nback_2_id_18,10,2,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,66.34999990463257,True,5,3,5,26,29,24,24,24,24,24,24
density_10_nback_2_id_18,10,2,POST_BUTTON_MANUAL,34.799999952316284,False,1,1,1,22,24,20,20,20,20,20,20
density_10_nback_2_id_18,10,2,POST_TOR_MANUAL,36.25,False,1,1,1,22,25,20,20,20,20,20,20
density_10_nback_2_id_19,10,2,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,2,1,3,4,6,2,2,2,2,2,2
density_10_nback_2_id_19,10,2,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,50.0,True,5,3,7,21,33,15,25,13,21,13,21
density_10_nback_2_id_19,10,2,POST_BUTTON_MANUAL,18.450000047683716,False,1,1,2,15,15,9,9,7,7,6,7
density_10_nback_2_id_19,10,2,POST_TOR_MANUAL,19.84999990463257,False,2,1,3,14,16,9,9,7,7,7,7
density_10_nback_2_id_2,10,2,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,1,1,1,5,7,3,5,2,2,2,2
density_10_nback_2_id_2,10,2,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,43.049999952316284,True,4,3,6,17,19,13,15,10,10,10,10
density_10_nback_2_id_2,10,2,POST_BUTTON_MANUAL,11.0,False,1,1,1,9,11,6,6,4,4,4,4
density_10_nback_2_id_2,10,2,POST_TOR_MANUAL,12.900000095367432,False,1,1,1,9,11,7,9,4,4,4,4
density_10_nback_2_id_20,10,2,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,1,1,2,2,2,1,1,1,1,1,1
density_10_nback_2_id_20,10,2,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,55.14999985694885,True,5,3,6,19,19,14,14,14,14,10,10
density_10_nback_2_id_20,10,2,POST_BUTTON_MANUAL,22.350000143051147,False,1,1,1,10,10,8,8,8,8,5,5
density_10_nback_2_id_20,10,2,POST_TOR_MANUAL,25.0,False,1,1,2,11,11,8,8,8,8,5,5
density_10_nback_2_id_21,10,2,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,3,1,4,3,3,2,2,2,2,2,2
density_10_nback_2_id_21,10,2,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,66.54999995231628,True,12,9,15,43,79,35,69,30,66,22,58
density_10_nback_2_id_21,10,2,POST_BUTTON_MANUAL,34.25,False,4,3,5,26,28,22,22,18,20,12,14
density_10_nback_2_id_21,10,2,POST_TOR_MANUAL,36.450000047683716,False,5,3,6,27,29,22,22,18,20,12,14
density_10_nback_2_id_22,10,2,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,2,2,2,2,2,2,2,1,1,1,1
density_10_nback_2_id_22,10,2,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,41.34999990463257,True,4,4,5,11,13,9,9,6,6,5,5
density_10_nback_2_id_22,10,2,POST_BUTTON_MANUAL,8.899999856948853,False,2,1,2,3,5,2,2,2,2,2,2
density_10_nback_2_id_22,10,2,POST_TOR_MANUAL,11.149999856948853,False,2,2,2,3,5,3,3,2,2,2,2
density_10_nback_2_id_23,10,2,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,2,1,2,3,3,0,0,0,0,0,0
density_10_nback_2_id_23,10,2,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,45.64999985694885,True,6,3,6,17,31,11,21,11,21,9,19
density_10_nback_2_id_23,10,2,POST_BUTTON_MANUAL,13.900000095367432,False,1,1,1,7,8,4,4,3,3,1,1
density_10_nback_2_id_23,10,2,POST_TOR_MANUAL,15.5,False,2,1,2,8,9,3,3,3,3,1,1
density_10_nback_2_id_24,10,2,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,2,2,2,5,7,4,4,2,2,2,2
density_10_nback_2_id_24,10,2,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,49.59999990463257,True,5,4,5,15,17,14,14,12,12,10,10
density_10_nback_2_id_24,10,2,POST_BUTTON_MANUAL,16.550000190734863,False,2,2,2,11,13,11,11,9,9,9,9
density_10_nback_2_id_24,10,2,POST_TOR_MANUAL,19.450000047683716,False,2,2,2,12,14,11,11,9,9,9,9
density_10_nback_2_id_25,10,2,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,1,1,3,2,2,1,1,1,1,0,0
density_10_nback_2_id_25,10,2,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,50.049999952316284,True,5,3,7,12,26,11,23,11,23,9,21
density_10_nback_2_id_25,10,2,POST_BUTTON_MANUAL,18.699999809265137,False,1,1,3,5,7,5,5,4,4,2,2
density_10_nback_2_id_25,10,2,POST_TOR_MANUAL,19.899999856948853,False,1,1,3,5,7,4,4,4,4,2,2
density_10_nback_2_id_26,10,2,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,2,1,2,5,5,1,1,1,1,1,1
density_10_nback_2_id_26,10,2,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,45.09999990463257,True,6,3,6,15,17,8,8,8,8,8,8
density_10_nback_2_id_26,10,2,POST_BUTTON_MANUAL,13.149999856948853,False,1,1,1,7,9,3,3,3,3,3,3
