trial_id,density,nback,accelerator_channel_pre_tor_mean,accelerator_channel_min_0_to_0p3s,accelerator_channel_drops_to_zero_within_0p3s,brake_channel_max_0_to_0p3s,brake_channel_active_within_0p3s,steering_channel_pre_tor_range_rad,steering_channel_moving_before_tor,brake_channel_onset_after_tor_s,steering_channel_onset_after_tor_s,earliest_channel_activity_after_tor_s,earliest_channel_activity_within_0p3s,earliest_channel_activity_minus_manual_start_s,authorship,steering_channel_max_abs_in_owner_window_rad,steering_channel_max_abs_dev_in_owner_window_rad
density_0_nback_2_id_13,0,2,0.025978210749813158,0.0,True,2.54246044159,False,4.2374671466e-05,False,2.2006416321000017,3.6506416797837176,2.2006416321000017,False,0.30074310300000207,UNRESOLVED (B17),0.138302147388,0.1383088155790977
density_0_nback_2_id_14,0,2,0.024147245640809212,0.0,True,2.27192568779,False,6.2257020545e-05,False,,1.499982833899999,1.499982833899999,False,0.7490844726999981,UNRESOLVED (B17),0.199663236737,0.1996653892416522
density_0_nback_2_id_15,0,2,0.021204063227682896,0.0,True,1.64770770073,False,7.24940182408e-05,False,1.3494362830674334,3.4494361877000017,1.3494362830674334,False,0.6498475074674346,UNRESOLVED (B17),0.142856284976,0.14285864844238802
density_0_nback_2_id_16,0,2,0.021207233449767104,0.0,True,1.58704435825,False,7.26887774363e-05,False,,3.149869203583716,3.149869203583716,False,1.9499046802837157,UNRESOLVED (B17),0.0891653373837,0.08917077209661572
density_0_nback_2_id_17,0,2,0.025867104836691843,0.0,True,2.09838104248,False,7.07588078512e-05,False,2.2998652458325672,2.5998654365674305,2.2998652458325672,False,0.5997633934325677,UNRESOLVED (B17),0.101389616728,0.1013878099448537
density_0_nback_2_id_18,0,2,0.02303533817299342,0.0,True,2.17642116547,False,5.27266456629e-05,False,,2.5498137474325695,2.5498137474325695,False,1.5500540733325678,UNRESOLVED (B17),0.128954172134,0.12895799852841314
density_0_nback_2_id_19,0,2,0.024149186860193423,0.0,True,2.47618865967,False,6.14072305325e-05,False,,3.2499847411999987,3.2499847411999987,False,1.4994316100999967,UNRESOLVED (B17),0.0860493406653,0.08604474862499933
density_0_nback_2_id_20,0,2,0.02479678375253421,0.0,True,2.8392469883,False,4.9623129598299996e-05,False,2.2505760192999986,3.800575971616283,2.2505760192999986,False,0.35054397580000085,UNRESOLVED (B17),0.460447877645,0.46044640963154204
density_0_nback_2_id_21,0,2,0.024809001038148686,0.0,True,2.67676234245,False,5.57079638384e-05,False,,2.649967670467433,2.649967670467433,False,1.3499474525674344,UNRESOLVED (B17),0.159634709358,0.1596370526276997
density_0_nback_2_id_22,0,2,0.02562634146919342,0.0,True,2.69959950447,False,8.646343121650001e-05,False,2.1004004478325697,3.2504005432000014,2.1004004478325697,False,0.050523281132569764,UNRESOLVED (B17),0.121284030378,0.12128721219525083
density_0_nback_2_id_23,0,2,0.02710041207702105,0.0,True,2.96077179909,False,5.81806853006e-05,False,2.049929380416284,3.349929332732568,2.049929380416284,False,-0.20009541508371598,UNRESOLVED (B17),0.130632013083,0.13063177615318322
density_0_nback_2_id_24,0,2,0.024835150933975002,0.0,True,2.69689011574,False,7.13307199476e-05,False,2.34983205793257,2.6998322009837175,2.34983205793257,False,0.5992217064325658,UNRESOLVED (B17),0.259346485138,0.25934329088027486
density_0_nback_2_id_25,0,2,0.02481762425189079,0.0,True,2.79374289513,False,5.6691882491500005e-05,False,,2.200053453483715,2.200053453483715,False,1.150069475183713,UNRESOLVED (B17),0.122961871326,0.12296598899650044
density_0_nback_2_id_26,0,2,0.025610334239910524,0.0,True,2.36015248299,False,8.67479357111e-05,False,2.049848079632568,2.9498481749999996,2.049848079632568,False,0.44998311993256834,UNRESOLVED (B17),0.0999514684081,0.09994620845824252
density_0_nback_2_id_27,0,2,0.03004538022766184,0.0,True,3.43902349472,False,6.96211845934e-05,False,2.3000495434162858,3.400049686467433,2.3000495434162858,False,0.5501754284162814,UNRESOLVED (B17),0.161312550306,0.16130942569954027
density_0_nback_2_id_28,0,2,0.027100658387343424,0.0,True,3.00511264801,False,6.43156054139e-05,False,,2.1999523639837157,2.1999523639837157,False,0.4995033740837158,UNRESOLVED (B17),0.482020139694,0.4820192663315391
density_0_nback_2_id_29,0,2,0.03003478609024737,0.0,True,3.36527228355,False,8.32966543385e-05,False,2.0502154827162826,3.5502154827162826,2.0502154827162826,False,-1.0006859302837157,UNRESOLVED (B17),1.5100581646,1.510052518631449
density_0_nback_2_id_2,0,2,0.026279604454575,0.0,True,2.95243167877,False,6.35061442154e-05,False,2.0495193004162857,3.4495193957837174,2.0495193004162857,False,0.09906077381628364,UNRESOLVED (B17),0.127516016364,0.12751753336203187
density_0_nback_2_id_30,0,2,0.030052554793659213,0.0,True,3.61179590225,False,7.4592528108e-05,False,,4.250877380399999,4.250877380399999,False,2.5508689879999977,UNRESOLVED (B17),0.132070168853,0.13206926615792594
density_0_nback_2_id_31,0,2,0.02159708429519605,0.0,True,1.67845511436,False,6.0275393479999995e-05,False,2.1498672961837144,3.9998672008162828,2.1498672961837144,False,0.9497101306837124,UNRESOLVED (B17),0.109059751034,0.10906451968035413
density_0_nback_2_id_32,0,2,0.02268030685617105,0.0,True,1.8025393486,False,5.57128951187e-05,False,,2.1992683411000016,2.1992683411000016,False,0.7990722656000031,UNRESOLVED (B17),0.147410437465,0.14740558564710593
density_0_nback_2_id_33,0,2,0.02708466135355132,0.0,True,2.55421304703,False,8.19064734969e-05,False,,2.349597454032569,2.349597454032569,False,1.0496726036325654,UNRESOLVED (B17),0.105943761766,0.10594990281556098
density_0_nback_2_id_34,0,2,0.023054888275903948,0.0,True,2.15510797501,False,6.55549447401e-05,False,,2.6999073029000016,2.6999073029000016,False,1.0494422912999966,UNRESOLVED (B17),0.211887523532,0.2118851586480304
density_0_nback_2_id_35,0,2,0.027480516166073686,0.0,True,2.91439342499,False,5.95614892518e-05,False,2.199464082683715,3.249464034999999,2.199464082683715,False,0.24984288218371375,UNRESOLVED (B17),0.127516016364,0.12751285845390603
density_0_nback_2_id_36,0,2,0.02561992421551184,0.0,True,2.48079395294,False,7.33393608243e-05,False,2.099925518032567,3.2499256133999985,2.099925518032567,False,-0.30034112926743006,UNRESOLVED (B17),0.151964575052,0.1519697726087459
density_0_nback_2_id_37,0,2,0.023057631118918422,0.0,True,2.07486200333,False,6.73556496622e-05,False,2.049798488632568,3.8497986793674315,2.049798488632568,False,-0.6004700660674303,UNRESOLVED (B17),0.0692709162831,0.06927168114899358
density_0_nback_2_id_38,0,2,0.028578100137785528,0.0,True,2.89636325836,False,7.57801917644e-05,False,,2.049898862816285,2.049898862816285,False,1.3997886181162826,UNRESOLVED (B17),0.107621602714,0.10761778705344335
density_0_nback_2_id_39,0,2,0.02415557083134079,0.0,True,2.23098945618,False,7.16889335309e-05,False,2.3497033119674313,3.6497032642837155,2.3497033119674313,False,1.2497353553674344,UNRESOLVED (B17),0.420659035444,0.42065607552166856
density_0_nback_2_id_40,0,2,0.022667558422598683,0.0,True,2.09812402725,False,6.2465940573e-05,False,2.0493502617325667,4.299350261732567,2.0493502617325667,False,0.0994429588325687,UNRESOLVED (B17),0.508146524429,0.5081518461974377
density_0_nback_2_id_41,0,2,0.02763437117010263,0.0,True,2.87287259102,False,8.53649944475e-05,False,8.449635744083714,3.099635601032567,3.099635601032567,False,1.5495657921325687,UNRESOLVED (B17),0.150526434183,0.1505218267549508
density_0_nback_2_id_42,0,2,0.033623532196009207,0.0,True,4.34204339981,False,7.14048601367e-05,False,2.050582885699999,4.600582838016283,2.050582885699999,False,-0.1493873595999986,UNRESOLVED (B17),0.514138817787,0.5141321155725852
density_0_nback_2_id_43,0,2,0.025715027935796053,0.0,True,3.03395628929,False,8.71547126735e-05,False,,2.6006903648325697,2.6006903648325697,False,1.2501730919325666,UNRESOLVED (B17),0.127516016364,0.1275134698045881
density_0_nback_2_id_44,0,2,0.024141198318251317,0.0,True,2.04431295395,False,6.78601754771e-05,False,2.400689363483714,3.4506893157999983,2.400689363483714,False,1.0504372119837129,UNRESOLVED (B17),0.176652833819,0.17665626131841605
density_0_nback_2_id_45,0,2,0.025978360104539473,0.0,True,2.71148967743,False,5.647778925780001e-05,False,,1.5501468181162856,1.5501468181162856,False,0.9008681774162852,UNRESOLVED (B17),0.162750706077,0.1627566885212274
density_0_nback_2_id_46,0,2,0.11204262381717105,0.112021118402,False,0.0,False,6.61664889777e-05,False,1.050077915167435,1.800077915167435,1.050077915167435,False,0.050245761867429906,UNRESOLVED (B17),0.168982699513,0.16897931487170348
density_0_nback_2_id_47,0,2,0.022683428502380264,0.0,True,1.78188431263,False,7.81194248702e-05,False,2.1995105742999996,2.4495105742999996,2.1995105742999996,False,0.6494216919000024,UNRESOLVED (B17),0.112175747752,0.1121737398662432
density_0_nback_2_id_48,0,2,0.02156764114470921,0.0,True,1.83614361286,False,8.395085387749999e-05,False,2.199838638300001,5.649838685983717,2.199838638300001,False,1.399868011499997,UNRESOLVED (B17),0.199663236737,0.1996634123652384
density_0_nback_2_id_49,0,2,0.025060914554881582,0.0,True,2.33473014832,False,7.42511583667e-05,False,1.9999434948162857,3.7499434948162857,1.9999434948162857,False,-0.049971818883719266,UNRESOLVED (B17),0.138302147388,0.1382979742471296
density_0_nback_2_id_4,0,2,0.028572257657201318,0.0,True,2.87601661682,False,8.12635153125e-05,False,,1.5499331951162851,1.5499331951162851,False,1.1500937939162839,UNRESOLVED (B17),0.125838175416,0.12583899236717155
density_0_nback_2_id_50,0,2,0.02267962439278421,0.0,True,1.79530024529,False,5.5982005505899997e-05,False,2.199647903399999,4.649647951083715,2.199647903399999,False,0.3003425598000007,UNRESOLVED (B17),0.31159928441,0.3116061150640928
density_0_nback_2_id_51,0,2,0.027105074522930265,0.0,True,2.68587851524,False,7.05055972503e-05,False,2.1508259773674325,3.6508259773674325,2.1508259773674325,False,0.05044412616743443,UNRESOLVED (B17),0.0906034857035,0.09060399399843522
density_0_nback_2_id_52,0,2,0.023063515631576315,0.0,True,2.13718867302,False,5.93861695961e-05,False,2.1499989032837163,5.649998903283716,2.1499989032837163,False,0.5003006457837174,UNRESOLVED (B17),0.482020139694,0.4820189680115374
density_0_nback_2_id_53,0,2,0.030046889313344736,0.0,True,3.29195451736,False,6.1228602135e-05,False,,2.850190639532567,2.850190639532567,False,1.4509367942325682,UNRESOLVED (B17),0.178090974689,0.17809856215917086
density_0_nback_2_id_54,0,2,0.021597676346768423,0.0,True,1.60002243519,False,7.50322924432e-05,False,,2.6497719287837143,2.6497719287837143,False,1.6491806506837179,UNRESOLVED (B17),0.174974992871,0.17497609690638885
density_0_nback_2_id_55,0,2,0.024833095235481578,0.0,True,2.68970632553,False,6.71460256854e-05,False,2.099895000432568,5.949895143483715,2.099895000432568,False,0.09992361073256717,UNRESOLVED (B17),0.264140337706,0.2641425470598825
density_0_nback_2_id_56,0,2,0.024545574119582893,0.0,True,2.38151502609,False,5.8880526921700004e-05,False,2.4008076190837144,3.2008075713999986,2.4008076190837144,False,1.4505379199837165,UNRESOLVED (B17),0.188877105713,0.18887707130257836
density_0_nback_2_id_57,0,2,0.024158174662219735,0.0,True,1.95601642132,False,8.92983371159e-05,False,,2.5498652458325672,2.5498652458325672,False,0.999898433732568,UNRESOLVED (B17),0.331493705511,0.33149649103933104
density_0_nback_2_id_5,0,2,0.024153767104586842,0.0,True,2.44826126099,False,9.64213759289e-05,False,2.1501286029837168,4.150128602983717,2.1501286029837168,False,0.3501198291837184,UNRESOLVED (B17),0.317831277847,0.3178270960845919
density_0_nback_2_id_6,0,2,0.03187986161854606,0.0,True,3.84120154381,False,5.9810567108799996e-05,False,,1.950495243067433,1.950495243067433,False,0.8496956825674289,UNRESOLVED (B17),0.187438964844,0.1874403062315559
density_0_nback_2_id_7,0,2,0.02779755510977368,0.0,True,3.28790068626,False,6.48667628411e-05,False,2.0503890514162855,4.35038900373257,2.0503890514162855,False,-0.35009694098371824,UNRESOLVED (B17),0.122961871326,0.12296249077732066
density_0_nback_2_id_8,0,2,0.025629364983414477,0.0,True,2.33915376663,False,7.5082100011e-05,False,,2.2004051207999993,2.2004051207999993,False,0.6995277405000024,UNRESOLVED (B17),0.280918747187,0.28091782163549045
density_10_nback_0_id_10,10,0,0.08513613814780263,0.0,True,16.4159126282,True,0.049077032134,True,0.2495436668325688,0.1995437145162846,0.1995437145162846,True,-1.2002022266837145,UNRESOLVED (B17),0.420659035444,0.3713879747264645
density_10_nback_0_id_11,10,0,0.0796711105196883,0.0,True,15.0395956039,True,0.0492812693119,True,0.14987373350000155,0.19987368581628573,0.14987373350000155,True,-1.6006965637000015,UNRESOLVED (B17),0.179768815637,0.13082548659821974
density_10_nback_0_id_12,10,0,0.08523330202711447,0.0,True,15.8836193085,True,0.047693122178300004,True,0.20047831531628546,0.15047836300000128,0.15047836300000128,True,-0.44931411740000016,UNRESOLVED (B17),0.124400027096,0.0745780892839013
density_10_nback_0_id_13,10,0,0.07678310112342394,0.0,True,14.1979646683,True,0.0494074132294,True,0.7008318901325694,0.15083193781628523,0.15083193781628523,True,-1.6496307849837173,UNRESOLVED (B17),0.176652833819,0.127863567236325
density_10_nback_0_id_16,10,0,0.07922089742619946,0.0,True,14.8939495087,True,0.0492564849556,True,0.4002120495162842,0.1502120495162842,0.1502120495162842,True,-1.149892091783716,UNRESOLVED (B17),0.251676350832,0.20275297512203555
density_10_nback_0_id_17,10,0,0.08135302742868658,0.0,True,15.6646842957,True,0.0492459731177,True,0.1998565197162847,0.1998565197162847,0.1998565197162847,True,-0.35015797618371636,UNRESOLVED (B17),0.13662430644,0.12573729022898683
density_10_nback_0_id_18,10,0,0.08409537830829737,0.0,True,16.3065624237,True,0.0491109080613,True,0.19945025441628417,0.19945025441628417,0.19945025441628417,True,-0.7002174853837175,UNRESOLVED (B17),0.199663236737,0.15046367170509473
density_10_nback_0_id_19,10,0,0.07066873670555013,0.0,True,14.2306585312,True,0.0530534246936,True,0.7498314380837172,0.19983148576743304,0.19983148576743304,True,-2.8000121116325687,UNRESOLVED (B17),0.104505605996,0.0702424264561979
density_10_nback_0_id_1,10,0,0.07695588886148816,0.0,True,14.346578598,True,0.0494093960151,True,0.450824260732567,0.1508243084162828,0.1508243084162828,True,-0.7001221179837174,UNRESOLVED (B17),0.218119502068,0.1743880785558658
density_10_nback_0_id_20,10,0,0.07172945494716317,0.0,True,13.7643289566,True,0.05136748030783,True,0.899832487116285,0.19983243943256923,0.19983243943256923,True,-1.1502747535674303,UNRESOLVED (B17),0.13662430644,0.08862047421857804
density_10_nback_0_id_21,10,0,0.07173918999004474,0.0,True,13.9463748932,True,0.05123243015262,True,0.7001023292674304,0.15010213853256715,0.15010213853256715,True,-2.200830936467433,UNRESOLVED (B17),0.181206971407,0.13322415183255554
density_10_nback_0_id_22,10,0,0.07920146288921141,0.0,True,14.7056531906,True,0.0492776371539,True,0.4003016949162834,0.15030169491628342,0.15030169491628342,True,-0.34973073008371713,UNRESOLVED (B17),0.119845882058,0.07092765170919868
density_10_nback_0_id_23,10,0,0.08511024039534343,0.0,True,15.868478775,True,0.0477449921891,True,0.2000052929162841,0.15000534059999993,0.15000534059999993,True,-2.4000205994000012,UNRESOLVED (B17),0.250238209963,0.20042866972094606
density_10_nback_0_id_24,10,0,0.08694376441104999,0.0,True,15.759513855,True,0.047621843404999996,True,0.25046491623256983,0.15046501160000147,0.15046501160000147,True,-1.8998165130999993,UNRESOLVED (B17),0.165866702795,0.11594676790069602
density_10_nback_0_id_25,10,0,0.08097053393473783,0.0,True,15.3753080368,True,0.0491479570046,True,0.14961814879999835,0.19961810111628253,0.14961814879999835,True,-1.9999618529999985,UNRESOLVED (B17),0.13662430644,0.09793178927102236
density_10_nback_0_id_26,10,0,0.07896527148266756,0.0,True,14.7855510712,True,0.0492825508117,True,0.4002768993162853,0.1502768993162853,0.1502768993162853,True,-1.3999512195837163,UNRESOLVED (B17),0.0752632170916,0.05240272931557737
density_10_nback_0_id_27,10,0,0.07134561399974079,0.0,True,14.1170911789,True,0.052947600372159995,True,0.39965009693256803,0.19965028766743131,0.19965028766743131,True,-2.54993200303257,UNRESOLVED (B17),0.305606991053,0.2583246410484955
density_10_nback_0_id_28,10,0,0.07069004608596106,0.0,True,13.3979606628,True,0.0513572273776,True,0.7501671313837157,0.15016698833256825,0.15016698833256825,True,-1.1002278327674304,UNRESOLVED (B17),0.178090974689,0.12992769707727897
density_10_nback_0_id_29,10,0,0.07090491485343565,0.0,True,13.7946205139,True,0.049659854732499994,True,0.8002967834000003,0.20029687876743196,0.20029687876743196,True,-1.0495982170325675,UNRESOLVED (B17),0.382308363914,0.4225402377721645
density_10_nback_0_id_2,10,0,0.07614097664573842,0.0,True,14.383482933,True,0.05110177956519,True,0.39994502071628446,0.19994497303256864,0.19994497303256864,True,-1.500751972167432,UNRESOLVED (B17),0.130632013083,0.08246608014807486
density_10_nback_0_id_30,10,0,0.07353301435147723,0.0,True,14.1014099121,True,0.0512070218101,True,0.7494378089674321,0.19943761823256878,0.19943761823256878,True,-1.6005139350674327,UNRESOLVED (B17),0.150526434183,0.10251906189418289
density_10_nback_0_id_32,10,0,0.07727511707493159,0.0,True,14.1882305145,True,0.0493806554004,True,0.50079011916743,0.15078997611628253,0.15078997611628253,True,-0.950089693083715,UNRESOLVED (B17),0.119845882058,0.07104351070057763
density_10_nback_0_id_33,10,0,0.08520737849173947,0.0,True,16.2149295807,True,0.049062363803400004,True,0.24973440173256733,0.14973449709999898,0.14973449709999898,True,-0.8997554779000012,UNRESOLVED (B17),0.0491368100047,0.0644359925124408
density_10_nback_0_id_34,10,0,0.07975193267797986,0.0,True,15.2618656158,True,0.050789084285500004,True,0.09948730469999845,0.1994872093325668,0.09948730469999845,True,-2.1505355835000017,UNRESOLVED (B17),0.182645127177,0.1342595663090855
density_10_nback_0_id_35,10,0,0.07805204318873328,0.0,True,14.2941741943,True,0.0492601646111,True,0.4003722668162837,0.15037226681628368,0.15037226681628368,True,-1.800288438783717,UNRESOLVED (B17),0.127516016364,0.0786566149295329
density_10_nback_0_id_37,10,0,0.08254470302626812,0.0,True,15.0882520676,True,0.0476813754067,True,0.2002036571162833,0.15020370479999912,0.15020370479999912,True,0.05015373230000009,UNRESOLVED (B17),0.0769410580397,0.054233051579149205
density_10_nback_0_id_38,10,0,0.08080178946345698,0.0,True,14.9669361115,True,0.0477259317413,True,6.200644254716284,0.15064430239999993,0.15064430239999993,True,-0.14931869509999984,UNRESOLVED (B17),0.0860493406653,0.05725869709184947
density_10_nback_0_id_39,10,0,0.07683013659578,0.0,True,14.0743083954,True,0.049336034804499995,True,0.45007848743256673,0.15007853511628255,0.15007853511628255,True,-1.2494995593837146,UNRESOLVED (B17),0.681443691254,0.6326409089872591
density_10_nback_0_id_3,10,0,0.08594676017716185,0.0,True,15.9827661514,True,0.049159150570599996,True,0.24984121323256758,0.1998412609162834,0.1998412609162834,True,-1.799903154383717,UNRESOLVED (B17),0.0951576307416,0.12288911576924605
density_10_nback_0_id_40,10,0,0.08688268614440395,0.0,True,15.7626934052,True,0.047602273523800004,True,0.25084829333256664,0.15084838869999828,0.15084838869999828,True,-1.299411773700001,UNRESOLVED (B17),0.308483302593,0.2585551557373934
density_10_nback_0_id_41,10,0,0.07424595898117764,0.0,True,14.0261859894,True,0.049541907385,True,0.750601291667433,0.15060114861628549,0.15060114861628549,True,-1.549878358883717,UNRESOLVED (B17),0.52804094553,0.4793766955232961
density_10_nback_0_id_42,10,0,0.08180350251499868,0.0,True,15.5241670609,True,0.0492306342348,True,0.150225400916284,0.150225400916284,0.150225400916284,True,-1.9004452228837145,UNRESOLVED (B17),0.220995798707,0.26216743683024735
density_10_nback_0_id_43,10,0,0.07755745381065593,0.0,True,14.3672971725,True,0.0492889517919,True,0.6501376629162827,0.15013766291628272,0.15013766291628272,True,-1.4495155810837161,UNRESOLVED (B17),0.416104912758,0.3672683486152474
density_10_nback_0_id_44,10,0,0.07859931271032763,0.0,True,14.9643936157,True,0.050881121307589997,True,0.39969325061628425,0.19969320293256843,0.19969320293256843,True,-0.9498715400674307,UNRESOLVED (B17),0.199663236737,0.1513700755310499
density_10_nback_0_id_45,10,0,0.08034861038785526,0.0,True,15.4510822296,True,0.05082502961162,True,0.14979243281628385,0.19979238513256803,0.14979243281628385,True,-0.4501640796837165,UNRESOLVED (B17),0.0752632170916,0.07740609094158658
density_10_nback_0_id_46,10,0,0.08105017334733126,0.0,True,15.3992872238,True,0.0491636069492,True,0.10033988949999895,0.15033984181628313,0.10033988949999895,True,-1.1497631073,UNRESOLVED (B17),0.102827765048,0.05379305518963552
density_10_nback_0_id_47,10,0,0.06908541522756137,0.0,True,13.945306778,True,0.051382394507510004,True,0.7498486041837147,0.24984860418371468,0.24984860418371468,True,-0.7001445293162831,UNRESOLVED (B17),0.11816804111,0.10107954701797736
density_10_nback_0_id_48,10,0,0.07711671961859737,0.0,True,14.2772655487,True,0.0494138868526,True,0.5000615119674308,0.1500613689162833,0.1500613689162833,True,-0.4502613544837146,UNRESOLVED (B17),0.201101392508,0.1523020309278066
density_10_nback_0_id_49,10,0,0.08678596113856842,0.0,True,15.5503797531,True,0.0475795660168,True,0.25002431873256725,0.1500244140999989,0.1500244140999989,True,-2.9006195067999982,UNRESOLVED (B17),0.409872919321,0.35995427928368684
density_10_nback_0_id_4,10,0,0.07763380870316527,0.0,True,14.9432849884,True,0.05094197299329,True,0.3992984295162856,0.19929838183256976,0.19929838183256976,True,-2.1001591682674317,UNRESOLVED (B17),0.144294440746,0.10336902824627119
density_10_nback_0_id_50,10,0,0.08295019171938553,0.0,True,16.1727085114,True,0.0492690401151,True,0.19976687431628548,0.19976687431628548,0.19976687431628548,True,-1.2502644061837174,UNRESOLVED (B17),0.254792332649,0.205648888784575
density_10_nback_0_id_51,10,0,0.08403723353617763,0.0,True,16.0906600952,True,0.0491318963468,True,0.19969630241628522,0.19969630241628522,0.19969630241628522,True,-1.2006103992837147,UNRESOLVED (B17),0.0874874964356,0.08441915788293027
density_10_nback_0_id_52,10,0,0.08214632539372105,0.0,True,15.5112161636,True,0.0491280844435,True,0.15030550961628464,0.15030550961628464,0.15030550961628464,True,-1.0999481677837153,UNRESOLVED (B17),0.0707090720534,0.05263625285097815
density_10_nback_0_id_53,10,0,0.07950581163841684,0.0,True,15.0871276855,True,0.049225931055800004,True,0.05083966258371575,0.1508395672162841,0.05083966258371575,True,-1.3491160869162826,UNRESOLVED (B17),0.238013923168,0.18905219096230788
density_10_nback_0_id_54,10,0,0.0831511305694092,0.0,True,15.6468162537,True,0.047778922133199994,True,0.20023608211628385,0.15023612979999967,0.15023612979999967,True,-0.7998695373999993,UNRESOLVED (B17),0.145972281694,0.0962749525385829
density_10_nback_0_id_55,10,0,0.06999688232465552,0.0,True,14.1137313843,True,0.05309463664886,True,0.749844789483717,0.19984483716743284,0.19984483716743284,True,-2.1504225731325697,UNRESOLVED (B17),0.139740303159,0.09243590161719262
density_10_nback_0_id_56,10,0,0.0689858506237579,0.0,True,13.8440418243,True,0.051415384747089996,True,0.7996902466000009,0.19969034196743252,0.19969034196743252,True,-0.7506842613325695,UNRESOLVED (B17),0.0829333513975,0.06308865402578302
density_10_nback_0_id_57,10,0,0.07930196155061316,0.0,True,15.302157402,True,0.05088832974434,True,0.09994125369999907,0.19994115833256743,0.09994125369999907,True,-1.6001396178999983,UNRESOLVED (B17),0.204217389226,0.15587111671557288
density_10_nback_0_id_5,10,0,0.08357989792958027,0.0,True,16.0943470001,True,0.049150623381200007,True,0.19980502131628342,0.19980502131628342,0.19980502131628342,True,-2.000363588283715,UNRESOLVED (B17),0.164428547025,0.13642807650433025
density_10_nback_0_id_6,10,0,0.07138590088208815,0.0,True,13.379327774,True,0.0497020166367,True,0.8001518250000004,0.200151920367432,0.200151920367432,True,-1.7498717308325666,UNRESOLVED (B17),0.153402730823,0.2017067577326579
density_10_nback_0_id_7,10,0,0.07605777113960828,0.0,True,13.9733638763,True,0.0494907451794,True,0.4501013755325687,0.1501014232162845,0.1501014232162845,True,-1.400235414483717,UNRESOLVED (B17),0.128954172134,0.08021945025927896
density_10_nback_0_id_8,10,0,0.07627037956723184,0.0,True,14.510884285,True,0.051032613962869997,True,0.699931621532567,0.19993162153256705,0.19993162153256705,True,-1.249702930467432,UNRESOLVED (B17),0.110258214176,0.1584267462974425
density_10_nback_0_id_9,10,0,0.08202829993771842,0.0,True,16.2751140594,True,0.05078876484182,True,0.14991831781628306,0.19991827013256724,0.14991831781628306,True,-1.3501503467837175,UNRESOLVED (B17),0.374638229609,0.3261575126461424
density_10_nback_1_id_10,10,1,0.11073384316340787,0.113498412073,False,0.0,False,0.0001037910369632,False,1.3499970435674307,4.649996995883715,1.3499970435674307,False,-0.09953832623256886,UNRESOLVED (B17),0.156758412719,0.1567551851759051
density_10_nback_1_id_11,10,1,0.11080719324710528,0.11308837682,False,0.0,False,6.22213519819e-05,False,1.3500409126674313,5.550040721932568,1.3500409126674313,False,-0.05001401903256664,UNRESOLVED (B17),0.274926453829,0.27491929702374357
density_10_nback_1_id_12,10,1,0.11072559125326316,0.113431081176,False,0.0,False,7.753971476639999e-05,False,1.3497738838674316,3.1997737885,1.3497738838674316,False,0.24991464616743286,UNRESOLVED (B17),1.13254356384,1.1325345485017766
density_10_nback_1_id_13,10,1,0.11071680633251314,0.113541722298,False,0.0,False,6.06940629951e-05,False,1.2997241020325667,5.049724102032567,1.2997241020325667,False,-1.6502346992674326,UNRESOLVED (B17),0.227227792144,0.22722622659530703
density_10_nback_1_id_14,10,1,0.11078736764426315,0.113095089793,False,0.0,False,7.07659037289e-05,False,1.2504107952162826,3.4504108428999984,1.2504107952162826,False,-0.6996700763837147,UNRESOLVED (B17),0.202779233456,0.20277944678515764
density_10_nback_1_id_15,10,1,0.1107286514811974,0.113049499691,False,0.0,False,9.82834753813e-05,False,1.1503410338999984,7.100341081583714,1.1503410338999984,False,-0.7003726959000005,UNRESOLVED (B17),0.190315261483,0.19031560657841293
density_10_nback_1_id_16,10,1,0.11079599963210525,0.11301933974,False,0.0,False,6.205215504449999e-05,False,1.3005499839325694,3.150550126983717,1.3005499839325694,False,-0.8493046760674332,UNRESOLVED (B17),0.179768815637,0.17977065609297813
density_10_nback_1_id_17,10,1,0.11070196742293423,0.11375964433,False,0.0,False,9.36223659664e-05,False,1.2994923591674308,4.599492311483715,1.2994923591674308,False,-0.00037145613256939214,UNRESOLVED (B17),0.182645127177,0.1826447439226311
density_10_nback_1_id_18,10,1,0.11065133317914473,0.113731920719,False,0.0,False,9.85029473668e-05,False,1.1499423980999985,5.1499423980999985,1.1499423980999985,False,-0.40015983580000025,UNRESOLVED (B17),0.377514541149,0.3775117562133182
density_10_nback_1_id_19,10,1,0.1108048073947763,0.113014347851,False,0.0,False,0.0001101759407902,False,1.3504509925674313,5.1504509448837155,1.3504509925674313,False,-0.3002905845325685,UNRESOLVED (B17),0.165866702795,0.1658712494620195
density_10_nback_1_id_1,10,1,0.11079466058627632,0.113116189837,False,0.0,False,0.0001006652491923,False,1.3004164695325677,4.350416660267431,1.3004164695325677,False,-0.1999268531674332,UNRESOLVED (B17),0.388300657272,0.3882993767097183
density_10_nback_1_id_20,10,1,0.11069919492460527,0.11313174665,False,0.0,False,8.03515322332e-05,False,1.2495791912162844,3.2995791435325685,1.2495791912162844,False,-1.1002914905837144,UNRESOLVED (B17),0.284034729004,0.2840412144061787
density_10_nback_1_id_21,10,1,0.11079289097532893,0.113041229546,False,0.0,False,6.67876229272e-05,False,1.3000006675325686,3.7500007152162844,1.3000006675325686,False,-1.1999573707674323,UNRESOLVED (B17),0.101389616728,0.10139003544610777
