trial_id,density,nback,OWNER_WINDOW_ELIGIBLE,LANE_CHANGE_ANCHORED,t_button_s,t_handback,vehicle_speed_at_tor_mps,hazard_station_crossing_after_tor_s,hazard_station_crossing_after_handback,owner_window_excluded_reason,manual_window_excluded_reason,owner_window_start,owner_window_end,owner_tor_to_lane_change_s,owner_min_ttc_approach_domain_s,owner_n_ttc_samples_outside_domain,owner_vehicle_stopped_in_window,owner_vehicle_max_longitudinal_accel_mps2,owner_vehicle_max_longitudinal_decel_mps2,manual_window_start,manual_window_end,manual_tor_to_lane_change_s,manual_min_ttc_approach_domain_s,manual_n_ttc_samples_outside_domain,manual_vehicle_stopped_in_window,manual_vehicle_max_longitudinal_accel_mps2,manual_vehicle_max_longitudinal_decel_mps2
density_10_nback_0_id_15,10,0,False,False,,37.7492332458,,,,no TOR anchor (MISSING_TOR_COLUMN),no TOR anchor (MISSING_TOR_COLUMN),,,,,,,,,,,,,,,,
density_10_nback_0_id_16,10,0,True,True,1.3001041413000003,49.9503746033,26.897939682,7.550212144883716,False,,,21.1497879028,27.3003253937,6.1505374909,1.40664303303,0.0,False,0.829348564148,1.21532917023,21.1497879028,27.3003253937,6.1505374909,1.40664303303,0.0,False,0.829348564148,1.21532917023
density_10_nback_0_id_17,10,0,True,True,0.5500144959000011,36.3002891541,26.9402236938,7.349856615083716,False,,,21.1001434326,24.6998519897,3.5997085571000014,3.54017996788,0.0,False,2.34028911591,2.35376143456,21.1001434326,24.6998519897,3.5997085571000014,3.54017996788,0.0,False,2.34028911591,2.35376143456
density_10_nback_0_id_18,10,0,True,True,0.8996677398000017,35.8001365662,26.9640617371,7.799450397467432,False,,,21.1005496979,25.5505199432,4.449970245300001,3.21837592125,0.0,False,-0.304231435061,1.01761054993,21.1005496979,25.5505199432,4.449970245300001,3.21837592125,0.0,False,-0.304231435061,1.01761054993
density_10_nback_0_id_19,10,0,True,True,2.9998435974000017,40.6505317688,26.719581604,8.249831438083717,False,,,21.2001686096,28.4006404877,7.2004718781,1.05631804466,0.0,False,0.730587542057,1.76370084286,21.2001686096,28.4006404877,7.2004718781,1.05631804466,0.0,False,0.730587542057,1.76370084286
density_10_nback_0_id_1,10,0,True,True,0.8509464264000002,45.750213623,26.8585968018,13.950824260732567,False,,,21.1491756439,25.5491752625,4.399999618599999,3.54659509659,0.0,False,-0.301758229733,10.371008873,21.1491756439,25.5491752625,4.399999618599999,3.54659509659,0.0,False,-0.301758229733,10.371008873
density_10_nback_0_id_20,10,0,True,True,1.3501071929999995,41.8502578735,26.7534980774,7.549832582483717,False,,,21.1501674652,27.1001377106,5.949970245399999,1.56570696831,0.0,False,1.00542747974,1.58029258251,21.1501674652,27.1001377106,5.949970245399999,1.56570696831,0.0,False,1.00542747974,1.58029258251
density_10_nback_0_id_21,10,0,True,True,2.3509330750000004,36.2504920959,26.7514514923,8.000102281583715,False,,,21.1998977661,26.9001350403,5.700237274199999,2.30670404434,0.0,False,0.824625134468,1.54814267159,21.1998977661,26.9001350403,5.700237274199999,2.30670404434,0.0,False,0.824625134468,1.54814267159
density_10_nback_0_id_22,10,0,True,True,0.5000324250000006,32.5999031067,26.8999500275,7.500301837967431,False,,,21.1496982574,26.9998664856,5.850168228199998,1.66509497166,0.0,False,0.430131137371,0.952622950077,21.1496982574,26.9998664856,5.850168228199998,1.66509497166,0.0,False,0.430131137371,0.952622950077
density_10_nback_0_id_23,10,0,True,True,2.550025940000001,35.9999809265,27.001750946,9.500005245232568,False,,,21.0999946594,29.9502162933,8.850221633899999,0.681840002537,0.0,False,4.35821533203,10.123465538,21.0999946594,29.9502162933,8.850221633899999,0.681840002537,0.0,False,4.35821533203,10.123465538
density_10_nback_0_id_24,10,0,True,True,2.050281524700001,39.9999580383,27.0293235779,8.00046491623257,False,,,21.0995349884,26.2496433258,5.1501083374000025,2.8245100975,0.0,False,0.992672622204,1.46615767479,21.0995349884,26.2496433258,5.1501083374000025,2.8245100975,0.0,False,0.992672622204,1.46615767479
density_10_nback_0_id_25,10,0,True,True,2.149580001799997,38.7995529175,26.9229679108,8.099618196483714,False,,,21.1003818512,26.6002826691,5.499900817899999,2.57149291039,0.0,False,0.131091788411,1.48972523212,21.1003818512,26.6002826691,5.499900817899999,2.57149291039,0.0,False,0.131091788411,1.48972523212
density_10_nback_0_id_26,10,0,True,True,1.5502281189000016,34.6999816895,26.8912353516,7.850276947000001,False,,,21.149723053,27.3999233246,6.250200271600001,1.66211295128,0.0,False,0.590006113052,2.02088093758,21.149723053,27.3999233246,6.250200271600001,1.66211295128,0.0,False,0.590006113052,2.02088093758
density_10_nback_0_id_27,10,0,True,True,2.749582290700001,40.7003288269,26.7321071625,11.2996501923,False,,,21.2003498077,31.2497501373,10.049400329600001,1.54409694672,0.0,False,5.91118812561,9.69865322113,21.2003498077,31.2497501373,10.049400329600001,1.54409694672,0.0,False,5.91118812561,9.69865322113
density_10_nback_0_id_28,10,0,True,True,1.2503948210999987,39.1496429443,26.7358779907,7.8001670837,False,,,21.1998329163,26.6997051239,5.499872207599999,2.31018304825,0.0,False,-0.299036234617,1.14577770233,21.1998329163,26.6997051239,5.499872207599999,2.31018304825,0.0,False,-0.299036234617,1.14577770233
density_10_nback_0_id_29,10,0,True,True,1.2498950957999995,44.8497924805,26.7440567017,15.150296688032569,False,,,21.1997032166,36.0496635437,14.8499603271,0.315932005644,4.0,True,6.3566608429,11.0377845764,21.1997032166,36.0496635437,14.8499603271,0.315932005644,4.0,True,6.3566608429,11.0377845764
density_10_nback_0_id_2,10,0,True,True,1.7006969452000007,33.0001487732,26.8254241943,7.799945116083716,False,,,21.1500549316,26.3504753113,5.200420379699999,2.58954405785,0.0,False,0.0912267640233,1.34847581387,21.1500549316,26.3504753113,5.200420379699999,2.58954405785,0.0,False,0.0912267640233,1.34847581387
density_10_nback_0_id_30,10,0,True,True,1.7999515533000014,41.5507850647,26.7864208221,7.949437618232569,False,,,21.1505622864,26.5005168915,5.349954605099999,2.54701304436,0.0,False,-0.0843431800604,1.35867464542,21.1505622864,26.5005168915,5.349954605099999,2.54701304436,0.0,False,-0.0843431800604,1.35867464542
density_10_nback_0_id_31,10,0,False,False,,41.1492042542,,,,no TOR anchor (MISSING_TOR_COLUMN),no TOR anchor (MISSING_TOR_COLUMN),,,,,,,,,,,,,,,,
density_10_nback_0_id_32,10,0,True,True,1.1008796691999976,32.5497322083,26.862165451,7.25079011916743,False,,,21.1492099762,25.0997829437,3.9505729674999976,3.32523393631,0.0,False,2.15487837791,2.52269291878,21.1492099762,25.0997829437,3.9505729674999976,3.32523393631,0.0,False,2.15487837791,2.52269291878
density_10_nback_0_id_33,10,0,True,True,1.0494899750000002,60.9501686096,26.9819583893,7.649734497099999,False,,,21.1002655029,26.600276947,5.5000114441,2.08978509903,0.0,False,0.10794326663,1.09897947311,21.1002655029,26.600276947,5.5000114441,2.08978509903,0.0,False,0.10794326663,1.09897947311
density_10_nback_0_id_34,10,0,True,True,2.2500228882,36.5005264282,26.8862094879,8.49948740006743,False,,,21.1505126953,26.500459671,5.3499469757,3.14833807945,0.0,False,-0.301285892725,3.41539525986,21.1505126953,26.500459671,5.3499469757,3.14833807945,0.0,False,-0.301285892725,3.41539525986
density_10_nback_0_id_35,10,0,True,True,1.9506607056000007,35.6996459961,26.8766822815,7.700372219132568,False,,,21.1496276855,26.4001178741,5.250490188600001,2.43426299095,0.0,False,0.696022748947,1.66831791401,21.1496276855,26.4001178741,5.250490188600001,2.43426299095,0.0,False,0.696022748947,1.66831791401
density_10_nback_0_id_36,10,0,False,False,,65.2502746582,,,,no TOR anchor (MISSING_TOR_COLUMN),no TOR anchor (MISSING_TOR_COLUMN),,,,,,,,,,,,,,,,
density_10_nback_0_id_37,10,0,True,True,0.10004997249999903,40.9498023987,26.9680175781,7.550203800167431,False,,,21.0997962952,27.2999305725,6.200134277299998,1.35372495651,0.0,False,0.0571718253195,0.952052175999,21.0997962952,27.2999305725,6.200134277299998,1.35372495651,0.0,False,0.0571718253195,0.952052175999
density_10_nback_0_id_38,10,0,True,True,0.2999629974999998,66.0497741699,26.9390716553,6.9006443024,False,,,21.0993556976,27.0491886139,5.9498329163,0.948198974133,0.0,False,2.32024884224,1.71667718887,21.0993556976,27.0491886139,5.9498329163,0.948198974133,0.0,False,2.32024884224,1.71667718887
density_10_nback_0_id_39,10,0,True,True,1.3995780944999971,43.0495834351,26.858751297,16.650078535116283,False,,,21.1499214172,36.649597168,15.499675750799998,1.48924005032,3.0,True,6.13998365402,7.16016960144,21.1499214172,36.649597168,15.499675750799998,1.48924005032,3.0,True,6.13998365402,7.16016960144
density_10_nback_0_id_3,10,0,True,True,1.9997444153000004,31.4999065399,26.9870262146,8.04984140396743,False,,,21.1001586914,26.4501438141,5.349985122699998,2.65151309967,0.0,False,-0.298798471689,1.43491005898,21.1001586914,26.4501438141,5.349985122699998,2.65151309967,0.0,False,-0.298798471689,1.43491005898
density_10_nback_0_id_40,10,0,True,True,1.4502601623999993,34.349395752,27.0244884491,8.500848293332567,False,,,21.0991516113,25.599363327,4.500211715699997,3.69395589828,0.0,False,-0.751015305519,1.47048842907,21.0991516113,25.599363327,4.500211715699997,3.69395589828,0.0,False,-0.751015305519,1.47048842907
density_10_nback_0_id_41,10,0,True,True,1.7004795075000025,48.2997093201,26.8184700012,12.150601148616285,False,,,21.1493988037,31.1499404907,10.000541687000002,2.73692893982,0.0,False,5.78826141357,4.23860216141,21.1493988037,31.1499404907,10.000541687000002,2.73692893982,0.0,False,5.78826141357,4.23860216141
density_10_nback_0_id_42,10,0,True,True,2.0506706237999985,39.0005531311,26.928571701,8.500225543967431,False,,,21.1497745514,27.6003704071,6.450595855700001,2.05495595932,0.0,False,0.641861081123,4.50731658936,21.1497745514,27.6003704071,6.450595855700001,2.05495595932,0.0,False,0.641861081123,4.50731658936
density_10_nback_0_id_43,10,0,True,True,1.5996532439999989,43.2504272461,26.8718986511,10.550137758283714,False,,,21.1498622894,30.7997207642,9.649858474799998,1.00424098969,0.0,False,3.04755711555,7.24346828461,21.1498622894,30.7997207642,9.649858474799998,1.00424098969,0.0,False,3.04755711555,7.24346828461
density_10_nback_0_id_44,10,0,True,True,1.1495647429999991,40.7504234314,26.8600139618,8.299693345983716,False,,,21.1503067017,26.9502811432,5.799974441500002,2.58048200607,0.0,False,0.942499041557,4.39982414246,21.1503067017,26.9502811432,5.799974441500002,2.58048200607,0.0,False,0.942499041557,4.39982414246
density_10_nback_0_id_45,10,0,True,True,0.5999565125000004,49.8500061035,26.8918056488,7.999792575867431,False,,,21.1502075195,25.8008384705,4.650630951,3.19304490089,0.0,False,-0.146090596914,1.94310629368,21.1502075195,25.8008384705,4.650630951,3.19304490089,0.0,False,-0.146090596914,1.94310629368
density_10_nback_0_id_46,10,0,True,True,1.250102996799999,31.0495834351,26.9252948761,7.850339889499999,False,,,21.1496601105,25.7996234894,4.649963378899997,3.05207204819,0.0,False,0.257548987865,1.15934586525,21.1496601105,25.7996234894,4.649963378899997,3.05207204819,0.0,False,0.257548987865,1.15934586525
density_10_nback_0_id_47,10,0,True,True,0.9499931334999978,41.2500953674,26.6862335205,7.999848604183715,False,,,21.2001514435,25.9001159668,4.6999645233,3.22277903557,0.0,False,-0.288529276848,1.19003295898,21.2001514435,25.9001159668,4.6999645233,3.22277903557,0.0,False,-0.288529276848,1.19003295898
density_10_nback_0_id_48,10,0,True,True,0.6003227233999979,43.0003128052,26.8609046936,7.650061368916283,False,,,21.1499385834,24.9997463226,3.849807739199999,3.741574049,0.0,False,-0.309827417135,0.962617397308,21.1499385834,24.9997463226,3.849807739199999,3.741574049,0.0,False,-0.309827417135,0.962617397308
density_10_nback_0_id_49,10,0,True,True,3.050643920899997,58.1506881714,27.0217247009,13.650024414099999,False,,,21.0999755859,33.1004333496,12.000457763700002,2.45491290092,7.0,True,6.07109451294,6.78095054626,21.0999755859,33.1004333496,12.000457763700002,2.45491290092,7.0,True,6.07109451294,6.78095054626
density_10_nback_0_id_4,10,0,True,True,2.2994575501000014,31.1996212006,26.8489112854,8.149298429516286,False,,,21.1507015228,26.5001392365,5.349437713700002,2.70977711678,0.0,False,-0.291087150574,1.54854404926,21.1507015228,26.5001392365,5.349437713700002,2.70977711678,0.0,False,-0.291087150574,1.54854404926
density_10_nback_0_id_50,10,0,True,True,1.4500312805000029,39.1002464294,26.9465122223,8.449766874316285,False,,,21.100233078,26.0499763489,4.949743270900001,3.48492693901,0.0,False,-0.29093849659,2.56618142128,21.100233078,26.0499763489,4.949743270900001,3.48492693901,0.0,False,-0.29093849659,2.56618142128
density_10_nback_0_id_51,10,0,True,True,1.4003067017,38.0502319336,26.9628238678,8.549696445467433,False,,,21.1003036499,27.6501464844,6.5498428345000015,1.93733298779,0.0,False,-0.152399420738,3.00214004517,21.1003036499,27.6501464844,6.5498428345000015,1.93733298779,0.0,False,-0.152399420738,3.00214004517
density_10_nback_0_id_52,10,0,True,True,1.2502536774,49.0997695923,26.9396591187,10.950305461932569,False,,,21.1496944427,26.6995544434,5.549860000700001,3.42067289352,0.0,False,-0.306581318378,5.19932222366,21.1496944427,26.6995544434,5.549860000700001,3.42067289352,0.0,False,-0.306581318378,5.19932222366
density_10_nback_0_id_53,10,0,True,True,1.3999557494999983,35.4991874695,26.906003952,7.750839710267432,False,,,21.1491603851,25.4992389679,4.350078582799998,3.37781190872,0.0,False,0.715156674385,1.23337960243,21.1491603851,25.4992389679,4.350078582799998,3.37781190872,0.0,False,0.715156674385,1.23337960243
density_10_nback_0_id_54,10,0,True,True,0.950105667199999,34.8498382568,26.9727458954,7.6002361774837155,False,,,21.0997638702,26.3993148804,5.299551010199998,2.29001188278,0.0,False,0.913367092609,1.12945902348,21.0997638702,26.3993148804,5.299551010199998,2.29001188278,0.0,False,0.913367092609,1.12945902348
density_10_nback_0_id_55,10,0,True,True,2.3502674103000025,37.750213623,26.712770462,8.049844741800001,False,,,21.2001552582,26.9999980927,5.7998428345000015,2.28182601929,0.0,False,0.121477238834,1.53735899925,21.2001552582,26.9999980927,5.7998428345000015,2.28182601929,0.0,False,0.121477238834,1.53735899925
density_10_nback_0_id_56,10,0,True,True,0.950374603300002,39.3004875183,26.6744918823,7.749690294283717,False,,,21.2003097534,26.8999652863,5.6996555329,2.02806091309,0.0,False,-0.149801880121,0.998951673508,21.2003097534,26.8999652863,5.6996555329,2.02806091309,0.0,False,-0.149801880121,0.998951673508
density_10_nback_0_id_57,10,0,True,True,1.7000808715999973,35.0504226685,26.8729133606,7.949941158332567,False,,,21.1500587463,26.3501491547,5.200090408399998,2.68674206734,0.0,False,-0.295610457659,1.33821797371,21.1500587463,26.3501491547,5.200090408399998,2.68674206734,0.0,False,-0.295610457659,1.33821797371
density_10_nback_0_id_5,10,0,True,True,2.2001686095999986,42.7002258301,26.9664363861,8.099805116683715,False,,,21.100194931,27.1997432709,6.0995483399,2.03674292564,0.0,False,-0.140283659101,1.50631594658,21.100194931,27.1997432709,6.0995483399,2.03674292564,0.0,False,-0.140283659101,1.50631594658
density_10_nback_0_id_6,10,0,True,True,1.9500236511999987,35.9498939514,26.7343349457,8.250151872683716,False,,,21.199848175,27.2498836517,6.0500354767,2.07120203972,0.0,False,-0.29792752862,1.6220369339,21.199848175,27.2498836517,6.0500354767,2.07120203972,0.0,False,-0.29792752862,1.6220369339
density_10_nback_0_id_7,10,0,True,True,1.5503368377000015,37.00025177,26.8434276581,7.750101566267432,False,,,21.1498985291,27.0002231598,5.850324630700001,1.87805998325,0.0,False,0.111201353371,1.26941168308,21.1498985291,27.0002231598,5.850324630700001,1.87805998325,0.0,False,0.111201353371,1.26941168308
density_10_nback_0_id_8,10,0,True,True,1.4496345519999991,36.8490524292,26.834859848,7.649931669216283,False,,,21.1500682831,25.8492107391,4.699142455999997,2.94235992432,0.0,False,0.283561676741,1.39130103588,21.1500682831,25.8492107391,4.699142455999997,2.94235992432,0.0,False,0.283561676741,1.39130103588
density_10_nback_0_id_9,10,0,True,True,1.5000686646000005,43.0501556396,26.9123783112,12.049918413183715,False,,,21.1500816345,32.0003128052,10.850231170699995,1.38714897633,0.0,False,2.79325246811,6.32677841187,21.1500816345,32.0003128052,10.850231170699995,1.38714897633,0.0,False,2.79325246811,6.32677841187
density_10_nback_1_id_10,10,1,True,True,1.4495353697999995,42.5492782593,27.7684440613,9.149996995883715,False,,,26.0500030518,33.1497993469,7.0997962950999955,2.19140791893,0.0,False,0.97368490696,6.20690011978,26.0500030518,33.1497993469,7.0997962950999955,2.19140791893,0.0,False,0.97368490696,6.20690011978
density_10_nback_1_id_11,10,1,True,True,1.400054931699998,42.1505393982,27.7682704926,8.4500408173,False,,,26.0499591827,33.3499259949,7.299966812199997,1.22121596336,0.0,False,1.89803552628,3.35099959373,26.0499591827,33.3499259949,7.299966812199997,1.22121596336,0.0,False,1.89803552628,3.35099959373
density_10_nback_1_id_12,10,1,True,True,1.0998592376999987,50.0008926392,27.7682704926,8.349773883867432,False,,,26.0502262115,34.1001434326,8.0499172211,0.276980996132,0.0,False,0.251148790121,8.85144710541,26.0502262115,34.1001434326,8.0499172211,0.276980996132,0.0,False,0.251148790121,8.85144710541
density_10_nback_1_id_13,10,1,True,True,2.9499588012999993,42.6502418518,27.768239975,8.949724197399998,False,,,26.0502758026,33.150177002,7.099901199399998,1.80106794834,0.0,False,0.908571600914,8.97631549835,26.0502758026,33.150177002,7.099901199399998,1.80106794834,0.0,False,0.908571600914,8.97631549835
density_10_nback_1_id_14,10,1,True,True,1.9500808715999973,34.7998771667,27.7680740356,8.550410747532567,False,,,26.0495891571,31.2495994568,5.200010299699997,3.27039408684,0.0,False,0.157541036606,6.64606523514,26.0495891571,31.2495994568,5.200010299699997,3.27039408684,0.0,False,0.157541036606,6.64606523514
density_10_nback_1_id_15,10,1,True,True,1.850713729799999,43.8997192383,27.7680511475,10.150341033899998,False,,,26.0996589661,35.1994132996,9.099754333500002,1.0999699831,0.0,False,0.948940098286,7.51102828979,26.0996589661,35.1994132996,9.099754333500002,1.0999699831,0.0,False,0.948940098286,7.51102828979
density_10_nback_1_id_16,10,1,True,True,2.1498546600000026,52.1493034363,27.7681808472,8.850550174667433,False,,,26.0494499207,33.9990615845,7.949611663799999,0.945827007294,0.0,False,0.236512511969,7.35764217377,26.0494499207,33.9990615845,7.949611663799999,0.945827007294,0.0,False,0.236512511969,7.35764217377
density_10_nback_1_id_17,10,1,True,True,1.2998638153000002,40.9502944946,27.7684459686,8.499492168432567,False,,,26.1005077362,32.4003944397,6.2998867035,2.46407008171,0.0,False,2.06091117859,4.41473436356,26.1005077362,32.4003944397,6.2998867035,2.46407008171,0.0,False,2.06091117859,4.41473436356
density_10_nback_1_id_18,10,1,True,True,1.5501022338999988,47.3001327515,27.7682514191,11.749942302732567,False,,,26.1000576019,33.9002304077,7.800172805799999,4.70418977737,0.0,False,0.271565854549,4.99025774002,26.1000576019,33.9002304077,7.800172805799999,4.70418977737,0.0,False,0.271565854549,4.99025774002
density_10_nback_1_id_19,10,1,True,True,1.6507415770999998,46.6998825073,27.7682495117,9.2004508972,False,,,26.0495491028,33.4997367859,7.450187683099998,1.93758499622,0.0,False,1.68757259846,6.12543535233,26.0495491028,33.4997367859,7.450187683099998,1.93758499622,0.0,False,1.68757259846,6.12543535233
density_10_nback_1_id_1,10,1,True,True,1.500343322700001,48.5500221252,27.7681312561,11.100416660267431,False,,,26.0495834351,32.949131012,6.899547576900002,4.47550201416,0.0,False,0.258344680071,11.5595588684,26.0495834351,32.949131012,6.899547576900002,4.47550201416,0.0,False,0.258344680071,11.5595588684
density_10_nback_1_id_20,10,1,True,True,2.349870681799999,53.1003684998,27.7680797577,8.499579191216284,False,,,26.0504207611,31.0504817963,5.000061035200002,3.43875694275,0.0,False,0.731514215469,6.61390113831,26.0504207611,31.0504817963,5.000061035200002,3.43875694275,0.0,False,0.731514215469,6.61390113831
density_10_nback_1_id_21,10,1,True,True,2.499958038300001,45.4499969482,27.7681350708,8.650000810583716,False,,,26.0499992371,32.6000442505,6.550045013399998,2.05746197701,0.0,False,0.710870742798,8.93760108948,26.0499992371,32.6000442505,6.550045013399998,2.05746197701,0.0,False,0.710870742798,8.93760108948
density_10_nback_1_id_22,10,1,True,True,1.9996089935000008,37.9501075745,27.7683792114,8.599431276283717,False,,,26.1005687714,33.5001373291,7.3995685577,1.14138197899,0.0,False,0.14213950932,6.92692947388,26.1005687714,33.5001373291,7.3995685577,1.14138197899,0.0,False,0.14213950932,6.92692947388
density_10_nback_1_id_23,10,1,True,True,1.6505985259999996,40.6496353149,27.7681427002,8.550530910532569,False,,,26.0494689941,33.0494232178,6.999954223699998,1.64061701298,0.0,False,1.31450772285,4.84927606583,26.0494689941,33.0494232178,6.999954223699998,1.64061701298,0.0,False,1.31450772285,4.84927606583
density_10_nback_1_id_24,10,1,True,True,1.799655914299997,50.6001396179,27.4065876007,9.74944162366743,False,,,32.1505584717,39.2002754211,7.0497169494000005,3.68705201149,0.0,False,4.35521173477,7.77044916153,32.1505584717,39.2002754211,7.0497169494000005,3.68705201149,0.0,False,4.35521173477,7.77044916153
density_10_nback_1_id_25,10,1,True,True,1.6496658324999984,42.199382782,27.76811409,8.600014924983714,False,,,26.0999851227,33.9000663757,7.800081252999998,0.800252020359,0.0,False,0.507371485233,4.01058912277,26.0999851227,33.9000663757,7.800081252999998,0.800252020359,0.0,False,0.507371485233,4.01058912277
density_10_nback_1_id_26,10,1,True,True,1.4495544432999985,41.3496131897,27.7680702209,8.400062560999999,False,,,26.099937439,33.100063324,7.000125884999996,1.41500401497,0.0,False,0.735539734364,6.25921773911,26.099937439,33.100063324,7.000125884999996,1.41500401497,0.0,False,0.735539734364,6.25921773911
density_10_nback_1_id_27,10,1,True,True,2.5507965087999978,56.1496696472,27.7680454254,9.05078172686743,False,,,26.0992183685,32.4498786926,6.3506603241000015,2.67857599258,0.0,False,0.245969757438,7.24615573883,26.0992183685,32.4498786926,6.3506603241000015,2.67857599258,0.0,False,0.245969757438,7.24615573883
density_10_nback_1_id_28,10,1,True,True,1.3500480651999993,41.9499015808,27.7681789398,8.500176191316285,False,,,26.049823761,34.3498535156,8.300029754600004,0.197931006551,0.0,False,0.442228019238,4.34055757523,26.049823761,34.3498535156,8.300029754600004,0.197931006551,0.0,False,0.442228019238,4.34055757523
density_10_nback_1_id_29,10,1,True,True,2.8005714417000007,42.549697876,27.7682552338,8.800426006332568,False,,,26.0495738983,32.0495567322,5.9999828339000025,2.78930211067,0.0,False,0.588260114193,9.252202034,26.0495738983,32.0495567322,5.9999828339000025,2.78930211067,0.0,False,0.588260114193,9.252202034
density_10_nback_1_id_2,10,1,True,True,1.8508834838999988,39.6497344971,27.7684173584,9.100318193483716,False,,,26.0996818542,32.199672699,6.099990844799997,3.03468489647,0.0,False,0.124444440007,6.6254992485,26.0996818542,32.199672699,6.099990844799997,3.03468489647,0.0,False,0.124444440007,6.6254992485
density_10_nback_1_id_30,10,1,True,True,1.9495906830000003,45.5004882812,27.7681827545,8.899267196699999,False,,,26.1007328033,33.649810791,7.549077987699999,1.34540903568,0.0,False,0.196035310626,3.85214114189,26.1007328033,33.649810791,7.549077987699999,1.34540903568,0.0,False,0.196035310626,3.85214114189
density_10_nback_1_id_31,10,1,True,True,1.6500167847,48.5503425598,27.7683124542,9.050399303432567,False,,,26.0496006012,33.7003555298,7.650754928599998,1.35915994644,0.0,False,0.212814033031,4.14970541,26.0496006012,33.7003555298,7.650754928599998,1.35915994644,0.0,False,0.212814033031,4.14970541
density_10_nback_1_id_32,10,1,True,True,1.549833297800003,39.2503738403,27.7680721283,8.699605941800002,False,,,26.0503940582,33.1005249023,7.0501308441000035,1.73715305328,0.0,False,1.7430562973,6.9936299324,26.0503940582,33.1005249023,7.0501308441000035,1.73715305328,0.0,False,1.7430562973,6.9936299324
density_10_nback_1_id_33,10,1,True,True,1.7506160735999998,45.7007713318,27.7683906555,8.34986543656743,False,,,26.0501346588,32.3007545471,6.2506198882999975,2.14700102806,0.0,False,0.822221934795,5.80108976364,26.0501346588,32.3007545471,6.2506198882999975,2.14700102806,0.0,False,0.822221934795,5.80108976364
density_10_nback_1_id_34,10,1,True,True,1.5999565123999986,44.5002822876,27.7683467865,9.849665880183714,False,,,26.1003341675,32.4503707886,6.350036621099996,3.76184391975,0.0,False,0.143485307693,7.91358852386,26.1003341675,32.4503707886,6.350036621099996,3.76184391975,0.0,False,0.143485307693,7.91358852386
density_10_nback_1_id_35,10,1,True,True,1.8500061035000002,42.7997169495,27.7681732178,8.750485181816284,False,,,26.0495147705,32.7494544983,6.699939727799997,2.08349299431,0.0,False,0.255321800709,6.1103515625,26.0495147705,32.7494544983,6.699939727799997,2.08349299431,0.0,False,0.255321800709,6.1103515625
density_10_nback_1_id_36,10,1,True,True,1.6500396729000002,45.4496841431,27.7682342529,9.250284910216283,False,,,26.0497150421,33.2997283936,7.250013351499998,2.01199698448,0.0,False,0.134135916829,4.448097229,26.0497150421,33.2997283936,7.250013351499998,2.01199698448,0.0,False,0.134135916829,4.448097229
density_10_nback_1_id_37,10,1,True,True,4.5002651215,47.6499252319,27.7681159973,9.400173187299998,False,,,26.0998268127,34.5498085022,8.4499816895,0.975959002972,0.0,False,2.79715132713,9.23431587219,26.0998268127,34.5498085022,8.4499816895,0.975959002972,0.0,False,2.79715132713,9.23431587219
density_10_nback_1_id_38,10,1,True,True,1.5497112273999996,43.9993515015,27.7681846619,10.700281858416282,False,,,26.0997180939,34.1491622925,8.0494441986,3.31058001518,0.0,False,2.4438149929,10.1069421768,26.0997180939,34.1491622925,8.0494441986,3.31058001518,0.0,False,2.4438149929,10.1069421768
density_10_nback_1_id_39,10,1,True,True,1.8000698088999982,46.0992698669,27.7680892944,11.750725507716282,False,,,26.0492744446,34.9999656677,8.950691223100002,3.78178811073,0.0,False,4.40527915955,10.8970861435,26.0492744446,34.9999656677,8.950691223100002,3.78178811073,0.0,False,4.40527915955,10.8970861435
density_10_nback_1_id_3,10,1,True,True,2.8502769469999976,38.59948349,27.7681503296,8.750387907016282,False,,,26.0496120453,32.6498756409,6.600263595599998,2.15124607086,0.0,False,0.546798288822,9.028216362,26.0496120453,32.6498756409,6.600263595599998,2.15124607086,0.0,False,0.546798288822,9.028216362
density_10_nback_1_id_40,10,1,True,True,3.7001342772999983,43.0494995117,27.7681541443,10.750257015232567,False,,,26.0997428894,32.7001190186,6.600376129199997,3.68681502342,0.0,False,0.0894358828664,9.18174934387,26.0997428894,32.7001190186,6.600376129199997,3.68681502342,0.0,False,0.0894358828664,9.18174934387
density_10_nback_1_id_41,10,1,True,True,0.949733734099997,51.6502037048,27.7681751251,10.899529695483714,False,,,26.0504703522,33.700138092,7.649667739800002,3.70491600037,0.0,False,0.721626937389,7.01192760468,26.0504703522,33.700138092,7.649667739800002,3.70491600037,0.0,False,0.721626937389,7.01192760468
density_10_nback_1_id_42,10,1,True,True,2.150976181099999,45.2495918274,27.7683696747,11.000384807632567,False,,,26.099615097,34.9006347656,8.801019668600002,3.21253395081,0.0,False,3.95354366302,5.65867090225,26.099615097,34.9006347656,8.801019668600002,3.21253395081,0.0,False,3.95354366302,5.65867090225
density_10_nback_1_id_43,10,1,True,True,1.7498321533000016,51.0502166748,27.7680797577,10.549720287332569,False,,,26.0502796173,32.7496109009,6.699331283600003,3.87825703621,0.0,False,0.253912329674,11.3598165512,26.0502796173,32.7496109009,6.699331283600003,3.87825703621,0.0,False,0.253912329674,11.3598165512
density_10_nback_1_id_44,10,1,True,True,1.5499801635000026,44.7007484436,27.7680606842,9.599922656967433,False,,,26.0500774384,32.3998603821,6.349782943700003,3.62204003334,0.0,False,0.234906807542,5.5742559433,26.0500774384,32.3998603821,6.349782943700003,3.62204003334,0.0,False,0.234906807542,5.5742559433
