v0,tor_lead_time,x_hazard,policy,a_coast,t_buildup,stopping_margin,collision,impact_speed,ttc_min,x_stop_full
30.0,1.5,45.0,W0,3.0,0.0,-40.94117647057048,True,26.381811916544933,0.0,85.94117647057048
30.0,1.5,45.0,W1,3.0,0.0,-29.082352941161233,True,22.235107375498103,0.0,74.08235294116123
30.0,1.5,45.0,W0,4.0,0.0,-40.94117647057048,True,26.381811916544933,0.0,85.94117647057048
30.0,1.5,45.0,W1,4.0,0.0,-25.36470588233459,True,20.765355763864406,0.0,70.36470588233459
30.0,1.5,45.0,W0,0.0,0.1,-42.45263515807109,True,26.864377857815185,0.0,87.45263515807109
30.0,1.5,45.0,W1,0.0,0.1,-42.45263515807109,True,26.864377857815185,0.0,87.45263515807109
30.0,1.5,45.0,W0,1.0,0.1,-42.45263515807109,True,26.864377857815185,0.0,87.45263515807109
30.0,1.5,45.0,W1,1.0,0.1,-38.331546922773086,True,25.527167835217895,0.0,83.33154692277309
30.0,1.5,45.0,W0,2.0,0.1,-42.45263515807109,True,26.864377857815185,0.0,87.45263515807109
30.0,1.5,45.0,W1,2.0,0.1,-34.328105746312076,True,24.157354939800932,0.0,79.32810574631208
30.0,1.5,45.0,W0,3.0,0.1,-42.45263515807109,True,26.864377857815185,0.0,87.45263515807109
30.0,1.5,45.0,W1,3.0,0.1,-30.442311628661628,True,22.74905047881,0.0,75.44231162866163
30.0,1.5,45.0,W0,4.0,0.1,-42.45263515807109,True,26.864377857815185,0.0,87.45263515807109
30.0,1.5,45.0,W1,4.0,0.1,-26.674164569834886,True,21.294618984320195,0.0,71.67416456983489
30.0,1.5,45.0,W0,0.0,0.2,-43.942010158071724,True,27.331560011962157,0.0,88.94201015807172
30.0,1.5,45.0,W1,0.0,0.2,-43.942010158071724,True,27.331560011962157,0.0,88.94201015807172
30.0,1.5,45.0,W0,1.0,0.2,-43.942010158071724,True,27.331560011962157,0.0,88.94201015807172
30.0,1.5,45.0,W1,1.0,0.2,-39.77092192277361,True,26.00203208765422,0.0,84.77092192277361
30.0,1.5,45.0,W0,2.0,0.2,-43.942010158071724,True,27.331560011962157,0.0,88.94201015807172
30.0,1.5,45.0,W1,2.0,0.2,-35.71748074631269,True,24.64137116086568,0.0,80.71748074631269
30.0,1.5,45.0,W0,3.0,0.2,-43.942010158071724,True,27.331560011962157,0.0,88.94201015807172
30.0,1.5,45.0,W1,3.0,0.2,-31.78168662866223,True,23.244110494649245,0.0,76.78168662866223
30.0,1.5,45.0,W0,4.0,0.2,-43.942010158071724,True,27.331560011962157,0.0,88.94201015807172
30.0,1.5,45.0,W1,4.0,0.2,-27.963539569835348,True,21.803214732864163,0.0,72.96353956983535
30.0,1.5,45.0,W0,0.0,0.3,-45.42430182473892,True,27.788723090866185,0.0,90.42430182473892
30.0,1.5,45.0,W1,0.0,0.3,-45.42430182473892,True,27.788723090866185,0.0,90.42430182473892
30.0,1.5,45.0,W0,1.0,0.3,-45.42430182473892,True,27.788723090866185,0.0,90.42430182473892
30.0,1.5,45.0,W1,1.0,0.3,-41.20321358944072,True,26.466103434785186,0.0,86.20321358944072
30.0,1.5,45.0,W0,2.0,0.3,-45.42430182473892,True,27.788723090866185,0.0,90.42430182473892
30.0,1.5,45.0,W1,2.0,0.3,-37.09977241297993,True,25.113664229277504,0.0,82.09977241297993
30.0,1.5,45.0,W0,3.0,0.3,-45.42430182473892,True,27.788723090866185,0.0,90.42430182473892
30.0,1.5,45.0,W1,3.0,0.3,-33.11397829532943,True,23.7263067294683,0.0,78.11397829532943
30.0,1.5,45.0,W0,4.0,0.3,-45.42430182473892,True,27.788723090866185,0.0,90.42430182473892
30.0,1.5,45.0,W1,4.0,0.3,-29.245831236502426,True,22.297514009878597,0.0,74.24583123650243
30.0,1.5,45.0,W0,0.0,0.4,-46.89951015807284,True,28.236353742782075,0.0,91.89951015807284
30.0,1.5,45.0,W1,0.0,0.4,-46.89951015807284,True,28.236353742782075,0.0,91.89951015807284
30.0,1.5,45.0,W0,1.0,0.4,-46.89951015807284,True,28.236353742782075,0.0,91.89951015807284
30.0,1.5,45.0,W1,1.0,0.4,-42.62842192277468,True,26.919940057277845,0.0,87.62842192277468
30.0,1.5,45.0,W0,2.0,0.4,-46.89951015807284,True,28.236353742782075,0.0,91.89951015807284
30.0,1.5,45.0,W1,2.0,0.4,-38.47498074631396,True,25.574883629990936,0.0,83.47498074631396
30.0,1.5,45.0,W0,3.0,0.4,-46.89951015807284,True,28.236353742782075,0.0,91.89951015807284
30.0,1.5,45.0,W1,3.0,0.4,-34.439186628663265,True,24.1964082600599,0.0,79.43918662866326
30.0,1.5,45.0,W0,4.0,0.4,-46.89951015807284,True,28.236353742782075,0.0,91.89951015807284
30.0,1.5,45.0,W1,4.0,0.4,-30.521039569836304,True,22.7784475477899,0.0,75.5210395698363
30.0,1.5,45.0,W0,0.0,0.5,-48.367635158073384,True,28.600193320361942,0.0,93.36763515807338
30.0,1.5,45.0,W1,0.0,0.5,-48.367635158073384,True,28.600193320361942,0.0,93.36763515807338
30.0,1.5,45.0,W0,1.0,0.5,-48.367635158073384,True,28.600193320361942,0.0,93.36763515807338
30.0,1.5,45.0,W1,1.0,0.5,-44.04654692277522,True,27.33606357715043,0.0,89.04654692277522
30.0,1.5,45.0,W0,2.0,0.5,-48.367635158073384,True,28.600193320361942,0.0,93.36763515807338
30.0,1.5,45.0,W1,2.0,0.5,-39.84310574631468,True,26.022954811891072,0.0,84.84310574631468
30.0,1.5,45.0,W0,3.0,0.5,-48.367635158073384,True,28.600193320361942,0.0,93.36763515807338
30.0,1.5,45.0,W1,3.0,0.5,-35.757311628663786,True,24.655106929143745,0.0,80.75731162866379
30.0,1.5,45.0,W0,4.0,0.5,-48.367635158073384,True,28.600193320361942,0.0,93.36763515807338
30.0,1.5,45.0,W1,4.0,0.5,-31.789164569836856,True,23.246844897478695,0.0,76.78916456983686
30.0,1.5,45.0,W0,0.0,0.6,-49.828676824740654,True,28.839777954128813,0.0,94.82867682474065
30.0,1.5,45.0,W1,0.0,0.6,-49.828676824740654,True,28.839777954128813,0.0,94.82867682474065
30.0,1.5,45.0,W0,1.0,0.6,-49.828676824740654,True,28.839777954128813,0.0,94.82867682474065
30.0,1.5,45.0,W1,1.0,0.6,-45.45758858944224,True,27.622651727166073,0.0,90.45758858944224
30.0,1.5,45.0,W0,2.0,0.6,-49.828676824740654,True,28.839777954128813,0.0,94.82867682474065
30.0,1.5,45.0,W1,2.0,0.6,-41.20414741298177,True,26.36616384409039,0.0,86.20414741298177
30.0,1.5,45.0,W0,3.0,0.6,-49.828676824740654,True,28.839777954128813,0.0,94.82867682474065
30.0,1.5,45.0,W1,3.0,0.6,-37.06835329533102,True,25.061536191117323,0.0,82.06835329533102
30.0,1.5,45.0,W0,4.0,0.6,-49.828676824740654,True,28.839777954128813,0.0,94.82867682474065
30.0,1.5,45.0,W1,4.0,0.6,-33.05020623650388,True,23.697173104336013,0.0,78.05020623650388
30.0,1.5,45.0,W0,0.0,0.7,-51.28263515807471,True,29.009308119768708,0.0,96.28263515807471
30.0,1.5,45.0,W1,0.0,0.7,-51.28263515807471,True,29.009308119768708,0.0,96.28263515807471
30.0,1.5,45.0,W0,1.0,0.7,-51.28263515807471,True,29.009308119768708,0.0,96.28263515807471
30.0,1.5,45.0,W1,1.0,0.7,-46.8615469227761,True,27.824975440598948,0.0,91.8615469227761
30.0,1.5,45.0,W0,2.0,0.7,-51.28263515807471,True,29.009308119768708,0.0,96.28263515807471
30.0,1.5,45.0,W1,2.0,0.7,-42.558105746315704,True,26.607747744373345,0.0,87.5581057463157
30.0,1.5,45.0,W0,3.0,0.7,-51.28263515807471,True,29.009308119768708,0.0,96.28263515807471
30.0,1.5,45.0,W1,3.0,0.7,-38.372311628664875,True,25.350540815827163,0.0,83.37231162866487
30.0,1.5,45.0,W0,4.0,0.7,-51.28263515807471,True,29.009308119768708,0.0,96.28263515807471
30.0,1.5,45.0,W1,4.0,0.7,-34.304164569837596,True,24.044119243961166,0.0,79.3041645698376
30.0,1.8,54.0,W0,0.0,0.0,-31.941176470570483,True,23.302360395460028,0.0,85.94117647057048
30.0,1.8,54.0,W1,0.0,0.0,-31.941176470570483,True,23.302360395460028,0.0,85.94117647057048
30.0,1.8,54.0,W0,1.0,0.0,-31.941176470570483,True,23.302360395460028,0.0,85.94117647057048
30.0,1.8,54.0,W1,1.0,0.0,-27.870588235272564,True,21.7669474203393,0.0,81.87058823527256
30.0,1.8,54.0,W0,2.0,0.0,-31.941176470570483,True,23.302360395460028,0.0,85.94117647057048
30.0,1.8,54.0,W1,2.0,0.0,-23.91764705881144,True,20.164324932909494,0.0,77.91764705881144
30.0,1.8,54.0,W0,3.0,0.0,-31.941176470570483,True,23.302360395460028,0.0,85.94117647057048
30.0,1.8,54.0,W1,3.0,0.0,-20.082352941161233,True,18.477012745567848,0.0,74.08235294116123
30.0,1.8,54.0,W0,4.0,0.0,-31.941176470570483,True,23.302360395460028,0.0,85.94117647057048
30.0,1.8,54.0,W1,4.0,0.0,-16.36470588233459,True,16.679328523648696,0.0,70.36470588233459
30.0,1.8,54.0,W0,0.0,0.1,-33.45263515807109,True,23.847322652394823,0.0,87.45263515807109
30.0,1.8,54.0,W1,0.0,0.1,-33.45263515807109,True,23.847322652394823,0.0,87.45263515807109
30.0,1.8,54.0,W0,1.0,0.1,-33.45263515807109,True,23.847322652394823,0.0,87.45263515807109
30.0,1.8,54.0,W1,1.0,0.1,-29.331546922773086,True,22.33016564397437,0.0,83.33154692277309
30.0,1.8,54.0,W0,2.0,0.1,-33.45263515807109,True,23.847322652394823,0.0,87.45263515807109
30.0,1.8,54.0,W1,2.0,0.1,-25.328105746312076,True,20.75036861570111,0.0,79.32810574631208
30.0,1.8,54.0,W0,3.0,0.1,-33.45263515807109,True,23.847322652394823,0.0,87.45263515807109
30.0,1.8,54.0,W1,3.0,0.1,-21.442311628661628,True,19.092388475185423,0.0,75.44231162866163
30.0,1.8,54.0,W0,4.0,0.1,-33.45263515807109,True,23.847322652394823,0.0,87.45263515807109
30.0,1.8,54.0,W1,4.0,0.1,-17.674164569834886,True,17.333805055074162,0.0,71.67416456983489
30.0,1.8,54.0,W0,0.0,0.2,-34.942010158071724,True,24.372405968378278,0.0,88.94201015807172
30.0,1.8,54.0,W1,0.0,0.2,-34.942010158071724,True,24.372405968378278,0.0,88.94201015807172
30.0,1.8,54.0,W0,1.0,0.2,-34.942010158071724,True,24.372405968378278,0.0,88.94201015807172
30.0,1.8,54.0,W1,1.0,0.2,-30.77092192277361,True,22.871503507363713,0.0,84.77092192277361
30.0,1.8,54.0,W0,2.0,0.2,-34.942010158071724,True,24.372405968378278,0.0,88.94201015807172
30.0,1.8,54.0,W1,2.0,0.2,-26.717480746312688,True,21.311902136775416,0.0,80.71748074631269
30.0,1.8,54.0,W0,3.0,0.2,-34.942010158071724,True,24.372405968378278,0.0,88.94201015807172
30.0,1.8,54.0,W1,3.0,0.2,-22.78168662866223,True,19.67965123388652,0.0,76.78168662866223
30.0,1.8,54.0,W0,4.0,0.2,-34.942010158071724,True,24.372405968378278,0.0,88.94201015807172
30.0,1.8,54.0,W1,4.0,0.2,-18.963539569835348,True,17.954948417841013,0.0,72.96353956983535
30.0,1.8,54.0,W0,0.0,0.3,-36.42430182473892,True,24.883993470116327,0.0,90.42430182473892
30.0,1.8,54.0,W1,0.0,0.3,-36.42430182473892,True,24.883993470116327,0.0,90.42430182473892
30.0,1.8,54.0,W0,1.0,0.3,-36.42430182473892,True,24.883993470116327,0.0,90.42430182473892
30.0,1.8,54.0,W1,1.0,0.3,-32.20321358944072,True,23.39774841775806,0.0,86.20321358944072
30.0,1.8,54.0,W0,2.0,0.3,-36.42430182473892,True,24.883993470116327,0.0,90.42430182473892
30.0,1.8,54.0,W1,2.0,0.3,-28.09977241297993,True,21.856260682487356,0.0,82.09977241297993
30.0,1.8,54.0,W0,3.0,0.3,-36.42430182473892,True,24.883993470116327,0.0,90.42430182473892
30.0,1.8,54.0,W1,3.0,0.3,-24.11397829532943,True,20.246916580574947,0.0,78.11397829532943
30.0,1.8,54.0,W0,4.0,0.3,-36.42430182473892,True,24.883993470116327,0.0,90.42430182473892
30.0,1.8,54.0,W1,4.0,0.3,-20.245831236502426,True,18.552065411179406,0.0,74.24583123650243
30.0,1.8,54.0,W0,0.0,0.4,-37.89951015807284,True,25.38290118736384,0.0,91.89951015807284
