trial_id,participant_id,scenario_id,density,nback,first_action_type,action_order_string,dt_steer_minus_brake,dt_brake_minus_accel,is_simultaneous_brake_steer,is_simultaneous_accel_steer
density_20_nback_2_id_30,30,density_20_nback_2,20,2,BRAKE_FIRST,accel_release -> brake -> steer,6.1000001430511475,0.75,False,False
density_0_nback_0_id_31,31,density_0_nback_0,0,0,BRAKE_FIRST,accel_release -> brake -> steer,0.8499999046325684,0.15000009536743164,False,False
density_0_nback_1_id_31,31,density_0_nback_1,0,1,STEER_FIRST,steer -> brake,-2.3500001430511475,,False,False
density_0_nback_2_id_31,31,density_0_nback_2,0,2,BRAKE_FIRST,brake -> steer,1.8499999046325684,,False,False
density_10_nback_0_id_31,31,density_10_nback_0,10,0,STEER_FIRST,accel_release -> steer -> brake,-3.799999952316284,4.849999904632568,False,False
density_10_nback_1_id_31,31,density_10_nback_1,10,1,BRAKE_FIRST,accel_release -> brake -> steer,3.799999952316284,0.10000014305114746,False,False
density_10_nback_2_id_31,31,density_10_nback_2,10,2,BRAKE_FIRST,accel_release -> brake -> steer,1.5,1.2000000476837158,False,False
density_20_nback_0_id_31,31,density_20_nback_0,20,0,STEER_FIRST,steer -> accel_release -> brake,-2.1499998569488525,0.75,False,False
density_20_nback_1_id_31,31,density_20_nback_1,20,1,BRAKE_FIRST,accel_release -> brake -> steer,1.1999998092651367,0.75,False,False
density_20_nback_2_id_31,31,density_20_nback_2,20,2,BRAKE_FIRST,accel_release -> brake -> steer,6.099999904632568,0.20000004768371582,False,False
density_0_nback_0_id_32,32,density_0_nback_0,0,0,BRAKE_FIRST,accel_release -> brake -> steer,0.6499998569488525,0.15000009536743164,False,False
density_0_nback_1_id_32,32,density_0_nback_1,0,1,STEER_FIRST,steer -> brake,-12.950000047683716,,False,False
density_0_nback_2_id_32,32,density_0_nback_2,0,2,STEER_FIRST,steer -> brake,-9.75,,False,False
density_10_nback_0_id_32,32,density_10_nback_0,10,0,STEER_FIRST,accel_release -> steer -> brake,-0.35000014305114746,0.5,False,False
density_10_nback_1_id_32,32,density_10_nback_1,10,1,BRAKE_FIRST,accel_release -> brake -> steer,4.0,0.09999990463256836,False,False
density_10_nback_2_id_32,32,density_10_nback_2,10,2,BRAKE_FIRST,accel_release -> brake -> steer,1.2999999523162842,1.1500000953674316,False,False
density_20_nback_0_id_32,32,density_20_nback_0,20,0,STEER_FIRST,steer -> accel_release -> brake,-1.5,0.8499999046325684,False,False
density_20_nback_1_id_32,32,density_20_nback_1,20,1,BRAKE_FIRST,accel_release -> brake -> steer,2.1499998569488525,0.75,False,False
density_20_nback_2_id_32,32,density_20_nback_2,20,2,BRAKE_FIRST,accel_release -> brake -> steer,5.950000047683716,0.19999980926513672,False,False
density_0_nback_0_id_33,33,density_0_nback_0,0,0,BRAKE_FIRST,accel_release -> brake -> steer,5.099999904632568,0.15000009536743164,False,False
density_0_nback_1_id_33,33,density_0_nback_1,0,1,STEER_FIRST,steer -> brake,-16.300000190734863,,False,False
density_0_nback_2_id_33,33,density_0_nback_2,0,2,STEER_FIRST,steer -> brake,-26.050000190734863,,False,False
density_10_nback_0_id_33,33,density_10_nback_0,10,0,SIMULTANEOUS_BRAKE_STEER,accel_release -> steer -> brake,-0.09999990463256836,0.19999980926513672,True,False
density_10_nback_1_id_33,33,density_10_nback_1,10,1,BRAKE_FIRST,accel_release -> brake -> steer,2.299999952316284,0.10000014305114746,False,False
density_10_nback_2_id_33,33,density_10_nback_2,10,2,BRAKE_FIRST,accel_release -> brake -> steer,5.849999904632568,1.1500000953674316,False,False
density_20_nback_0_id_33,33,density_20_nback_0,20,0,STEER_FIRST,steer -> accel_release -> brake,-2.049999952316284,1.2999999523162842,False,False
density_20_nback_1_id_33,33,density_20_nback_1,20,1,BRAKE_FIRST,accel_release -> brake -> steer,4.3999998569488525,0.75,False,False
density_20_nback_2_id_33,33,density_20_nback_2,20,2,BRAKE_FIRST,accel_release -> brake -> steer,1.7000000476837158,1.9500000476837158,False,False
density_0_nback_0_id_34,34,density_0_nback_0,0,0,BRAKE_FIRST,accel_release -> brake -> steer,2.549999952316284,0.10000014305114746,False,False
density_0_nback_1_id_34,34,density_0_nback_1,0,1,STEER_FIRST,steer -> brake,-19.0,,False,False
density_0_nback_2_id_34,34,density_0_nback_2,0,2,STEER_FIRST,steer -> brake,-30.40000009536743,,False,False
density_10_nback_0_id_34,34,density_10_nback_0,10,0,SIMULTANEOUS_BRAKE_STEER,accel_release -> brake -> steer,0.09999990463256836,0.04999995231628418,True,False
density_10_nback_1_id_34,34,density_10_nback_1,10,1,BRAKE_FIRST,accel_release -> brake -> steer,3.25,0.09999990463256836,False,False
density_10_nback_2_id_34,34,density_10_nback_2,10,2,BRAKE_FIRST,accel_release -> brake -> steer,3.8499999046325684,1.2000000476837158,False,False
density_20_nback_0_id_34,34,density_20_nback_0,20,0,STEER_FIRST,steer -> accel_release -> brake,-2.049999952316284,0.6999998092651367,False,False
density_20_nback_1_id_34,34,density_20_nback_1,20,1,BRAKE_FIRST,accel_release -> brake -> steer,2.6499998569488525,0.75,False,False
density_20_nback_2_id_34,34,density_20_nback_2,20,2,BRAKE_FIRST,accel_release -> brake -> steer,2.5,0.25,False,False
density_0_nback_0_id_35,35,density_0_nback_0,0,0,BRAKE_FIRST,accel_release -> brake -> steer,2.4499998092651367,0.10000014305114746,False,False
density_0_nback_1_id_35,35,density_0_nback_1,0,1,STEER_FIRST,steer,,,False,False
density_0_nback_2_id_35,35,density_0_nback_2,0,2,BRAKE_FIRST,brake -> steer,1.0499999523162842,,False,False
density_10_nback_0_id_35,35,density_10_nback_0,10,0,STEER_FIRST,accel_release -> steer -> brake,-0.25,0.39999985694885254,False,False
density_10_nback_1_id_35,35,density_10_nback_1,10,1,BRAKE_FIRST,accel_release -> brake -> steer,3.200000047683716,0.14999985694885254,False,False
density_10_nback_2_id_35,35,density_10_nback_2,10,2,BRAKE_FIRST,accel_release -> brake -> steer,2.8999998569488525,1.2000000476837158,False,False
density_20_nback_0_id_35,35,density_20_nback_0,20,0,STEER_FIRST,steer -> accel_release -> brake,-1.3500001430511475,0.0,False,False
density_20_nback_1_id_35,35,density_20_nback_1,20,1,BRAKE_FIRST,accel_release -> brake -> steer,4.0,0.7000000476837158,False,False
density_20_nback_2_id_35,35,density_20_nback_2,20,2,BRAKE_FIRST,accel_release -> brake -> steer,2.75,0.25,False,False
density_0_nback_0_id_36,36,density_0_nback_0,0,0,BRAKE_FIRST,accel_release -> brake -> steer,2.9499998092651367,0.10000014305114746,False,False
density_0_nback_1_id_36,36,density_0_nback_1,0,1,STEER_FIRST,steer -> brake,-43.60000014305115,,False,False
density_0_nback_2_id_36,36,density_0_nback_2,0,2,BRAKE_FIRST,brake -> steer,1.1500000953674316,,False,False
density_10_nback_0_id_36,36,density_10_nback_0,10,0,STEER_FIRST,accel_release -> steer -> brake,-0.8000001907348633,2.5500001907348633,False,False
density_10_nback_1_id_36,36,density_10_nback_1,10,1,BRAKE_FIRST,accel_release -> brake -> steer,3.75,0.15000009536743164,False,False
density_10_nback_2_id_36,36,density_10_nback_2,10,2,BRAKE_FIRST,accel_release -> brake -> steer,4.299999952316284,1.2000000476837158,False,False
density_20_nback_0_id_36,36,density_20_nback_0,20,0,STEER_FIRST,steer -> brake,-4.150000095367432,,False,False
density_20_nback_1_id_36,36,density_20_nback_1,20,1,BRAKE_FIRST,accel_release -> brake -> steer,2.8999998569488525,0.75,False,False
density_20_nback_2_id_36,36,density_20_nback_2,20,2,BRAKE_FIRST,accel_release -> brake -> steer,3.450000047683716,0.14999985694885254,False,False
density_0_nback_0_id_37,37,density_0_nback_0,0,0,BRAKE_FIRST,accel_release -> brake -> steer,1.4499998092651367,0.10000014305114746,False,False
density_0_nback_1_id_37,37,density_0_nback_1,0,1,STEER_FIRST,steer,,,False,False
density_0_nback_2_id_37,37,density_0_nback_2,0,2,BRAKE_FIRST,brake -> steer,1.8000001907348633,,False,False
density_10_nback_0_id_37,37,density_10_nback_0,10,0,SIMULTANEOUS_BRAKE_STEER,accel_release -> steer -> brake,-0.04999995231628418,0.20000004768371582,True,False
density_10_nback_1_id_37,37,density_10_nback_1,10,1,BRAKE_FIRST,accel_release -> brake -> steer,4.75,0.14999985694885254,False,False
density_10_nback_2_id_37,37,density_10_nback_2,10,2,BRAKE_FIRST,accel_release -> brake -> steer,5.700000047683716,1.25,False,False
density_20_nback_0_id_37,37,density_20_nback_0,20,0,STEER_FIRST,steer -> accel_release -> brake,-1.9500000476837158,0.6000001430511475,False,False
density_20_nback_1_id_37,37,density_20_nback_1,20,1,BRAKE_FIRST,accel_release -> brake -> steer,6.450000047683716,0.25,False,False
density_20_nback_2_id_37,37,density_20_nback_2,20,2,BRAKE_FIRST,accel_release -> brake -> steer,7.6499998569488525,0.9000000953674316,False,False
density_0_nback_0_id_38,38,density_0_nback_0,0,0,BRAKE_FIRST,accel_release -> brake -> steer,3.200000047683716,0.15000009536743164,False,False
density_0_nback_1_id_38,38,density_0_nback_1,0,1,STEER_FIRST,steer -> brake,-6.050000190734863,,False,False
density_0_nback_2_id_38,38,density_0_nback_2,0,2,STEER_FIRST,steer -> brake,-30.200000047683716,,False,False
density_10_nback_0_id_38,38,density_10_nback_0,10,0,STEER_FIRST,accel_release -> steer -> brake,-6.049999952316284,6.200000047683716,False,False
density_10_nback_1_id_38,38,density_10_nback_1,10,1,BRAKE_FIRST,accel_release -> brake -> steer,2.950000047683716,0.09999990463256836,False,False
density_10_nback_2_id_38,38,density_10_nback_2,10,2,BRAKE_FIRST,accel_release -> brake -> steer,1.8499999046325684,1.25,False,False
density_20_nback_0_id_38,38,density_20_nback_0,20,0,STEER_FIRST,steer -> accel_release -> brake,-1.5,0.25,False,False
density_20_nback_1_id_38,38,density_20_nback_1,20,1,BRAKE_FIRST,accel_release -> brake -> steer,3.1500000953674316,0.2999999523162842,False,False
density_20_nback_2_id_38,38,density_20_nback_2,20,2,BRAKE_FIRST,accel_release -> brake -> steer,5.550000190734863,0.75,False,False
density_0_nback_0_id_39,39,density_0_nback_0,0,0,BRAKE_FIRST,accel_release -> brake -> steer,0.8999998569488525,0.15000009536743164,False,False
density_0_nback_1_id_39,39,density_0_nback_1,0,1,STEER_FIRST,steer -> brake,-2.1000001430511475,,False,False
density_0_nback_2_id_39,39,density_0_nback_2,0,2,BRAKE_FIRST,brake -> steer,1.2999999523162842,,False,False
density_10_nback_0_id_39,39,density_10_nback_0,10,0,STEER_FIRST,accel_release -> steer -> brake,-0.2999999523162842,0.4499998092651367,False,False
density_10_nback_1_id_39,39,density_10_nback_1,10,1,BRAKE_FIRST,accel_release -> brake -> steer,4.5,0.14999985694885254,False,False
density_10_nback_2_id_39,39,density_10_nback_2,10,2,BRAKE_FIRST,accel_release -> brake -> steer,4.449999809265137,1.2000000476837158,False,False
density_20_nback_0_id_39,39,density_20_nback_0,20,0,STEER_FIRST,steer -> accel_release -> brake,-1.7000000476837158,0.9000000953674316,False,False
density_20_nback_1_id_39,39,density_20_nback_1,20,1,BRAKE_FIRST,accel_release -> brake -> steer,12.950000047683716,0.4499998092651367,False,False
density_20_nback_2_id_39,39,density_20_nback_2,20,2,BRAKE_FIRST,accel_release -> brake -> steer,5.200000047683716,0.9000000953674316,False,False
density_0_nback_0_id_40,40,density_0_nback_0,0,0,BRAKE_FIRST,accel_release -> brake -> steer,0.8999998569488525,0.15000009536743164,False,False
density_0_nback_1_id_40,40,density_0_nback_1,0,1,STEER_FIRST,steer -> brake,-3.8500001430511475,,False,False
density_0_nback_2_id_40,40,density_0_nback_2,0,2,BRAKE_FIRST,brake -> steer,2.25,,False,False
density_10_nback_0_id_40,40,density_10_nback_0,10,0,SIMULTANEOUS_BRAKE_STEER,accel_release -> steer -> brake,-0.09999990463256836,0.25,True,False
density_10_nback_1_id_40,40,density_10_nback_1,10,1,BRAKE_FIRST,accel_release -> brake -> steer,3.5,0.09999990463256836,False,False
density_10_nback_2_id_40,40,density_10_nback_2,10,2,BRAKE_FIRST,accel_release -> brake -> steer,2.549999952316284,1.1500000953674316,False,False
density_20_nback_0_id_40,40,density_20_nback_0,20,0,STEER_FIRST,steer -> accel_release -> brake,-1.6500000953674316,0.9000000953674316,False,False
density_20_nback_1_id_40,40,density_20_nback_1,20,1,BRAKE_FIRST,accel_release -> brake -> steer,4.150000095367432,0.34999990463256836,False,False
density_20_nback_2_id_40,40,density_20_nback_2,20,2,BRAKE_FIRST,accel_release -> brake -> steer,4.900000095367432,0.75,False,False
density_0_nback_0_id_41,41,density_0_nback_0,0,0,BRAKE_FIRST,accel_release -> brake -> steer,1.6999998092651367,0.10000014305114746,False,False
density_0_nback_1_id_41,41,density_0_nback_1,0,1,STEER_FIRST,steer -> brake,-6.400000095367432,,False,False
density_0_nback_2_id_41,41,density_0_nback_2,0,2,STEER_FIRST,steer -> brake,-5.3500001430511475,,False,False
density_10_nback_0_id_41,41,density_10_nback_0,10,0,STEER_FIRST,accel_release -> steer -> brake,-0.6000001430511475,0.75,False,False
density_10_nback_1_id_41,41,density_10_nback_1,10,1,BRAKE_FIRST,accel_release -> brake -> steer,3.5,0.14999985694885254,False,False
density_10_nback_2_id_41,41,density_10_nback_2,10,2,BRAKE_FIRST,accel_release -> brake -> steer,2.3500001430511475,1.1499998569488525,False,False
density_20_nback_0_id_41,41,density_20_nback_0,20,0,STEER_FIRST,steer -> accel_release -> brake,-1.4000000953674316,0.6500000953674316,False,False
density_20_nback_1_id_41,41,density_20_nback_1,20,1,BRAKE_FIRST,accel_release -> brake -> steer,3.799999952316284,0.34999990463256836,False,False
density_20_nback_2_id_41,41,density_20_nback_2,20,2,BRAKE_FIRST,accel_release -> brake -> steer,2.3999998569488525,0.9000000953674316,False,False
density_0_nback_0_id_42,42,density_0_nback_0,0,0,BRAKE_FIRST,accel_release -> brake -> steer,2.0999999046325684,0.15000009536743164,False,False
density_0_nback_1_id_42,42,density_0_nback_1,0,1,STEER_FIRST,steer -> brake,-2.299999952316284,,False,False
density_0_nback_2_id_42,42,density_0_nback_2,0,2,BRAKE_FIRST,brake -> steer,2.549999952316284,,False,False
density_10_nback_0_id_42,42,density_10_nback_0,10,0,SIMULTANEOUS_BRAKE_STEER,accel_release -> steer -> brake,0.0,0.14999985694885254,True,False
density_10_nback_1_id_42,42,density_10_nback_1,10,1,BRAKE_FIRST,accel_release -> brake -> steer,3.25,0.15000009536743164,False,False
density_10_nback_2_id_42,42,density_10_nback_2,10,2,BRAKE_FIRST,accel_release -> brake -> steer,3.1999998092651367,1.1500000953674316,False,False
density_20_nback_0_id_42,42,density_20_nback_0,20,0,STEER_FIRST,steer -> accel_release -> brake,-1.9500000476837158,1.2999999523162842,False,False
density_20_nback_1_id_42,42,density_20_nback_1,20,1,BRAKE_FIRST,accel_release -> brake -> steer,5.8500001430511475,0.2999999523162842,False,False
density_20_nback_2_id_42,42,density_20_nback_2,20,2,BRAKE_FIRST,accel_release -> brake -> steer,5.5,0.75,False,False
density_0_nback_0_id_43,43,density_0_nback_0,0,0,BRAKE_FIRST,accel_release -> brake -> steer,2.5999999046325684,0.15000009536743164,False,False
density_0_nback_1_id_43,43,density_0_nback_1,0,1,STEER_FIRST,steer -> brake,-7.950000047683716,,False,False
density_0_nback_2_id_43,43,density_0_nback_2,0,2,STEER_FIRST,steer -> brake,-31.450000047683716,,False,False
density_10_nback_0_id_43,43,density_10_nback_0,10,0,STEER_FIRST,accel_release -> steer -> brake,-0.5,0.6499998569488525,False,False
density_10_nback_1_id_43,43,density_10_nback_1,10,1,BRAKE_FIRST,accel_release -> brake -> steer,3.5,0.15000009536743164,False,False
density_10_nback_2_id_43,43,density_10_nback_2,10,2,BRAKE_FIRST,accel_release -> brake -> steer,1.5499999523162842,1.1500000953674316,False,False
density_20_nback_0_id_43,43,density_20_nback_0,20,0,STEER_FIRST,steer -> brake -> accel_release,-1.25,-0.20000004768371582,False,False
density_20_nback_1_id_43,43,density_20_nback_1,20,1,BRAKE_FIRST,accel_release -> brake -> steer,5.650000095367432,0.2999999523162842,False,False
density_20_nback_2_id_43,43,density_20_nback_2,20,2,BRAKE_FIRST,accel_release -> brake -> steer,5.900000095367432,0.75,False,False
density_0_nback_0_id_44,44,density_0_nback_0,0,0,BRAKE_FIRST,accel_release -> brake -> steer,2.25,0.15000009536743164,False,False
density_0_nback_1_id_44,44,density_0_nback_1,0,1,STEER_FIRST,steer -> brake,-1.7000000476837158,,False,False
density_0_nback_2_id_44,44,density_0_nback_2,0,2,BRAKE_FIRST,brake -> steer,1.0499999523162842,,False,False
density_10_nback_0_id_44,44,density_10_nback_0,10,0,STEER_FIRST,accel_release -> steer -> brake,-0.20000004768371582,0.34999990463256836,False,False
density_10_nback_1_id_44,44,density_10_nback_1,10,1,BRAKE_FIRST,accel_release -> brake -> steer,2.700000047683716,0.15000009536743164,False,False
density_10_nback_2_id_44,44,density_10_nback_2,10,2,BRAKE_FIRST,accel_release -> brake -> steer,1.1500000953674316,1.1499998569488525,False,False
density_20_nback_0_id_44,44,density_20_nback_0,20,0,STEER_FIRST,steer -> accel_release -> brake,-1.7000000476837158,0.9000000953674316,False,False
density_20_nback_1_id_44,44,density_20_nback_1,20,1,BRAKE_FIRST,accel_release -> brake -> steer,6.0,0.2999999523162842,False,False
