trial_id,participant_id,scenario_id,density,nback,initial_peak_brake_force_N,brake_rise_rate_N_per_s,time_to_peak_brake_s,initial_peak_steering_rad,initial_peak_steering_deg,initial_steering_rate_rad_per_s,simultaneous_brake_and_steer_flag,speed_at_T_first_m_per_s,speed_at_T_effective_m_per_s,min_speed_post_tor_m_per_s,speed_drop_m_per_s
density_10_nback_1_id_15,15,density_10_nback_1,10,1,136.365127563,89.90010084188275,1.3499999046325684,0.19031560657841293,10.904281032415266,0.543448925018,False,27.7616691589,27.7307758331,13.5097141266,14.251955032299998
density_10_nback_2_id_15,15,density_10_nback_2,10,2,125.934783936,58.386732783310066,1.8999998569488525,0.1429067307008658,8.187952533172238,0.34101074934,False,24.8726577759,24.704990387,5.58646535873,19.28619241717
density_20_nback_0_id_15,15,density_20_nback_0,20,0,117.275154114,227.27821658639905,0.4499998092651367,0.05503114361900789,3.1530522711474434,0.183087974787,True,24.9374141693,24.9374141693,9.99266529083,14.944748878469998
density_20_nback_1_id_15,15,density_20_nback_1,20,1,325.681610107,443.83084134785184,0.7000000476837158,0.05478626582921142,3.139021807295614,0.242461562157,False,25.0249652863,25.0249652863,-0.00807076133788,25.03303604763788
density_20_nback_2_id_15,15,density_20_nback_2,20,2,92.6968154907,38.84840774535,2.0,0.059552585007666206,3.4121117800333347,0.249945640564,False,22.3028926849,22.27825737,-0.0329776965082,22.335870381408203
density_0_nback_0_id_16,16,density_0_nback_0,0,0,42.3121032715,182.0808621225084,0.14999985694885254,0.2786672489815645,15.966457255164933,0.952249884605,False,27.7644748688,27.7180652618,24.1954231262,3.5690517425999992
density_0_nback_1_id_16,16,density_0_nback_1,0,1,41.0168762207,104.0675048828,0.25,0.08534653700498683,4.889996366442847,0.210113465786,False,18.6928520203,18.3675270081,18.2171001434,0.47575187689999865
density_0_nback_2_id_16,16,density_0_nback_2,0,2,23.8044433594,88.0445175597951,0.09999990463256836,0.08749293114851572,5.0129756920386495,0.432723462582,False,23.3133792877,23.2808856964,22.8873214722,0.4260578154999983
density_10_nback_0_id_16,16,density_10_nback_0,10,0,21.3361492157,6.336149215700001,1.0,0.05235978744091448,2.999994836566493,0.0205409713089,True,26.897939682,26.897939682,17.1582107544,9.739728927600002
density_10_nback_1_id_16,16,density_10_nback_1,10,1,189.156555176,124.39753093751928,1.4000000953674316,0.15340089036702187,8.789223591579399,0.678082168102,False,27.7636585236,27.7373275757,19.4397621155,8.323896408100001
density_10_nback_2_id_16,16,density_10_nback_2,10,2,21.9267272949,7.696364884304255,0.8999998569488525,0.262400982215479,15.034468821034318,0.440514028072,False,24.8730220795,24.7073516846,16.879240036,7.993782043500001
density_20_nback_0_id_16,16,density_20_nback_0,20,0,100.355690002,89.84809022916758,0.9500000476837158,0.06661700742858342,3.816873369449483,0.0342117995024,False,25.1826629639,25.1789073944,19.2711791992,5.911483764700002
density_20_nback_1_id_16,16,density_20_nback_1,20,1,328.730926514,392.1636815172769,0.7999999523162842,0.1128382848835591,6.465157491322772,0.245365679264,False,25.0356121063,25.0356121063,16.7372570038,8.2983551025
density_20_nback_2_id_16,16,density_20_nback_2,20,2,45.4871253967,16.937290092315717,1.8000001907348633,0.26427510862871983,15.141848354787012,0.889024496078,False,22.3052349091,22.2828521729,19.5250682831,2.7801666259999998
density_0_nback_0_id_17,17,density_0_nback_0,0,0,43.0267791748,140.13402951622479,0.19999980926513672,0.23264912957020922,13.329813231765229,0.590068936348,False,27.7706508636,27.739616394,22.5777740479,5.1928768157
density_0_nback_1_id_17,17,density_0_nback_1,0,1,36.9151878357,20.871608410415092,1.0499999523162842,0.07345189526670785,4.208483596019308,0.102121710777,False,18.7028579712,18.3500976562,17.8348083496,0.8680496216000009
density_0_nback_2_id_17,17,density_0_nback_2,0,2,15.6125745773,,0.0,0.1013878099448537,5.809093603914633,0.378598898649,True,23.4933128357,23.1914672852,23.143743515,0.3495693206999988
density_10_nback_0_id_17,17,density_10_nback_0,10,0,15.7407255173,1.8518133517432909,0.40000009536743164,0.08159608826531314,4.675111482379386,0.283290714025,True,26.9402236938,26.9402236938,17.2705974579,9.669626235900001
density_10_nback_1_id_17,17,density_10_nback_1,10,1,98.8175582886,57.80522021660053,1.4499998092651367,0.1826447439226311,10.464772977014455,0.694403171539,False,27.7619571686,27.7204856873,19.3419723511,8.419984817499998
density_10_nback_2_id_17,17,density_10_nback_2,10,2,308.696258545,154.5769898196925,1.8999998569488525,0.1245042483662487,7.133567962834626,0.684679090977,False,24.8311500549,24.6543502808,16.646780014,8.1843700409
density_20_nback_0_id_17,17,density_20_nback_0,20,0,150.088653564,180.118204752,0.75,0.06763522363708738,3.8752128608285723,0.185497075319,False,25.2184848785,25.2111625671,16.7635498047,8.454935073800002
density_20_nback_1_id_17,17,density_20_nback_1,20,1,292.815185547,396.8788094604909,0.7000000476837158,0.0852485238725186,4.884380627615561,0.495061963797,False,25.0156898499,25.0156898499,17.264005661,7.7516841889000005
density_20_nback_2_id_17,17,density_20_nback_2,20,2,32.7274856567,177.27460297364627,0.10000014305114746,0.1674117184600046,9.591984908790637,0.339765876532,False,22.0918769836,22.0918769836,19.3120574951,2.7798194884999994
density_0_nback_0_id_18,18,density_0_nback_0,0,0,41.3586845398,13.179342269900001,2.0,0.13125834555220395,7.520549226011047,0.734623789787,False,27.7661151886,27.73295784,21.1067962646,6.659318924000001
density_0_nback_1_id_18,18,density_0_nback_1,0,1,15.4010620117,,0.0,0.07581346638888159,4.343791654339837,0.111266084015,False,18.6738319397,18.2920246124,18.1702671051,0.5035648346000023
density_0_nback_2_id_18,18,density_0_nback_2,0,2,23.7034358978,87.03444198051194,0.09999990463256836,0.12895799852841314,7.388749050132354,0.387479960918,False,23.6157169342,23.585817337,20.5384559631,3.077260971100003
density_10_nback_0_id_18,18,density_10_nback_0,10,0,16.7794704437,2.372627258266666,0.75,0.053682516978465274,3.0757816565054448,0.123289972544,True,26.9640617371,26.9640617371,19.4363384247,7.527723312399999
density_10_nback_1_id_18,18,density_10_nback_1,10,1,88.5633392334,44.58383938275985,1.6500000953674316,0.3775117562133182,21.629830347594762,0.856021881104,False,27.7613735199,27.7285995483,8.2354850769,19.525888443
density_10_nback_2_id_18,18,density_10_nback_2,10,2,189.290298462,91.73174293912163,1.8999998569488525,0.15345945150443815,8.792578897596838,0.644591748714,False,24.8634128571,24.6919155121,7.69442987442,17.16898298268
density_20_nback_0_id_18,18,density_20_nback_0,20,0,334.575958252,245.82766921075134,1.2999999523162842,0.10588811627150263,6.066942162947639,0.0994468927383,False,25.177614212,25.1733264923,-0.0571258030832,25.2347400150832
density_20_nback_1_id_18,18,density_20_nback_1,20,1,210.697616577,260.930155436,0.75,0.1088152919852794,6.234656977240242,0.256805866957,False,25.0050849915,25.0050849915,16.9780235291,8.027061462399999
density_20_nback_2_id_18,18,density_20_nback_2,20,2,285.118408203,135.0592041015,2.0,0.20072625755994372,11.50076739564071,0.523382365704,False,22.2687530518,22.2215976715,1.6646515131,20.6041015387
density_0_nback_0_id_19,19,density_0_nback_0,0,0,35.1311645508,100.6559187469645,0.19999980926513672,0.09884273221620264,5.663271391530185,0.461574882269,False,27.7626152039,27.7258338928,24.1820163727,3.5805988311999997
density_0_nback_1_id_19,19,density_0_nback_1,0,1,36.3139152527,213.13935579252941,0.09999990463256836,0.0987389217081368,5.657323487548904,0.166436389089,False,18.6937561035,18.2291088104,18.0281925201,0.6655635834000009
density_0_nback_2_id_19,19,density_0_nback_2,0,2,23.7027378082,87.02725358851512,0.10000014305114746,0.08604474862499933,4.930000945476555,0.3344437778,False,22.9375705719,22.9086685181,22.386302948,0.5512676238999994
density_10_nback_0_id_19,19,density_10_nback_0,10,0,32.7160110474,8.858005523700001,2.0,0.050693826149457895,2.9045422857338665,0.0112071512267,False,26.719581604,26.719581604,18.9236373901,7.795944213899997
density_10_nback_1_id_19,19,density_10_nback_1,10,1,95.7924880981,76.9452302544138,1.0499999523162842,0.1658712494620195,9.503722536735344,0.415782004595,False,27.7566547394,27.7461414337,16.0093288422,11.7473258972
density_10_nback_2_id_19,19,density_10_nback_2,10,2,18.3027935028,13.2111740112,0.25,0.10588444318422105,6.066731710548622,0.525574445724,False,24.8685913086,24.6989612579,16.8223209381,8.0462703705
density_20_nback_0_id_19,19,density_20_nback_0,20,0,87.5379180908,85.33873674039546,0.8499999046325684,0.0651757813573542,3.7342971982438278,0.132405698299,False,25.1830234528,25.1802349091,19.8578109741,5.325212478699999
density_20_nback_1_id_19,19,density_20_nback_1,20,1,188.556945801,231.409261068,0.75,0.07996335973748057,4.581563028643972,0.175331443548,False,25.0377655029,25.0377655029,17.5833930969,7.454372406000001
density_20_nback_2_id_19,19,density_20_nback_2,20,2,26.2298870087,112.29897718365031,0.09999990463256836,0.08756707047503982,5.017223562544423,0.413276702166,False,22.0374622345,22.0374622345,19.0540275574,2.9834346771
density_0_nback_0_id_20,20,density_0_nback_0,0,0,45.0447540283,150.2239134061879,0.19999980926513672,0.08039436832495789,4.606258001640317,0.561389684677,False,27.7668609619,27.7627353668,24.9738712311,2.7929897308000022
density_0_nback_1_id_20,20,density_0_nback_1,0,1,15.4931058884,,0.0,0.07040857700147367,4.034114303706314,0.0564783513546,False,18.6996555328,18.3082962036,18.1002883911,0.5993671417000002
density_0_nback_2_id_20,20,density_0_nback_2,0,2,17.3209667206,7.73655696502595,0.2999999523162842,0.46044640963154204,26.38163596383922,1.41177368164,False,23.5024757385,22.7955303192,17.075712204,6.426763534500001
density_10_nback_0_id_20,20,density_10_nback_0,10,0,22.8294754028,8.699416192398912,0.9000000953674316,0.05187455831880197,2.9721932557726083,0.085365831852,False,26.7534980774,26.7534980774,17.2264289856,9.527069091800001
density_10_nback_1_id_20,20,density_10_nback_1,10,1,155.430130005,82.60595650943591,1.7000000476837158,0.2840412144061787,16.274362793244556,1.10235738754,False,27.753944397,27.7338371277,21.0345096588,6.7194347382
density_10_nback_2_id_20,20,density_10_nback_2,10,2,85.5083236694,35.2541618347,2.0,0.26706894036151974,15.301923121746167,0.749983608723,False,24.8753643036,24.7077770233,16.9846534729,7.890710830700002
density_20_nback_0_id_20,20,density_20_nback_0,20,0,31.4362945557,109.57522737194664,0.15000009536743164,0.06618153242590738,3.7919224897126975,0.0554290898144,False,25.1796398163,25.1758861542,18.5267620087,6.6528778075999995
density_20_nback_1_id_20,20,density_20_nback_1,20,1,276.891265869,436.4855124925038,0.5999999046325684,0.14042720599294972,8.04588623221024,0.830944061279,False,21.1649341583,20.8314208984,5.23589706421,15.929037094089999
density_20_nback_2_id_20,20,density_20_nback_2,20,2,96.8328857422,545.5530918946387,0.14999985694885254,0.07935222935787281,4.546547837160219,0.88514316082,False,26.4779567719,26.4779567719,-0.0551471300423,26.5331039019423
density_0_nback_0_id_21,21,density_0_nback_0,0,0,45.5830383301,152.91533748192995,0.19999980926513672,0.13293360144295133,7.616534318155301,0.42748901248,False,27.7650585175,27.7211704254,22.3542079926,5.4108505249000025
density_0_nback_1_id_21,21,density_0_nback_1,0,1,35.5687026978,205.68673274076863,0.10000014305114746,0.08314134200156315,4.763647999743332,0.0806328430772,False,18.6700992584,18.2670879364,17.7652339935,0.9048652648999997
density_0_nback_2_id_21,21,density_0_nback_2,0,2,24.2871227264,92.87131583298864,0.09999990463256836,0.1596370526276997,9.146529369475001,0.629860401154,False,23.4872951508,23.4555873871,22.5537796021,0.9335155487000009
density_10_nback_0_id_21,21,density_10_nback_0,10,0,29.888168335,8.507524762857143,1.75,0.05142038917218448,2.9461712804863676,0.0144429672509,False,26.7514514923,26.7514514923,18.8891429901,7.862308502199998
density_10_nback_1_id_21,21,density_10_nback_1,10,1,263.562652588,191.2020123993156,1.3000001907348633,0.09515804945970777,5.452154620738399,0.341226190329,False,27.7576446533,27.7236385345,20.5991096497,7.158535003600001
density_10_nback_2_id_21,21,density_10_nback_2,10,2,28.6865978241,7.398161367374946,1.8499999046325684,0.21194267782773552,12.143420938230175,0.70802295208,False,24.869726181,24.7010173798,15.9044313431,8.9652948379
density_20_nback_0_id_21,21,density_20_nback_0,20,0,291.832489014,615.1832437328378,0.4500000476837158,0.06669140615695503,3.821136102586316,0.121602639556,False,25.1824760437,25.1791400909,19.4945411682,5.687934875499998
density_20_nback_1_id_21,21,density_20_nback_1,20,1,326.271026611,415.02803548133335,0.75,0.08399728555453653,4.81268995283014,0.392911434174,False,25.0161724091,25.0161724091,16.7624130249,8.253759384200002
density_20_nback_2_id_21,21,density_20_nback_2,20,2,45.7553100586,17.08628155536135,1.8000001907348633,0.2364497220755453,13.547571141970037,0.582769453526,False,22.2700195312,22.2700195312,18.2547073364,4.0153121948
density_0_nback_0_id_22,22,density_0_nback_0,0,0,40.1187934875,167.45851678274232,0.15000009536743164,0.09602783953673946,5.5019899212146735,0.280442118645,False,27.7517700195,27.6903038025,24.6642627716,3.0875072478999996
density_0_nback_1_id_22,22,density_0_nback_1,0,1,43.8063583374,38.4084777832,0.75,0.08848324516100788,5.069716505347116,0.160322666168,False,18.6800861359,18.2919273376,17.8735198975,0.8065662384000021
density_0_nback_2_id_22,22,density_0_nback_2,0,2,18.8097686768,6.92684973746957,0.5500001907348633,0.12128721219525083,6.9492453676955215,0.412015974522,False,23.6656627655,22.5930042267,22.0273303986,1.6383323668999985
density_10_nback_0_id_22,22,density_10_nback_0,10,0,15.0797472,0.7974708592087844,0.10000014305114746,0.052395556244601314,3.0020442380559804,0.210998445749,True,26.8999500275,26.8999500275,19.6155090332,7.284440994300002
density_10_nback_1_id_22,22,density_10_nback_1,10,1,173.252883911,121.7329920889857,1.2999999523162842,0.12439230546059911,7.127154106794473,0.380329251289,False,27.7594089508,27.7438468933,19.8668117523,7.8925971985000025
density_10_nback_2_id_22,22,density_10_nback_2,10,2,40.5358276367,13.803150785443805,1.8499999046325684,0.28062268375933286,16.078495415044163,1.04126369953,False,24.8861351013,24.6960105896,15.0720033646,9.814131736699998
density_20_nback_0_id_22,22,density_20_nback_0,20,0,189.290298462,158.4457052692364,1.1000001430511475,0.066199093468875,3.7929286633585897,0.262845665216,False,25.1832008362,25.1794128418,16.7517795563,8.4314212799
density_20_nback_1_id_22,22,density_20_nback_1,20,1,182.048568726,256.9978545997508,0.6499998569488525,0.1493933241377537,8.559606960523174,0.888377547264,False,25.0005474091,25.0005474091,16.6615180969,8.339029312200001
density_20_nback_2_id_22,22,density_20_nback_2,20,2,50.1337242126,19.518736190736593,1.7999999523162842,0.0984084411887457,5.638388348576503,0.393737345934,False,22.2740936279,22.2530326843,19.346868515,2.9272251129000004
density_0_nback_0_id_23,23,density_0_nback_0,0,0,45.0698738098,150.3495124334685,0.19999980926513672,0.11729812014230527,6.720687228972563,0.430736362934,False,27.7637214661,27.7150478363,24.0143356323,3.7493858338000017
density_0_nback_1_id_23,23,density_0_nback_1,0,1,15.4243402481,,0.0,0.08121922043597368,4.653518546323978,0.032193236053,False,18.6822433472,18.27161026,17.547624588,1.1346187591999986
density_0_nback_2_id_23,23,density_0_nback_2,0,2,21.1032390594,8.1376520792,0.75,0.13063177615318322,7.484649443875111,0.34113368392,False,23.7040138245,22.3162765503,21.9742393494,1.7297744750999975
density_10_nback_0_id_23,23,density_10_nback_0,10,0,27.9872150421,6.49360752105,2.0,0.05337647753032395,3.058246887762434,0.0251983702183,True,27.001750946,27.001750946,12.329750061,14.672000885000001
density_10_nback_1_id_23,23,density_10_nback_1,10,1,106.095115662,70.07315561277403,1.3000001907348633,0.22411303133307503,12.840730829268377,0.66821038723,False,27.7643470764,27.7542152405,19.6731586456,8.091188430799999
density_10_nback_2_id_23,23,density_10_nback_2,10,2,21.3271503448,14.06034005910453,0.4499998092651367,0.13344624422880658,7.645906586182636,0.246621370316,False,24.8659420013,24.7197780609,17.035030365,7.830911636299998
density_20_nback_0_id_23,23,density_20_nback_0,20,0,110.609909058,47.804954529,2.0,0.06664755897547106,3.818623844143741,0.0342330373824,False,25.1779880524,25.1740722656,19.3819561005,5.796031951900002
density_20_nback_1_id_23,23,density_20_nback_1,20,1,327.210754395,416.28100586,0.75,0.14000147377116656,8.021493572699338,0.271793961525,False,25.0171928406,25.0171928406,16.8232288361,8.1939640045
density_20_nback_2_id_23,23,density_20_nback_2,20,2,28.5198040009,6.7599020004499994,2.0,0.26736895802734684,15.319112867777426,1.40627026558,False,22.1430549622,22.1430549622,-0.0567982010543,22.1998531632543
density_0_nback_0_id_24,24,density_0_nback_0,0,0,37.1639823914,147.76002352427275,0.14999985694885254,0.25080608145162103,14.370129943392245,0.824217319489,False,27.7682418823,27.7663059235,23.6955432892,4.0726985931
density_0_nback_1_id_24,24,density_0_nback_1,0,1,15.4011735916,,0.0,0.08090040126916578,4.635251553638008,0.0734607875347,False,18.6722049713,18.2632980347,17.7572040558,0.9150009155000021
density_0_nback_2_id_24,24,density_0_nback_2,0,2,15.1260671616,,0.0,0.25934329088027486,14.859276012473401,0.733075559139,True,23.4446239471,23.1080799103,22.8785438538,0.5660800932999983
density_10_nback_0_id_24,24,density_10_nback_0,10,0,27.3633651733,6.50703397512678,1.9000000953674316,0.05354205118247396,3.0677335592291968,0.0256250742823,True,27.0293235779,27.0293235779,19.4284877777,7.600835800200002
density_10_nback_1_id_24,24,density_10_nback_1,10,1,193.56288147,91.57070620695819,1.9500000476837158,0.5987379549334819,34.3051578519826,1.5502654314,False,27.4965267181,27.4065876007,10.5519714355,16.9445552826
density_10_nback_2_id_24,24,density_10_nback_2,10,2,105.067428589,46.188423787981705,1.9500000476837158,0.29008465230904606,16.62062627882825,1.21906447411,False,24.87849617,24.6910114288,16.7477684021,8.130727767899998
density_20_nback_0_id_24,24,density_20_nback_0,20,0,165.982696533,100.65513102199999,1.5,0.218690245853675,12.530028108093928,0.721797645092,False,25.1850776672,25.1825199127,19.5356369019,5.649440765300003
density_20_nback_1_id_24,24,density_20_nback_1,20,1,324.602661133,412.80354817733337,0.75,0.23144108272095792,13.260597245849052,1.66444838047,False,25.0224494934,25.0224494934,16.9086914062,8.1137580872
density_20_nback_2_id_24,24,density_20_nback_2,20,2,53.988243103,21.660135631019863,1.7999999523162842,2.0089796351513747,115.10605422190574,6.53648328781,False,22.2498340607,22.210647583,2.69101214409,19.55882191661
density_0_nback_0_id_25,25,density_0_nback_0,0,0,41.5633354187,132.81680375747453,0.19999980926513672,0.0727157854526921,4.166307610418046,0.336101770401,False,27.7743530273,27.7229595184,24.8681564331,2.906196594199997
density_0_nback_1_id_25,25,density_0_nback_1,0,1,15.4648504257,,0.0,0.06488039560217895,3.7173728411440012,0.146489977837,False,18.6467781067,18.262878418,17.7035217285,0.943256378200001
density_0_nback_2_id_25,25,density_0_nback_2,0,2,23.6714229584,86.7143122812125,0.09999990463256836,0.12296598899650044,7.045432193151596,0.606804847717,False,23.7329540253,23.7176303864,23.1638298035,0.5691242217999992
density_10_nback_0_id_25,25,density_10_nback_0,10,0,27.6717128754,6.3358564377,2.0,0.052496812808762366,3.0078458118304043,0.0199442822486,True,26.9229679108,26.9229679108,19.4550132751,7.4679546357
density_10_nback_1_id_25,25,density_10_nback_1,10,1,95.8470077515,64.6776062012,1.25,0.19654265281574798,11.261064500647384,0.383787691593,False,27.7542228699,27.7354259491,18.9021263123,8.852096557600003
density_10_nback_2_id_25,25,density_10_nback_2,10,2,30.4208507538,7.7104253769,2.0,0.17635297049776844,10.104280914117252,0.334630936384,False,24.8695297241,24.7255706787,16.9136714935,7.9558582306000005
density_20_nback_0_id_25,25,density_20_nback_0,20,0,85.999786377,39.44432680991782,1.7999999523162842,0.06669478164985473,3.821329504083246,0.118682324886,False,25.1825790405,25.1797084808,18.6724147797,6.5101642608
density_20_nback_1_id_25,25,density_20_nback_1,20,1,291.109832764,424.78429577448105,0.6500000953674316,0.12726377346666298,7.2916771045487785,0.506923258305,False,21.2461643219,20.7312526703,-0.0010894992156,21.2472538211156
density_20_nback_2_id_25,25,density_20_nback_2,20,2,151.142791748,453.80937795772473,0.2999999523162842,0.08343289963860243,4.78035302183049,0.171444222331,False,25.0306930542,24.9898719788,19.6525688171,5.3781242371
density_0_nback_0_id_26,26,density_0_nback_0,0,0,45.1813392639,150.90684023547772,0.19999980926513672,0.10028144452496053,5.745703534755535,0.405147790909,False,27.767660141,27.7655487061,24.2425136566,3.5251464844000004
density_0_nback_1_id_26,26,density_0_nback_1,0,1,65.5553817749,112.34528092857677,0.4500000476837158,0.07147969187874735,4.09548466554777,0.0841615796089,False,18.6532363892,18.2673664093,17.8540344238,0.7992019653999982
density_0_nback_2_id_26,26,density_0_nback_2,0,2,15.884762764,8.847614983385238,0.10000014305114746,0.09994620845824252,5.726495922992027,0.370426744223,False,23.6905784607,23.2208766937,21.9038619995,1.786716461200001
density_10_nback_0_id_26,26,density_10_nback_0,10,0,23.452671051,6.762136840799999,1.25,0.05240272931557737,3.0024552247490566,0.0449234843254,True,26.8912353516,26.8912353516,18.1425189972,8.748716354399999
density_10_nback_1_id_26,26,density_10_nback_1,10,1,146.499679565,79.69677088759009,1.6500000953674316,0.11049657061331462,6.330987146812206,0.365704029799,False,27.7611808777,27.7373485565,20.5462799072,7.2149009705000005
density_10_nback_2_id_26,26,density_10_nback_2,10,2,24.9633560181,9.9633560181,1.0,0.1442288611280408,8.263705026615195,0.316716223955,False,24.8693294525,24.7011051178,17.1792793274,7.690050125100001
density_20_nback_0_id_26,26,density_20_nback_0,20,0,209.991882324,324.98639305720593,0.6000001430511475,0.0661836231715521,3.7920422806141754,0.0371703878045,False,25.1835594177,25.1791687012,20.633310318,4.5502490997
density_20_nback_1_id_26,26,density_20_nback_1,20,1,324.107269287,412.143025716,0.75,0.120413133581835,6.899164352184147,0.450205117464,False,25.0251522064,25.0251522064,16.5451469421,8.4800052643
density_20_nback_2_id_26,26,density_20_nback_2,20,2,49.9423179626,19.412399382364075,1.7999999523162842,0.09529491922937754,5.459996680883404,0.501827538013,False,22.2815704346,22.2557373047,16.6355857849,5.645984649699997
density_0_nback_0_id_27,27,density_0_nback_0,0,0,33.5156021118,92.57809884835513,0.19999980926513672,0.144865637841325,8.300189644778593,0.55089956522,False,27.7640342712,27.7261638641,24.9999656677,2.7640686035
density_0_nback_1_id_27,27,density_0_nback_1,0,1,127.839569092,62.68865115623768,1.7999999523162842,0.08200067732678684,4.698292728038988,0.0223680324852,False,18.6865348816,18.2986392975,17.0051631927,1.6813716889000005
density_0_nback_2_id_27,27,density_0_nback_2,0,2,89.0760498047,92.59506777497113,0.7999999523162842,0.16130942569954027,9.242349288262794,0.540886998177,False,23.4863452911,23.092880249,17.2857494354,6.200595855700001
density_10_nback_0_id_27,27,density_10_nback_0,10,0,30.6848106384,7.842405319199999,2.0,0.050688921228834484,2.9042612544832984,0.0112453568727,True,26.7321071625,26.7321071625,5.10603618622,21.62607097628
density_10_nback_1_id_27,27,density_10_nback_1,10,1,189.725570679,91.96082205733293,1.9000000953674316,0.17041552422803694,9.764090301775942,0.68972069025,False,27.7614631653,27.729019165,17.7767734528,9.9846897125
density_10_nback_2_id_27,27,density_10_nback_2,10,2,22.9167480469,13.194582175389023,0.5999999046325684,0.17647064310544078,10.111023057901177,0.849087834358,False,24.8615474701,24.6897354126,16.179271698,8.682275772099999
density_20_nback_0_id_27,27,density_20_nback_0,20,0,49.0004997253,226.66985405585461,0.15000009536743164,0.06665646158599657,3.8191339261535013,0.0337636619806,False,25.1824913025,25.1788368225,16.2053794861,8.9771118164
density_20_nback_1_id_27,27,density_20_nback_1,20,1,298.097106934,377.46280924533335,0.75,0.0659027140656523,3.7759473744193235,0.17133872211,False,21.2291316986,20.7224216461,-0.0187294743955,21.2478611729955
density_20_nback_2_id_27,27,density_20_nback_2,20,2,92.7654190063,388.82746584626767,0.19999980926513672,0.5274380334075075,30.2199732689303,1.12118566036,False,26.4481964111,26.4481964111,4.25659656525,22.19159984585
density_0_nback_0_id_28,28,density_0_nback_0,0,0,46.4710235596,157.3552678636775,0.19999980926513672,0.25680733334852635,14.713976348879799,1.47927069664,False,27.7627296448,27.7523899078,19.6743946075,8.088335037300002
density_0_nback_1_id_28,28,density_0_nback_1,0,1,15.3402748108,,0.0,0.06993934688602368,4.007229398470594,0.498056292534,False,18.7056350708,18.3093757629,17.4112625122,1.2943725585999992
density_0_nback_2_id_28,28,density_0_nback_2,0,2,39.4155845642,97.66233825680001,0.25,0.4820192663315391,27.61766960478957,1.4062833786,False,23.5846939087,23.5421333313,22.8749961853,0.7096977234000015
density_10_nback_0_id_28,28,density_10_nback_0,10,0,20.4462108612,9.902202424316012,0.5499999523162842,0.053436481442891044,3.0616848587068004,0.182699546218,False,26.7358779907,26.7358779907,19.4969882965,7.238889694200001
density_10_nback_1_id_28,28,density_10_nback_1,10,1,40.913608551,172.7572805038791,0.15000009536743164,0.059683841531866365,3.4196322249035607,0.332901060581,False,27.7622432709,27.7322044373,18.4011058807,9.3611373902
density_10_nback_2_id_28,28,density_10_nback_2,10,2,45.4603729248,19.651854104434467,1.5499999523162842,0.09653754738208947,5.531194029537936,0.293171644211,True,24.8947086334,24.7117061615,17.1200389862,7.7746696472
density_20_nback_0_id_28,28,density_20_nback_0,20,0,170.597091675,77.7985458375,2.0,0.12270881426766972,7.030697166592175,0.116764843464,False,25.1826496124,25.1792869568,16.7526988983,8.429950714099999
density_20_nback_1_id_28,28,density_20_nback_1,20,1,34.4047012329,194.04719738682834,0.09999990463256836,0.14153299022725305,8.109243001887926,0.506474971771,False,22.2675914764,22.2201919556,19.3047370911,2.9628543852999982
density_20_nback_2_id_28,28,density_20_nback_2,20,2,45.4515838623,17.40090506417143,1.75,0.07392632420527316,4.235666371877972,0.305670469999,False,22.2299823761,22.2052097321,17.3514766693,4.878505706800002
density_0_nback_0_id_29,29,density_0_nback_0,0,0,46.3817825317,156.9090622986427,0.19999980926513672,0.2587756043982487,14.826749972966674,1.4541400671,False,27.7627239227,27.7195339203,20.8535251617,6.9091987610000025
density_0_nback_1_id_29,29,density_0_nback_1,0,1,15.3689889908,,0.0,0.0800880997589263,4.5887101054091834,0.0164522472769,False,18.6804542542,18.2678184509,12.7716665268,5.9087877274
density_0_nback_2_id_29,29,density_0_nback_2,0,2,157.388366699,71.1941833495,2.0,0.6869417264245508,39.358861695557174,1.01731824875,False,23.6823787689,23.0508861542,9.53419208527,14.148186683630001
density_10_nback_0_id_29,29,density_10_nback_0,10,0,20.2513618469,10.5027236938,0.5,0.05160434741379448,2.9567113113372683,0.0805734321475,False,26.7440567017,26.7440567017,-0.064775198698,26.808831900398
density_10_nback_1_id_29,29,density_10_nback_1,10,1,272.526397705,198.0972362700095,1.2999999523162842,0.20878265182572073,11.96236478516313,0.78266108036,False,27.7586193085,27.7469787598,16.9920349121,10.766584396399999
density_10_nback_2_id_29,29,density_10_nback_2,10,2,25.4218025208,12.260945517758687,0.8499999046325684,0.14122757688213947,8.091744106205946,0.958242714405,False,24.8582210541,24.7100143433,13.2448978424,11.6133232117
density_20_nback_0_id_29,29,density_20_nback_0,20,0,333.355194092,159.177597046,2.0,0.09412775154376711,5.393122898513875,0.56121045351,False,25.1819229126,25.1774463654,14.8193874359,10.362535476700002
density_20_nback_1_id_29,29,density_20_nback_1,20,1,323.925170898,475.2694239581164,0.6500000953674316,0.3229104234259004,18.50140442308644,2.34066104889,False,25.0196685791,25.0196685791,11.7326602936,13.287008285499999
density_20_nback_2_id_29,29,density_20_nback_2,20,2,19.1082725525,,0.0,0.20575751213916896,11.789037048686184,0.542158842087,False,22.0991573334,22.0991573334,18.0008735657,4.0982837677
density_0_nback_0_id_30,30,density_0_nback_0,0,0,44.5067138672,196.71161338014673,0.14999985694885254,0.09884663632043685,5.663495080225585,0.378269135952,False,27.7600860596,27.7511997223,24.9991703033,2.7609157562999975
