trial_id,participant_id,scenario_id,density,nback,T_request,T_manual_start,delta_T_manual_start,T_first_brake,T_first_steer,T_first_accel,T_first_ctrl,T_first_any,T_effective_dec,T_effective_lat,T_effective_any,T_stable_candA,T_stable_candB,T_stable_candC,T_stable_candD,dt_req_to_manual_start,dt_req_to_first,dt_req_to_first_any,dt_manual_start_to_first,dt_first_to_eff,dt_eff_to_stable_candA,dt_eff_to_stable_candB,dt_req_to_stable_candA,dt_req_to_stable_candB
density_0_nback_1_id_15,15,density_0_nback_1,0,1,34.199962616,36.999786377,2.799823760999999,37.299999952316284,35.299999952316284,,35.299999952316284,35.299999952316284,37.25,36.200000047683716,36.200000047683716,57.84999990463257,,,46.049999952316284,2.799823760999999,1.1000373363162836,1.1000373363162836,-1.6997864246837153,0.9000000953674316,21.649999856948853,,23.650037288632568,
density_0_nback_2_id_15,15,density_0_nback_2,0,2,31.8005638123,32.5001525879,0.6995887755999988,33.15000009536743,35.25,,33.15000009536743,33.15000009536743,33.299999952316284,35.40000009536743,33.299999952316284,53.84999990463257,,,41.299999952316284,0.6995887755999988,1.3494362830674334,1.3494362830674334,0.6498475074674346,0.14999985694885254,20.549999952316284,,22.04943609233257,
density_10_nback_0_id_15,15,density_10_nback_0,10,0,,20.6996173859,,20.700000047683716,21.09999990463257,20.700000047683716,20.700000047683716,20.700000047683716,20.700000047683716,20.75,20.700000047683716,43.450000047683716,,,31.950000047683716,,,,0.0003826617837141555,0.0,22.75,,,
density_10_nback_1_id_15,15,density_10_nback_1,10,1,26.0996589661,27.9503726959,1.850713729799999,27.25,33.200000047683716,27.09999990463257,27.25,27.09999990463257,27.299999952316284,33.40000009536743,27.299999952316284,49.049999952316284,49.950000047683716,49.049999952316284,36.25,1.850713729799999,1.1503410338999984,1.0003409385325668,-0.7003726959000005,0.04999995231628418,21.75,22.65000009536743,22.950340986216283,23.850341081583714
density_10_nback_2_id_15,15,density_10_nback_2,10,2,26.9000720978,30.5500297546,3.6499576568000016,28.15000009536743,33.09999990463257,26.950000047683716,28.15000009536743,26.950000047683716,27.34999990463257,32.25,27.34999990463257,27.59999990463257,,,38.40000009536743,3.6499576568000016,1.2499279975674327,0.04992794988371685,-2.400029659232569,-0.8000001907348633,0.25,,0.6999278068325694,
density_20_nback_0_id_15,15,density_20_nback_0,20,0,,47.6496200562,,47.65000009536743,48.09999990463257,47.950000047683716,47.65000009536743,47.65000009536743,47.65000009536743,50.450000047683716,47.65000009536743,75.40000009536743,,,60.25,,,,0.00038003916743178934,0.0,27.75,,,
density_20_nback_1_id_15,15,density_20_nback_1,20,1,24.1497268677,25.8497333527,1.7000064849999994,25.0,26.700000047683716,24.200000047683716,25.0,24.200000047683716,24.200000047683716,52.25,24.200000047683716,64.59999990463257,,,46.90000009536743,1.7000064849999994,0.8502731322999999,0.05027317998371572,-0.8497333526999995,-0.7999999523162842,40.39999985694885,,40.45027303693257,
density_20_nback_2_id_15,15,density_20_nback_2,20,2,49.1494750977,50.499168396,1.3496932983000036,49.34999990463257,55.049999952316284,49.15000009536743,49.34999990463257,49.15000009536743,49.200000047683716,76.0,49.200000047683716,88.34999990463257,88.95000004768372,,77.40000009536743,1.3496932983000036,0.20052480693257024,0.0005249976674335244,-1.1491684913674334,-0.14999985694885254,39.14999985694885,39.75,39.20052480693257,39.80052494998372
density_0_nback_0_id_16,16,density_0_nback_0,0,0,29.4497737885,30.649274826,1.1995010374999993,30.65000009536743,34.0,30.5,30.65000009536743,30.5,30.700000047683716,34.09999990463257,30.700000047683716,54.700000047683716,31.84999990463257,,37.049999952316284,1.1995010374999993,1.2002263068674317,1.0502262115,0.0007252693674324462,0.04999995231628418,24.0,1.1499998569488525,25.250226259183716,2.4002261161325684
density_0_nback_1_id_16,16,density_0_nback_1,0,1,34.1993942261,35.5495834351,1.3501892089999998,54.09999990463257,35.299999952316284,,35.299999952316284,35.299999952316284,54.049999952316284,36.0,36.0,61.049999952316284,,,45.549999952316284,1.3501892089999998,1.100605726216287,1.100605726216287,-0.2495834827837129,0.7000000476837158,25.049999952316284,,26.850605726216287,
density_0_nback_2_id_16,16,density_0_nback_2,0,2,31.8001308441,33.0000953674,1.1999645233000003,65.5,34.950000047683716,,34.950000047683716,34.950000047683716,53.049999952316284,35.09999990463257,35.09999990463257,55.799999952316284,75.90000009536743,,39.200000047683716,1.1999645233000003,3.149869203583716,3.149869203583716,1.9499046802837157,0.14999985694885254,20.700000047683716,40.80000019073486,23.999869108216284,44.099869251267435
density_10_nback_0_id_16,16,density_10_nback_0,10,0,21.1497879028,22.4498920441,1.3001041413000003,21.549999952316284,21.299999952316284,21.15000009536743,21.299999952316284,21.15000009536743,21.15000009536743,21.200000047683716,21.15000009536743,21.15000009536743,67.95000004768372,,28.700000047683716,1.3001041413000003,0.1502120495162842,0.00021219256743165715,-1.149892091783716,-0.14999985694885254,0.0,46.799999952316284,0.00021219256743165715,46.800212144883716
density_10_nback_1_id_16,16,density_10_nback_1,10,1,26.0494499207,28.1993045807,2.1498546600000026,27.34999990463257,29.200000047683716,27.25,27.34999990463257,27.25,27.40000009536743,29.34999990463257,27.40000009536743,54.09999990463257,57.200000047683716,,34.90000009536743,2.1498546600000026,1.3005499839325694,1.200550079300001,-0.8493046760674332,0.05000019073486328,26.699999809265137,29.799999952316284,28.05054998393257,31.150550126983717
density_10_nback_2_id_16,16,density_10_nback_2,10,2,26.9000492096,28.5506896973,1.6506404877000023,28.15000009536743,32.15000009536743,26.950000047683716,28.15000009536743,26.950000047683716,27.34999990463257,33.34999990463257,27.34999990463257,27.34999990463257,,,35.450000047683716,1.6506404877000023,1.2499508857674329,0.04995083808371703,-0.4006896019325694,-0.8000001907348633,0.0,,0.44995069503256957,
