trial_id,participant_id,scenario_id,density,nback,total_samples,duration_s,dt_mean,dt_std,is_strictly_monotonic,has_duplicate_timestamps,has_tor_request,tor_request_time,has_manual_start,manual_start_time,has_manual_stop,manual_stop_time,delta_t_manual_start,bf_min,bf_max,acc_min,acc_max,st_min_rad,st_max_rad,min_obstacle_distance,has_lane_change,lane_change_time,collision_outcome,usable_status,reason_code
density_10_nback_0_id_19,19,density_10_nback_0,10,0,1417,70.79999995231628,0.04999999996632506,9.53421661430091e-08,True,False,True,21.2001686096,True,24.200012207,True,40.6505317688,2.9998435974000017,0.0,72.8415756226,0.0,1.0,-0.209285661578,0.112588815391,-860.714355469,True,28.4006404877,False,USABLE_FULL,NONE
density_10_nback_1_id_19,19,density_10_nback_1,10,1,1538,76.84999990463257,0.049999999937952226,9.532086425465951e-08,True,False,True,26.0495491028,True,27.7002906799,True,46.6998825073,1.6507415770999998,0.0,129.067504883,0.0,1.0,-0.125598490238,0.165866702795,-1111.86901855,True,33.4997367859,False,USABLE_FULL,NONE
density_10_nback_2_id_19,19,density_10_nback_2,10,2,1540,76.95000004768372,0.05000000003098357,9.539066145664558e-08,True,False,True,26.9002304077,True,28.3003139496,True,46.800819397,1.400083541899999,0.0,117.787864685,0.0,1.0,-0.346594303846,0.872165381908,-771.764282227,True,34.6501731873,False,USABLE_FULL,NONE
density_20_nback_0_id_19,19,density_20_nback_0,20,0,1951,97.5,0.05,9.5367431640625e-08,True,False,True,48.6002845764,True,49.4502792358,True,67.3500442505,0.8499946593999965,0.0,101.120346069,0.0,1.0,-0.0920416340232,0.0951576307416,-1040.98022461,True,55.1005363464,False,USABLE_FULL,NONE
density_20_nback_1_id_19,19,density_20_nback_1,20,1,1437,71.79999995231628,0.04999999996679407,9.534251815781126e-08,True,False,True,24.0492706299,True,24.9991207123,True,41.6991844177,0.9498500824000011,0.0,188.556945801,0.0,1.0,-0.181772261858,0.0798173546791,-753.475585938,True,30.0492324829,False,USABLE_FULL,NONE
density_20_nback_2_id_19,19,density_20_nback_2,20,2,1987,99.29999995231628,0.04999999997599007,9.534941947168511e-08,True,False,True,49.2502441406,True,50.9005355835,True,69.1507720947,1.6502914428999986,0.0,246.855285645,0.0,1.0,-0.0981938838959,0.116828374565,-943.870849609,True,54.7501335144,False,USABLE_FULL,NONE
density_0_nback_0_id_20,20,density_0_nback_0,0,0,1469,73.40000009536743,0.05000000006496419,9.541612022806642e-08,True,False,True,29.4504070282,True,31.3003387451,True,43.3002891541,1.8499317168999987,0.0,73.9480056763,0.0,1.0,-0.209659054875,0.155080571771,-852.224487305,True,34.9002723694,False,USABLE_FULL,NONE
density_0_nback_1_id_20,20,density_0_nback_1,0,1,1798,89.84999990463257,0.04999999994692964,9.532760579072876e-08,True,False,True,34.1999053955,True,36.0497627258,True,59.700378418,1.8498573303000043,0.0,254.083526611,0.0,1.0,-0.279240906239,0.314445137978,-1072.13830566,True,41.0000267029,False,USABLE_FULL,NONE
density_0_nback_2_id_20,20,density_0_nback_2,0,2,1896,94.75,0.05,9.5367431640625e-08,True,False,True,31.7494239807,True,33.6494560242,True,64.5995864868,1.9000320434999978,0.0,116.258529663,0.0,1.0,-0.434869855642,0.591090559959,-1366.6875,True,36.8994865417,False,USABLE_FULL,NONE
density_10_nback_0_id_20,20,density_10_nback_0,10,0,1441,72.0,0.05,9.536743164062499e-08,True,False,True,21.1501674652,True,22.5002746582,True,41.8502578735,1.3501071929999995,0.0,72.412902832,0.0,1.0,-0.727762162685,1.25326824188,-802.181640625,True,27.1001377106,False,USABLE_FULL,NONE
density_10_nback_1_id_20,20,density_10_nback_1,10,1,1666,83.25,0.05,9.536743164062499e-08,True,False,True,26.0504207611,True,28.4002914429,True,53.1003684998,2.349870681799999,0.0,155.430130005,0.0,1.0,-0.136384606361,0.284034729004,-1314.35229492,True,31.0504817963,False,USABLE_FULL,NONE
density_10_nback_2_id_20,20,density_10_nback_2,10,2,1643,82.09999990463257,0.049999999941919955,9.532384396126683e-08,True,False,True,26.9499568939,True,29.5504302979,True,51.9503936768,2.600473403999999,0.0,86.2750778198,0.0,1.0,-0.421004652977,0.334609687328,-857.809692383,True,32.450717926,False,USABLE_FULL,NONE
density_20_nback_0_id_20,20,density_20_nback_0,20,0,1985,99.20000004768372,0.05000000002403413,9.53854525077151e-08,True,False,True,48.6501426697,True,50.200012207,True,69.0503768921,1.5498695372999975,0.0,170.084381104,0.0,1.0,-0.342040151358,0.222673654556,-1083.09020996,True,55.7503089905,False,USABLE_FULL,NONE
density_20_nback_1_id_20,20,density_20_nback_1,20,1,1695,84.70000004768372,0.05000000002814859,9.538853659561581e-08,True,False,True,28.700094223,True,30.7501869202,True,54.6003379822,2.0500926972,0.0,342.178283691,0.0,1.0,-2.08930206299,1.55323278904,-774.026855469,True,37.8001823425,False,USABLE_FULL,NONE
density_20_nback_2_id_20,20,density_20_nback_2,20,2,2306,115.25,0.05,9.536743164062499e-08,True,False,True,43.600353241,True,45.2998733521,True,85.2001724243,1.6995201111,0.0,384.645843506,0.0,1.0,-1.17688655853,0.837962388992,-1030.79418945,False,,False,USABLE_FULL,NONE
density_0_nback_0_id_21,21,density_0_nback_0,0,0,1526,76.25,0.05,9.5367431640625e-08,True,False,True,29.450220108,True,30.9003314972,True,46.1498985291,1.4501113892,0.0,74.9149932861,0.0,1.0,-0.344644576311,0.187438964844,-927.736206055,True,34.000087738,False,USABLE_FULL,NONE
density_0_nback_1_id_21,21,density_0_nback_1,0,1,1652,82.54999995231628,0.04999999997111828,9.53457635174574e-08,True,False,True,34.2507896423,True,36.2506561279,True,52.4506187439,1.999866485600002,0.0,234.983413696,0.0,1.0,-0.603044807911,0.307468682528,-815.966430664,True,40.7501068115,False,USABLE_FULL,NONE
density_0_nback_2_id_21,21,density_0_nback_2,0,2,1550,77.45000004768372,0.050000000030783545,9.539051154052928e-08,True,False,True,31.7500324249,True,33.0500526428,True,47.3500175476,1.3000202178999984,0.0,93.3545455933,0.0,1.0,-0.40238660574,0.193833425641,-1007.45056152,True,36.5498809814,False,USABLE_FULL,NONE
density_10_nback_0_id_21,21,density_10_nback_0,10,0,1329,66.40000009536743,0.05000000007181282,9.542124903641998e-08,True,False,True,21.1998977661,True,23.5508308411,True,36.2504920959,2.3509330750000004,0.0,66.2935256958,0.0,1.0,-0.488605350256,0.958973824978,-724.329833984,True,26.9001350403,False,USABLE_FULL,NONE
density_10_nback_1_id_21,21,density_10_nback_1,10,1,1512,75.54999995231628,0.04999999996844228,9.534375518982389e-08,True,False,True,26.0499992371,True,28.5499572754,True,45.4499969482,2.499958038300001,0.0,263.562652588,0.0,1.0,-0.136384606361,0.101389616728,-1108.46240234,True,32.6000442505,False,USABLE_FULL,NONE
density_10_nback_2_id_21,21,density_10_nback_2,10,2,1871,93.5,0.05,9.5367431640625e-08,True,False,True,26.9007053375,True,29.1002025604,True,63.4001274109,2.1994972229,0.0,362.989013672,0.0,1.0,-1.65869891644,1.15243220329,-1202.38977051,True,32.5507965088,False,USABLE_FULL,NONE
density_20_nback_0_id_21,21,density_20_nback_0,20,0,1992,99.54999995231628,0.04999999997605037,9.534946471749463e-08,True,False,True,48.6494750977,True,49.8495330811,True,69.4495925903,1.2000579834000007,0.0,291.832489014,0.0,1.0,-0.209422767162,0.143711328506,-1091.43444824,True,55.0503692627,False,USABLE_FULL,NONE
density_20_nback_1_id_21,21,density_20_nback_1,20,1,1481,74.0,0.05,9.536743164062499e-08,True,False,True,24.0991611481,True,25.7493419647,True,43.8993873596,1.6501808166000025,0.0,326.271026611,0.0,1.0,-0.175903558731,0.119845882058,-745.356201172,True,30.1493396759,False,USABLE_FULL,NONE
density_20_nback_2_id_21,21,density_20_nback_2,20,2,1936,96.75,0.05,9.5367431640625e-08,True,False,True,49.1503982544,True,51.3996772766,True,66.6497650146,2.2492790221999996,0.0,296.156738281,0.0,1.0,-0.182405427098,0.23633608222,-888.401977539,True,54.8496513367,False,USABLE_FULL,NONE
density_0_nback_0_id_22,22,density_0_nback_0,0,0,1404,70.15000009536743,0.050000000067973935,9.541837426176233e-08,True,False,True,29.4501876831,True,29.9500217438,True,40.0501098633,0.4998340606999996,0.0,64.9747238159,0.0,1.0,-0.209848612547,0.165866702795,-794.779174805,True,33.9502906799,False,USABLE_FULL,NONE
density_0_nback_1_id_22,22,density_0_nback_1,0,1,1533,76.59999990463257,0.04999999993774972,9.532071216895957e-08,True,False,True,34.1999359131,True,35.8997383118,True,46.4996604919,1.699802398700001,0.0,234.052215576,0.0,1.0,-0.266218751669,0.325028032064,-656.69909668,True,41.3997459412,False,USABLE_FULL,NONE
density_0_nback_2_id_22,22,density_0_nback_2,0,2,1446,72.25,0.05,9.5367431640625e-08,True,False,True,31.7495994568,True,33.7994766235,True,42.1494483948,2.0498771667,0.0,75.0073852539,0.0,1.0,-0.266387432814,0.140312567353,-857.469116211,True,37.299785614,False,USABLE_FULL,NONE
density_10_nback_0_id_22,22,density_10_nback_0,10,0,1255,62.700000047683716,0.050000000038025294,9.539593876795775e-08,True,False,True,21.1496982574,True,21.6497306824,True,32.5999031067,0.5000324250000006,0.0,74.4177093506,0.0,1.0,-0.225756242871,0.119845882058,-747.908935547,True,26.9998664856,False,USABLE_FULL,NONE
density_10_nback_1_id_22,22,density_10_nback_1,10,1,1363,68.09999990463257,0.04999999992997986,9.531487634905638e-08,True,False,True,26.1005687714,True,28.1001777649,True,37.9501075745,1.9996089935000008,0.0,173.252883911,0.0,1.0,-0.156518727541,0.124400027096,-874.674194336,True,33.5001373291,False,USABLE_FULL,NONE
density_10_nback_2_id_22,22,density_10_nback_2,10,2,1367,68.29999995231628,0.04999999996509245,9.534124099174302e-08,True,False,True,26.9492492676,True,29.19962883,True,38.1498832703,2.2503795624000027,0.0,129.067504883,0.0,1.0,-0.280679047108,0.345395833254,-627.297973633,True,34.5994377136,False,USABLE_FULL,NONE
density_20_nback_0_id_22,22,density_20_nback_0,20,0,1837,91.79999995231628,0.04999999997402848,9.534794747174474e-08,True,False,True,48.6504592896,True,49.900604248,True,61.7501296997,1.2501449584,0.0,189.290298462,0.0,1.0,-2.94317507744,1.62223386765,-898.106872559,False,,True,COLLISION_FAILURE,COLLISION_WITH_HAZARD
density_20_nback_1_id_22,22,density_20_nback_1,20,1,1307,65.29999995231628,0.04999999996348873,9.534003726606419e-08,True,False,True,24.0502147675,True,24.6502094269,True,35.200214386,0.5999946593999965,0.0,182.048568726,0.0,1.0,-0.173911288381,0.185761108994,-627.627685547,True,30.2502365112,False,USABLE_FULL,NONE
density_20_nback_2_id_22,22,density_20_nback_2,20,2,1795,89.70000004768372,0.050000000026579554,9.53873605182155e-08,True,False,True,49.1496543884,True,51.1996803284,True,59.5996780396,2.0500259399999976,0.0,148.879425049,0.0,1.0,-0.173297151923,0.0982736200094,-851.989868164,True,55.8995552063,False,USABLE_FULL,NONE
density_0_nback_0_id_23,23,density_0_nback_0,0,0,1440,71.95000004768372,0.050000000033136704,9.539227517517139e-08,True,False,True,29.450220108,True,31.7503376007,True,41.7999725342,2.3001174927,0.0,75.2310562134,0.0,1.0,-0.209604352713,0.191993102431,-816.094360352,True,35.6000366211,False,USABLE_FULL,NONE
density_0_nback_1_id_23,23,density_0_nback_1,0,1,1592,79.54999995231628,0.04999999997002909,9.534494609881984e-08,True,False,True,34.2498550415,True,37.199760437,True,49.4996299744,2.9499053955000036,0.0,265.678985596,0.0,1.0,-0.263705402613,0.324354678392,-732.521728516,True,41.349811554,False,USABLE_FULL,NONE
density_0_nback_2_id_23,23,density_0_nback_2,0,2,1475,73.70000004768372,0.050000000032349876,9.539168547604482e-08,True,False,True,31.7500705719,True,34.0000953674,True,43.550075531,2.2500247955,0.0,76.0771408081,0.0,1.0,-0.246455311775,0.130632013083,-912.268310547,True,37.3997650146,False,USABLE_FULL,NONE
density_10_nback_0_id_23,23,density_10_nback_0,10,0,1324,66.15000009536743,0.05000000007208422,9.542145226785322e-08,True,False,True,21.0999946594,True,23.6500205994,True,35.9999809265,2.550025940000001,0.0,296.105072021,0.0,1.0,-0.603499352932,1.37830531597,-669.749511719,True,29.9502162933,False,USABLE_FULL,NONE
density_10_nback_1_id_23,23,density_10_nback_1,10,1,1417,70.79999995231628,0.04999999996632506,9.53421661430091e-08,True,False,True,26.0494689941,True,27.7000675201,True,40.6496353149,1.6505985259999996,0.0,106.508224487,0.0,1.0,-0.125598490238,0.224111795425,-976.927124023,True,33.0494232178,False,USABLE_FULL,NONE
density_10_nback_2_id_23,23,density_10_nback_2,10,2,1453,72.59999990463257,0.04999999993431995,9.531813624613695e-08,True,False,True,26.9493350983,True,28.5493240356,True,42.4501419067,1.599988937300001,0.0,125.478530884,0.0,1.0,-0.504475176334,1.05242013931,-699.123413086,True,33.1502418518,False,USABLE_FULL,NONE
density_20_nback_0_id_23,23,density_20_nback_0,20,0,1849,92.40000009536743,0.05000000005160575,9.540611414770676e-08,True,False,True,48.6496810913,True,50.700176239,True,62.2500267029,2.0504951476999977,0.0,142.910705566,0.0,1.0,-0.142616599798,0.0937194824219,-913.422851562,True,55.3000259399,False,USABLE_FULL,NONE
density_20_nback_1_id_23,23,density_20_nback_1,20,1,1371,68.5,0.05,9.5367431640625e-08,True,False,True,24.1003170013,True,26.1006889343,True,38.3509063721,2.0003719330000003,0.0,327.210754395,0.0,1.0,-0.209352701902,0.165866702795,-669.132568359,True,30.9502620697,False,USABLE_FULL,NONE
density_20_nback_2_id_23,23,density_20_nback_2,20,2,1998,99.84999990463257,0.049999999952244654,9.533159643951458e-08,True,False,True,49.1999549866,True,54.1004066467,True,69.700302124,4.900451660100003,0.0,394.592132568,0.0,1.0,-0.414187371731,1.08652281761,-946.987731934,True,63.7998352051,False,USABLE_FULL,NONE
density_0_nback_0_id_24,24,density_0_nback_0,0,0,1464,73.15000009536743,0.05000000006518621,9.541628650944604e-08,True,False,True,29.4498767853,True,30.5498561859,True,43.0003623962,1.0999794006000023,0.0,74.1612930298,0.0,1.0,-0.209631517529,0.325501412153,-859.525512695,True,33.1999397278,False,USABLE_FULL,NONE
density_0_nback_1_id_24,24,density_0_nback_1,0,1,1734,86.65000009536743,0.050000000055030254,9.540867953441398e-08,True,False,True,34.250125885,True,37.0492706299,True,56.4996757507,2.7991447448999978,0.0,261.609924316,0.0,1.0,-0.420315504074,0.311441659927,-961.060180664,True,40.1997566223,False,USABLE_FULL,NONE
density_0_nback_2_id_24,24,density_0_nback_2,0,2,1623,81.09999990463257,0.049999999941203806,9.532330616003569e-08,True,False,True,31.7501678467,True,33.5007781982,True,51.0002174377,1.7506103515000042,0.0,75.8254013062,0.0,1.0,-0.145732596517,0.259346485138,-1081.94421387,True,36.3501853943,False,USABLE_FULL,NONE
density_10_nback_0_id_24,24,density_10_nback_0,10,0,1404,70.15000009536743,0.050000000067973935,9.541837426176233e-08,True,False,True,21.0995349884,True,23.1498165131,True,39.9999580383,2.050281524700001,0.0,76.743309021,0.0,1.0,-0.342040151358,0.165866702795,-776.343994141,True,26.2496433258,False,USABLE_FULL,NONE
density_10_nback_1_id_24,24,density_10_nback_1,10,1,1615,80.70000004768372,0.050000000029543815,9.538958235251668e-08,True,False,True,32.1505584717,True,33.950214386,True,50.6001396179,1.799655914299997,0.0,217.367324829,0.0,1.0,-0.841888129711,0.996158957481,-1116.37805176,True,39.2002754211,False,USABLE_FULL,NONE
density_10_nback_2_id_24,24,density_10_nback_2,10,2,1532,76.54999995231628,0.04999999996885453,9.53440645889947e-08,True,False,True,26.9498271942,True,29.8000640869,True,46.4002113342,2.8502368927,0.0,105.067428589,0.0,1.0,-0.190783336759,0.357620120049,-764.918823242,True,32.5999794006,False,USABLE_FULL,NONE
density_20_nback_0_id_24,24,density_20_nback_0,20,0,1895,94.70000004768372,0.0500000000251762,9.538630859646453e-08,True,False,True,48.5999832153,True,49.6000099182,True,64.5497665405,1.0000267029000014,0.0,165.982696533,0.0,1.0,-1.77683508396,0.841078400612,-971.401672363,True,51.8498573303,False,USABLE_FULL,NONE
density_20_nback_1_id_24,24,density_20_nback_1,20,1,1437,71.79999995231628,0.04999999996679407,9.534251815781126e-08,True,False,True,24.1504001617,True,26.7004451752,True,41.6996459961,2.5500450135,0.0,324.602661133,0.0,1.0,-0.174747034907,0.266855120659,-714.700683594,True,29.5003986359,False,USABLE_FULL,NONE
density_20_nback_2_id_24,24,density_20_nback_2,20,2,1971,98.5,0.05,9.5367431640625e-08,True,False,True,49.1997528076,True,56.1002731323,True,68.3498764038,6.900520324700004,0.0,193.17578125,0.0,1.0,-1.42856287956,2.00885677338,-926.246582031,False,,False,USABLE_FULL,NONE
density_0_nback_0_id_25,25,density_0_nback_0,0,0,1520,75.95000004768372,0.05000000003139152,9.539096720848511e-08,True,False,True,29.4498462677,True,30.699546814,True,45.7998580933,1.2497005463000015,0.0,64.8987350464,0.0,1.0,-0.209655106068,0.160568103194,-907.979370117,True,34.2500152588,False,USABLE_FULL,NONE
density_0_nback_1_id_25,25,density_0_nback_1,0,1,1698,84.84999990463257,0.04999999994380234,9.532525751123672e-08,True,False,True,34.2008247375,True,35.9507980347,True,54.7008171082,1.7499732972000004,0.0,171.256698608,0.0,1.0,-0.322449117899,0.323712080717,-884.158203125,True,40.0499954224,False,USABLE_FULL,NONE
density_0_nback_2_id_25,25,density_0_nback_2,0,2,1516,75.75,0.05,9.536743164062499e-08,True,False,True,31.7499465942,True,32.7999305725,True,45.6498184204,1.049983978300002,0.0,73.8550491333,0.0,1.0,-0.77306419611,1.2013143301,-967.229125977,True,36.2497215271,False,USABLE_FULL,NONE
density_10_nback_0_id_25,25,density_10_nback_0,10,0,1380,68.95000004768372,0.050000000034578475,9.539335570394637e-08,True,False,True,21.1003818512,True,23.249961853,True,38.7995529175,2.149580001799997,0.0,75.8908615112,0.0,1.0,-0.173860415816,0.13662430644,-760.047851562,True,26.6002826691,False,USABLE_FULL,NONE
density_10_nback_1_id_25,25,density_10_nback_1,10,1,1447,72.29999995231628,0.04999999996702371,9.534269051229117e-08,True,False,True,26.0999851227,True,27.7496509552,True,42.199382782,1.6496658324999984,0.0,95.8470077515,0.0,1.0,-0.145732596517,0.196547240019,-994.108886719,True,33.9000663757,False,USABLE_FULL,NONE
density_10_nback_2_id_25,25,density_10_nback_2,10,2,1541,77.0,0.05,9.536743164062499e-08,True,False,True,26.9002094269,True,28.149389267,True,46.8997192383,1.2491798401000018,0.0,76.6388549805,0.0,1.0,-0.732063829899,1.14187395573,-773.250610352,True,32.4496231079,False,USABLE_FULL,NONE
density_20_nback_0_id_25,25,density_20_nback_0,20,0,1930,96.45000004768372,0.050000000024719396,9.538596618325199e-08,True,False,True,48.6992797852,True,49.7493286133,True,66.349281311,1.050048828100003,0.0,105.016799927,0.0,1.0,-0.188637420535,0.270132631063,-1013.42877197,True,56.1492614746,False,USABLE_FULL,NONE
density_20_nback_1_id_25,25,density_20_nback_1,20,1,2183,109.09999990463257,0.04999999995629357,9.533463616348348e-08,True,False,True,28.6997108459,True,30.3996009827,True,79.0004577637,1.6998901368000006,0.0,291.109832764,0.0,1.0,-0.678088009357,1.92304706573,-790.315185547,False,,False,USABLE_FULL,NONE
density_20_nback_2_id_25,25,density_20_nback_2,20,2,1950,97.45000004768372,0.05000000002446573,9.538577603866299e-08,True,False,True,45.5496444702,True,46.6493453979,True,67.3497924805,1.099700927699999,0.0,151.142791748,0.0,1.0,-0.147480875254,0.108574315906,-1099.61328125,True,51.6000480652,False,USABLE_FULL,NONE
density_0_nback_0_id_26,26,density_0_nback_0,0,0,1445,72.20000004768372,0.05000000003302196,9.5392189182875e-08,True,False,True,29.4503383636,True,31.7503471375,True,42.1004104614,2.3000087739,0.0,74.6423950195,0.0,1.0,-0.255289316177,0.275667339563,-840.020141602,True,35.0504837036,False,USABLE_FULL,NONE
density_0_nback_1_id_26,26,density_0_nback_1,0,1,1578,78.84999990463257,0.049999999939526044,9.532204619896524e-08,True,False,True,34.2500190735,True,36.2000770569,True,48.8000640869,1.9500579834000007,0.0,267.598297119,0.0,1.0,-0.423348665237,0.32178285718,-744.679199219,True,41.0003356934,False,USABLE_FULL,NONE
density_0_nback_2_id_26,26,density_0_nback_2,0,2,1460,72.95000004768372,0.050000000032682464,9.53919347410756e-08,True,False,True,31.800151825,True,33.4000167847,True,42.9006271362,1.5998649596999996,0.0,87.0030288696,0.0,1.0,-0.418299913406,1.1549270153,-893.112792969,True,37.3003044128,False,USABLE_FULL,NONE
density_10_nback_0_id_26,26,density_10_nback_0,10,0,1298,64.84999990463257,0.04999999992647076,9.531224039027489e-08,True,False,True,21.149723053,True,22.6999511719,True,34.6999816895,1.5502281189000016,0.0,80.937210083,0.0,1.0,-0.19018009305,0.116317629814,-703.332275391,True,27.3999233246,False,USABLE_FULL,NONE
density_10_nback_1_id_26,26,density_10_nback_1,10,1,1429,71.40000009536743,0.050000000066783915,9.54174830595149e-08,True,False,True,26.099937439,True,27.5494918823,True,41.3496131897,1.4495544432999985,0.0,146.499679565,0.0,1.0,-0.098033927381,0.110497899354,-994.139770508,True,33.100063324,False,USABLE_FULL,NONE
density_10_nback_2_id_26,26,density_10_nback_2,10,2,1442,72.04999995231628,0.049999999966909285,9.534260463417819e-08,True,False,True,26.9496383667,True,28.6996154785,True,41.8998947144,1.7499771117999998,0.0,140.859863281,0.0,1.0,-0.191460326314,0.230505093932,-690.20690918,True,33.0500297546,False,USABLE_FULL,NONE
density_20_nback_0_id_26,26,density_20_nback_0,20,0,1892,94.54999995231628,0.04999999997478386,9.534851432763033e-08,True,False,True,48.6501045227,True,50.3000297546,True,64.4501037598,1.6499252318999993,0.0,209.991882324,0.0,1.0,-0.270996779203,0.367602914572,-967.10546875,True,54.450012207,False,USABLE_FULL,NONE
density_20_nback_1_id_26,26,density_20_nback_1,20,1,1375,68.70000004768372,0.050000000034704305,9.539345000612286e-08,True,False,True,24.1496677399,True,25.999753952,True,38.6497383118,1.850086212099999,0.0,324.107269287,0.0,1.0,-0.174707576632,0.128737166524,-671.543701172,True,31.6999702454,False,USABLE_FULL,NONE
density_20_nback_2_id_26,26,density_20_nback_2,20,2,1864,93.15000009536743,0.05000000005119025,9.540580286845023e-08,True,False,True,49.1498413086,True,51.1504440308,True,63.0002250671,2.0006027222,0.0,334.249389648,0.0,1.0,-0.219673886895,0.171925738454,-807.907287598,True,55.5002593994,False,USABLE_FULL,NONE
density_0_nback_0_id_27,27,density_0_nback_0,0,0,1719,85.90000009536743,0.05000000005551073,9.540903945488122e-08,True,False,True,29.4503288269,True,30.3997402191,True,55.7997436523,0.9494113921999983,0.0,75.1003646851,0.0,1.0,-0.796256065369,0.588511705399,-1470.85119629,True,33.6000366211,False,USABLE_FULL,NONE
density_0_nback_1_id_27,27,density_0_nback_1,0,1,1791,89.5,0.05,9.5367431640625e-08,True,False,True,34.1997756958,True,36.9000167847,True,59.3503570557,2.7002410889000004,0.0,182.348709106,0.0,1.0,-0.469556152821,0.294394224882,-1257.56994629,True,42.0499343872,False,USABLE_FULL,NONE
density_0_nback_2_id_27,27,density_0_nback_2,0,2,1513,75.59999990463257,0.049999999936926304,9.532009376065123e-08,True,False,True,31.7499504089,True,33.4998245239,True,45.4502563477,1.7498741150000043,0.0,89.0760498047,0.0,1.0,-0.345917582512,0.161312550306,-963.16394043,True,37.4495048523,False,USABLE_FULL,NONE
density_10_nback_0_id_27,27,density_10_nback_0,10,0,1416,70.75,0.05,9.536743164062499e-08,True,False,True,21.2003498077,True,23.9499320984,True,40.7003288269,2.749582290700001,0.0,283.28729248,0.0,1.0,-0.306805461645,0.305606991053,-733.135009766,True,31.2497501373,False,USABLE_FULL,NONE
density_10_nback_1_id_27,27,density_10_nback_1,10,1,1727,86.29999995231628,0.04999999997237328,9.534670534810033e-08,True,False,True,26.0992183685,True,28.6500148773,True,56.1496696472,2.5507965087999978,0.0,189.725570679,0.0,1.0,-0.185521423817,0.170420840383,-1317.06872559,True,32.4498786926,False,USABLE_FULL,NONE
density_10_nback_2_id_27,27,density_10_nback_2,10,2,1759,87.90000009536743,0.050000000054247686,9.540809330774305e-08,True,False,True,26.9500846863,True,28.7001342773,True,57.7504615784,1.7500495909999998,0.0,91.3938980103,0.0,1.0,-0.218515887856,0.244006216526,-962.01940918,True,31.4002857208,False,USABLE_FULL,NONE
density_20_nback_0_id_27,27,density_20_nback_0,20,0,1975,98.70000004768372,0.05000000002415588,9.538554377475106e-08,True,False,True,48.6499557495,True,50.8996696472,True,68.550201416,2.2497138976999977,0.0,169.571670532,0.0,1.0,-0.785469889641,0.810397863388,-1070.06323242,True,55.8997383118,False,USABLE_FULL,NONE
density_20_nback_1_id_27,27,density_20_nback_1,20,1,2589,129.40000009536743,0.05000000003684986,9.539505791308175e-08,True,False,True,28.6502990723,True,31.3503990173,True,99.2500228882,2.700099944999998,0.0,370.58291626,0.0,1.0,-1.73848438263,3.85184669495,-963.250244141,True,76.9001312256,False,USABLE_FULL,NONE
density_20_nback_2_id_27,27,density_20_nback_2,20,2,1972,98.54999995231628,0.04999999997580735,9.534928235654675e-08,True,False,True,43.5501022339,True,45.1995315552,True,68.4496765137,1.6494293212999978,0.0,391.027557373,0.0,1.0,-0.601386606693,0.534272968769,-1084.73852539,True,50.5000267029,False,USABLE_FULL,NONE
density_0_nback_0_id_28,28,density_0_nback_0,0,0,1496,74.75,0.05,9.5367431640625e-08,True,False,True,29.4491634369,True,33.7991104126,True,44.5996589661,4.3499469757,0.0,75.0889663696,0.0,1.0,-0.256286382675,0.331493705511,-818.41418457,True,36.449546814,False,USABLE_FULL,NONE
density_0_nback_1_id_28,28,density_0_nback_1,0,1,1603,80.09999990463257,0.04999999994046977,9.532275492182668e-08,True,False,True,34.1998672485,True,36.1497268677,True,49.9996833801,1.949859619199998,0.0,263.139709473,0.0,1.0,-0.374800175428,0.321403086185,-769.628662109,True,39.6500740051,False,USABLE_FULL,NONE
density_0_nback_2_id_28,28,density_0_nback_2,0,2,1505,75.20000004768372,0.0500000000317046,9.539120185694359e-08,True,False,True,31.7500476837,True,33.4504966736,True,45.0506095886,1.7004489899,0.0,75.3535461426,0.0,1.0,-0.48918351531,1.61469447613,-951.937988281,True,35.4501647949,False,USABLE_FULL,NONE
density_10_nback_0_id_28,28,density_10_nback_0,10,0,1385,69.20000004768372,0.050000000034453554,9.539326208288764e-08,True,False,True,21.1998329163,True,22.4502277374,True,39.1496429443,1.2503948210999987,0.0,73.1348571777,0.0,1.0,-0.578173577785,1.50917077065,-762.806396484,True,26.6997051239,False,USABLE_FULL,NONE
density_10_nback_1_id_28,28,density_10_nback_1,10,1,1442,72.04999995231628,0.049999999966909285,9.534260463417819e-08,True,False,True,26.049823761,True,27.3998718262,True,41.9499015808,1.3500480651999993,0.0,99.3302688599,0.0,1.0,-0.504790842533,0.834846436977,-993.380859375,True,34.3498535156,False,USABLE_FULL,NONE
density_10_nback_2_id_28,28,density_10_nback_2,10,2,1481,74.0,0.05,9.536743164062499e-08,True,False,True,26.8996696472,True,28.0004711151,True,43.8504486084,1.100801467900002,0.0,86.856338501,0.0,1.0,-0.245444372296,0.222673654556,-723.493530273,True,34.5996208191,False,USABLE_FULL,NONE
density_20_nback_0_id_28,28,density_20_nback_0,20,0,1915,95.70000004768372,0.05000000002491312,9.538611139876656e-08,True,False,True,48.6501426697,True,49.5500717163,True,65.6000976562,0.8999290466000005,0.0,172.64793396,0.0,1.0,-0.325261712074,0.416104912758,-995.27923584,True,56.8000450134,False,USABLE_FULL,NONE
