trial_id,participant_id,cell,t_tor,t_ms,t_lane_crossing,lane_crossing_state,t_manual_stop,manual_stop_state,onset_angle_rise_0.02_s5_rel_ms_s,onset_angle_rise_0.05_s5_rel_ms_s,onset_angle_rise_0.10_s5_rel_ms_s,onset_angle_signed_0.05_s5_rel_ms_s,onset_angle_abs_0.05_s1_rel_ms_s,onset_rate_signed_0.10_s3_rel_ms_s,t_steer_onset,t_excursion_start,primary_rule_met_tor_to_ms,indicator_left_before_tor,indicator_left_tor_to_ms,t_indicator_left,indicator_right_after_lc_rel_lc_s,tor_to_ms_s,ms_to_steer_onset_s,steer_onset_to_indicator_s,steer_onset_to_lane_crossing_s,ms_to_lane_crossing_s,lane_crossing_to_manual_stop_s,ms_to_manual_stop_s,ms_to_indicator_s,indicator_to_lane_crossing_s,ms_to_excursion_start_s,tor_to_steer_onset_s,order_ms_le_onset,order_onset_before_lc,order_lc_before_stop,torque_sd_pre_tor,torque_sd_manual,torque_angle_corr_manual,torque_leads_angle_samples,brake_channel_active_at_steer_onset,hazard_station_state,hazard_road_id,hazard_direction,hazard_station_m,hazard_resid_p95_m,hazard_resid_max_m,hazard_dD_per_ds,hazard_distance_at_steer_onset_m,hazard_distance_at_lane_crossing_m,hazard_distance_at_tor_m,d_follow_at_steer_onset_m,d_follow_at_steer_onset_tag,d_follow_at_pre_lane_crossing_m,d_follow_at_pre_lane_crossing_tag,d_follow_tagcount_missing,d_follow_tagcount_zero_from_recording_start,d_lead_next_at_steer_onset_m,d_lead_next_at_steer_onset_tag,d_lead_next_at_pre_lane_crossing_m,d_lead_next_at_pre_lane_crossing_tag,d_lead_next_tagcount_missing,d_lead_next_tagcount_value,d_lead_next_tagcount_zero_after_lane_crossing,d_lead_next_tagcount_zero_handoff,d_follow_next_at_steer_onset_m,d_follow_next_at_steer_onset_tag,d_follow_next_at_pre_lane_crossing_m,d_follow_next_at_pre_lane_crossing_tag,d_follow_next_tagcount_missing,d_follow_next_tagcount_value,d_follow_next_tagcount_zero_from_recording_start,d_follow_tagcount_value,d_follow_tagcount_zero_after_far_value,d_follow_next_tagcount_zero_after_far_value,d_follow_tagcount_zero_after_lane_crossing,d_lead_next_tagcount_zero_after_far_value,d_follow_next_tagcount_zero_after_mid_value,d_lead_next_tagcount_zero_after_near_value,d_lead_next_tagcount_zero_after_mid_value,d_follow_next_tagcount_zero_after_near_value,d_follow_next_tagcount_zero_handoff,d_follow_next_tagcount_zero_after_lane_crossing,d_follow_tagcount_zero_after_mid_value,d_follow_tagcount_negative,d_follow_tagcount_zero_after_near_value,d_follow_next_tagcount_negative,exposure
density_0_nback_1_id_48,48,d0_n1,34.1504135132,36.2003974915,48.5500869751,VALIDATED,66.550239563,SINGLE,2.1496024131325697,2.249602556183717,,,0.949602603867433,1.9996025561837172,38.450000047683716,38.049999952316284,False,False,False,42.75,6.649913072583715,2.0499839782999985,2.249602556183717,4.299999952316284,10.100086927416285,12.349689483600002,18.000152587900004,30.349842071500007,6.549602508500001,5.800086975100001,1.8496024608162855,4.299586534483716,True,True,True,0.1730911294137501,0.10918121394389078,-0.6221154022127902,2,True,NOT_CONSISTENT,37.0,-1.0,788.8839721675001,98.5460205076091,103.74597147100906,0.7168478054820957,82.3801269531,27.24031964931208,135.96561187485682,,zero_from_recording_start,,zero_from_recording_start,4,1203.0,43.4790039062,value,154.125488281,value,4,1580,234.0,,,zero_from_recording_start,,zero_from_recording_start,4,,1931.0,107.0,621.0,,,117.0,,,,,,,,,,,6
density_0_nback_1_id_49,49,d0_n1,34.1999282837,36.7999038696,42.4998512268,VALIDATED,78.9998855591,SINGLE,2.550096035032567,2.750096082716283,2.9000961780837144,2.9500961303999986,0.9500961303999986,2.500096082716283,39.549999952316284,38.0,False,False,False,39.049999952316284,21.000148773200003,2.5999755859000047,2.750096082716283,-0.5,2.949851274483713,5.699947357199996,36.5000343323,42.19998168949999,2.250096082716283,3.449851274483713,1.2000961303999986,5.3500716686162875,True,True,True,0.17151869179530807,0.3127500537733888,-0.9916426651091113,3,False,NOT_CONSISTENT,37.0,-1.0,789.146423338,99.71287827335297,103.45013448386601,0.7700925525710671,70.0505371094,41.01812930903323,135.74462228001747,,zero_from_recording_start,,zero_from_recording_start,4,2179.0,46.4729003906,value,55.7490234375,value,4,1602,496.0,,,zero_from_recording_start,,zero_from_recording_start,4,181.0,1998.0,,,,,81.0,,,,,,,,,,,4
density_0_nback_1_id_4,4,d0_n1,34.1995201111,37.2995643616,41.1491508484,VALIDATED,49.5995483398,SINGLE,0.8504357337674335,1.0504355430325703,1.250435590716286,1.0504355430325703,1.0504355430325703,1.1504356860837177,38.34999990463257,37.5,False,False,False,,0.0008492469674337144,3.100044250499998,1.0504355430325703,,2.7991509437674296,3.8495864868,8.450397491400004,12.299983978200004,,,0.2004356384000019,4.150479793532568,True,True,True,0.17159107646295574,0.22957883773238513,-0.9712663042496249,3,False,NOT_CONSISTENT,37.0,-1.0,789.192626953,100.51037006390897,104.30474814756997,0.7658594951676937,83.5588378906,54.460130830937395,135.72561670974295,,zero_from_recording_start,,zero_from_recording_start,4,1094.0,42.9931640625,value,50.525390625,value,4,1304,273.0,,,zero_from_recording_start,,zero_from_recording_start,4,,1591.0,122.0,375.0,,,,,,14.0,,,,,,,,2
density_0_nback_1_id_50,50,d0_n1,34.1997947693,36.8997154236,43.7498092651,VALIDATED,60.2499275208,SINGLE,3.2002844810325684,3.300284624083716,3.900284528716284,3.9502844810325684,1.1002845764,3.2002844810325684,40.200000047683716,38.65000009536743,False,False,False,39.75,6.400190830267434,2.6999206543000014,3.300284624083716,-0.4500000476837158,3.549809217416282,6.850093841499998,16.500118255700002,23.3502120972,2.8502845764,3.999809265099998,1.7502846717674316,6.000205278383717,True,True,True,0.1682264217504007,0.22007965611886424,-0.9888312961571494,3,False,NOT_CONSISTENT,37.0,-1.0,789.00744629,99.45505113688996,103.24328643152296,0.7673924202549391,62.9189453125,28.488905632840858,135.82772664263513,,zero_from_recording_start,,zero_from_recording_start,4,1057.0,48.2075195312,value,60.1689453125,value,4,1575,184.0,,,zero_from_recording_start,,zero_from_recording_start,4,24.0,1781.0,181.0,567.0,,,46.0,,,,,,,,,,,2
density_0_nback_1_id_51,51,d0_n1,34.1993293762,36.0993461609,43.0002174377,VALIDATED,54.6494140625,SINGLE,1.7006537914162863,2.0506539344674337,2.5506539344674337,,1.2006537914162863,1.600653886783718,38.15000009536743,37.59999990463257,False,False,False,,4.749782562299998,1.9000167847,2.0506539344674337,,4.85021734233257,6.900871276800004,11.649196624799998,18.550067901600002,,,1.5006537437325704,3.9506707191674337,True,True,True,0.17455075971993217,0.2150573827983343,-0.9847375683998892,2,False,NOT_CONSISTENT,37.0,-1.0,788.7484741185001,98.90441865622412,103.41284137714217,0.7692375487992974,86.0864257812,35.86192417714674,136.0085860962171,,zero_from_recording_start,,zero_from_recording_start,4,1007.0,42.0324707031,value,56.5112304688,value,4,1463,149.0,,,zero_from_recording_start,,zero_from_recording_start,4,255.0,1409.0,168.0,517.0,28.0,,80.0,,,,,,,,,,,3
density_0_nback_1_id_52,52,d0_n1,34.2490653992,36.600025177,44.7491226196,VALIDATED,66.4999389648,SINGLE,5.199974775316285,6.349974870683717,6.499974727632569,6.449974775316285,6.449974775316285,4.999974727632569,42.950000047683716,41.049999952316284,False,False,False,39.59999990463257,9.550877332716283,2.3509597778,6.349974870683717,-3.3500001430511475,1.7991225719162856,8.149097442600002,21.750816345199993,29.899913787799996,2.9999747276325692,5.149122714967433,4.449974775316285,8.700934648483717,True,True,True,0.1821631323434682,0.14687910669015525,-0.8238444410467366,7,False,NOT_CONSISTENT,37.0,-1.0,789.2669677705001,99.39041137406002,103.0377193805233,0.7129802918951152,49.7272949219,41.14447639517536,135.00287980330035,,zero_from_recording_start,,zero_from_recording_start,3,1202.0,80.4304199219,value,99.7348632812,value,3,893,1037.0,,,zero_from_recording_start,,zero_from_recording_start,3,309.0,1407.0,351.0,377.0,214.0,,,,,,,,,,,,,2
density_0_nback_1_id_53,53,d0_n1,34.1498222351,35.8503456116,39.8996315002,VALIDATED,50.6503448486,SINGLE,1.699654340716286,1.8496544360837177,2.0496544837674335,1.9996542930325703,1.9996542930325703,1.5996544360837177,37.700000047683716,37.40000009536743,False,False,False,37.09999990463257,5.450368404432567,1.7005233765000014,1.8496544360837177,-0.6000001430511475,2.199631452516286,4.049285888600004,10.750713348399998,14.799999237000002,1.2496542930325703,2.7996315955674334,1.5496544837674335,3.550177812583719,True,True,True,0.17030239109068598,0.4154414741808449,-0.989488133381773,3,False,NOT_CONSISTENT,37.0,-1.0,789.2531127904999,98.83142089549995,103.895568726041,0.7914088183150653,90.8723144531,66.67057616667681,136.1766176025359,,zero_from_recording_start,,zero_from_recording_start,4,969.0,40.3083496094,value,45.6335449219,value,4,1409,173.0,,,zero_from_recording_start,,zero_from_recording_start,4,441.0,1076.0,145.0,499.0,86.0,,22.0,,9.0,,10.0,,,,,,,3
density_0_nback_1_id_54,54,d0_n1,34.2505226135,36.050163269,43.0003547668,VALIDATED,51.900177002,SINGLE,2.1998367309999978,2.549836635632566,3.9498367309999978,3.999836683316282,1.7998366356325661,2.049836635632566,38.59999990463257,38.049999952316284,False,False,False,39.25,4.249645233199999,1.7996406554999993,2.549836635632566,0.6500000953674316,4.400354862167433,6.950191497799999,8.899822235199998,15.850013732999997,3.1998367309999978,3.750354766800001,1.999836683316282,4.349477291132565,True,True,True,0.17490437842387815,0.23957608692362584,-0.9893029712284778,3,False,NOT_CONSISTENT,37.0,-1.0,788.3662719735,99.00529482484949,103.19439679456093,0.7785361293498698,81.3156738281,35.59832804325324,135.75133174374454,,zero_from_recording_start,,zero_from_recording_start,4,989.0,43.7302246094,value,56.0803222656,value,4,1429,131.0,,,zero_from_recording_start,,zero_from_recording_start,4,210.0,1399.0,185.0,464.0,29.0,,78.0,,,,,,,,,,,2
density_0_nback_1_id_55,55,d0_n1,34.1993598938,37.2493057251,44.6492080688,VALIDATED,62.2993011475,SINGLE,3.700694322583715,3.950694322583715,4.800694227216283,4.800694227216283,2.1006941795325673,3.6506943702674306,41.200000047683716,39.40000009536743,False,False,False,39.84999990463257,5.7507920265674315,3.0499458313000005,3.950694322583715,-1.3500001430511475,3.4492080211162843,7.399902343699999,17.650093078700003,25.049995422400002,2.6006941795325673,4.799208164167432,2.1506943702674306,7.000640153883715,True,True,True,0.16925132122909214,0.2070687830324718,-0.9766494902838432,3,False,NOT_CONSISTENT,37.0,-1.0,789.1564331059999,99.44569101386789,103.64013713698284,0.767080134385007,54.8645019531,24.894225684641704,135.7432504836063,,zero_from_recording_start,,zero_from_recording_start,4,1049.0,55.154296875,value,72.2353515625,value,4,1640,158.0,48.0,,zero_from_recording_start,,zero_from_recording_start,4,348.0,1486.0,140.0,657.0,,,,12.0,,,,,,,,,,6
density_0_nback_1_id_56,56,d0_n1,34.1994018555,35.6995353699,40.9999351501,VALIDATED,52.249256134,SINGLE,2.6504645347325706,2.8004646301000022,2.950464725467434,3.1004645824162864,1.7004647254674339,2.6004645824162864,38.5,38.15000009536743,False,False,False,38.25,6.5500648022162835,1.500133514399998,2.8004646301000022,-0.25,2.4999351501000007,5.300399780200003,11.249320983899999,16.5497207641,2.5504646301000022,2.7499351501000007,2.450464725467434,4.3005981445,True,True,True,0.17014961813139273,0.3394926042190203,-0.9902653005811073,2,False,NOT_CONSISTENT,37.0,-1.0,789.145568844,98.74520263279997,103.62853967812202,0.7852453134491217,81.8139648438,54.40664960926535,135.65700780908787,,zero_from_recording_start,,zero_from_recording_start,4,998.0,43.2932128906,value,47.7458496094,value,4,1422,180.0,,,zero_from_recording_start,,zero_from_recording_start,4,360.0,1218.0,135.0,511.0,66.0,,42.0,,,,,,,,,,,6
density_0_nback_1_id_57,57,d0_n1,34.2000465393,36.9502029419,40.2500991821,VALIDATED,56.1502342224,SINGLE,1.2497971057837134,1.3497970104162818,1.399796962732566,1.399796962732566,1.399796962732566,1.0997970104162818,38.299999952316284,38.0,False,False,False,,,2.7501564026000054,1.3497970104162818,,1.9500992297837172,3.299896240199999,15.9001350403,19.2000312805,,,1.0497970580999976,4.099953413016287,True,True,True,0.17734701818122653,0.3742185154518844,-0.989806622070627,3,False,NOT_CONSISTENT,37.0,-1.0,788.528625488,100.26243286060202,103.74646016886607,0.766278762686541,84.0295410156,63.99765375193188,135.60498214561153,,zero_from_recording_start,,zero_from_recording_start,4,1063.0,41.767578125,value,46.9985351562,value,4,1367,260.0,,,zero_from_recording_start,,zero_from_recording_start,4,,1723.0,233.0,427.0,,,96.0,,,,,,,,,,,1
density_0_nback_1_id_5,5,d0_n1,34.1992645264,36.5993156433,41.7497711182,VALIDATED,54.5498008728,SINGLE,1.3006844520674292,1.3506844043837134,6.850684404383713,,1.1506843566999976,1.250684261332566,37.950000047683716,37.75,False,False,False,37.65000009536743,4.750228881799998,2.400051116900002,1.3506844043837134,-0.2999999523162842,3.799771070516286,5.150455474899999,12.800029754599997,17.950485229499996,1.0506844520674292,4.09977102283257,1.1506843566999976,3.7507355212837155,True,True,True,0.1698101427759714,0.2962919369888789,-0.9819700834342874,2,False,NOT_CONSISTENT,37.0,-1.0,789.2371826189999,98.51643099974886,103.61865191336585,0.7858742683339923,88.0437011719,46.650009649261804,135.59489838590926,,zero_from_recording_start,,zero_from_recording_start,4,979.0,41.8918457031,value,50.2553710938,value,4,1277,146.0,,,zero_from_recording_start,,zero_from_recording_start,4,633.0,1055.0,118.0,594.0,,,,3.0,268.0,,,,,,,,,7
density_0_nback_1_id_6,6,d0_n1,34.1993103027,37.3001098633,43.7001075745,VALIDATED,56.3001213074,SINGLE,0.5998902320674304,1.7998900413325671,2.249890089016283,2.3998901843837146,0.6498901843837146,0.5498900413325671,39.09999990463257,38.84999990463257,False,False,False,,0.04989242549999773,3.1007995606000023,1.7998900413325671,,4.600107669867434,6.399997711200001,12.600013732899995,19.000011444099997,,,1.5498900413325671,4.900689601932569,True,True,True,0.16826223050332115,0.19049460529470613,-0.6329124672029385,2,True,NOT_CONSISTENT,37.0,-1.0,788.600646969,96.87115478184992,103.81958022376193,0.7570547320788656,79.9194335938,62.05792643184288,135.8688471832672,,zero_from_recording_start,,zero_from_recording_start,4,1027.0,52.3618164062,value,113.838378906,value,4,1487,155.0,84.0,,zero_from_recording_start,,zero_from_recording_start,4,263.0,1442.0,154.0,545.0,21.0,,,,,,,,,,,,,1
density_0_nback_1_id_7,7,d0_n1,34.1997146606,37.100402832,41.5503845215,VALIDATED,55.4003067017,SINGLE,1.0495972633674313,2.7995972633674313,14.399597168,2.7995972633674313,2.7995972633674313,6.049597263367431,39.90000009536743,37.799999952316284,False,False,False,38.40000009536743,6.249615430816284,2.900688171399999,2.7995972633674313,-1.5,1.6503844261325682,4.4499816894999995,13.849922180200004,18.299903869700003,1.2995972633674313,3.150384426132568,0.6995971203162838,5.70028543476743,True,True,True,0.16789500484062855,0.2464227497575986,-0.9935054347074473,2,False,NOT_CONSISTENT,37.0,-1.0,788.610961914,99.35355205533595,103.8763431306279,0.7729996178817948,66.5546875,49.552823096210616,135.70356421948182,,zero_from_recording_start,,zero_from_recording_start,4,995.0,47.0588378906,value,51.041015625,value,4,1485,166.0,,,zero_from_recording_start,,zero_from_recording_start,4,364.0,1294.0,154.0,559.0,50.0,,57.0,,,,,,,,,,,3
density_0_nback_1_id_8,8,d0_n1,34.2006416321,36.0007667542,39.0498657227,VALIDATED,58.2508926392,SINGLE,0.9492332934837151,1.0492331981162835,1.149233341167431,1.0992331504325676,1.0992331504325676,0.7992331981162835,37.049999952316284,36.59999990463257,False,False,False,,9.150134324983718,1.800125122099999,1.0492331981162835,,1.999865770383714,3.0490989684999974,19.201026916500005,22.250125885000003,,,0.5992331504325676,2.8493583202162824,True,True,True,0.1740647458453347,0.36712677192687715,-0.9906206429123515,3,False,NOT_CONSISTENT,37.0,-1.0,788.5591430675,99.34426231515208,104.00262427457994,0.7895531203630043,98.6335449219,76.1327876110255,135.44351147547604,,zero_from_recording_start,,zero_from_recording_start,4,1002.0,39.7197265625,value,43.3461914062,value,4,1491,223.0,,,zero_from_recording_start,,zero_from_recording_start,4,449.0,1260.0,131.0,632.0,56.0,,51.0,,,,,,,,,,,3
density_0_nback_1_id_9,9,d0_n1,34.2001113892,35.8999900818,41.5500793457,VALIDATED,51.9004173279,SINGLE,1.8500099182000014,1.9000098705162856,2.1000099182000014,3.250010013567433,1.000010013567433,1.8000099658837172,37.799999952316284,37.59999990463257,False,False,False,38.799999952316284,,1.6998786925999951,1.9000098705162856,1.0,3.7500793933837144,5.6500892639,10.350337982200003,16.000427246100003,2.9000098705162856,2.7500793933837144,1.7000098228325697,3.5998885631162807,True,True,True,0.1724872440720017,0.32904341677130494,-0.9896993340480594,3,False,NOT_CONSISTENT,37.0,-1.0,788.6632690455,100.23750305421751,103.91809055490398,0.7681302094468567,90.0961914062,50.833769434835794,135.99704284611104,,zero_from_recording_start,,zero_from_recording_start,4,987.0,41.0888671875,value,51.9272460938,value,4,1458,158.0,,,zero_from_recording_start,,zero_from_recording_start,4,,1638.0,238.0,413.0,,,22.0,,,,,,,,,,,4
density_0_nback_2_id_10,10,d0_n2,31.7995815277,34.0494766235,39.3995361328,VALIDATED,54.7506217957,SINGLE,1.8005232811325698,2.5505232811325698,3.1505234241837172,2.5505232811325698,2.5505232811325698,2.5005233288162856,36.59999990463257,34.25,False,False,False,36.549999952316284,4.550463914883714,2.2498950957999995,2.5505232811325698,-0.04999995231628418,2.799536228167433,5.350059509300003,15.351085662899997,20.7011451722,2.5005233288162856,2.8495361804837174,0.2005233765000014,4.800418376932569,True,True,True,0.0010817977803656647,0.1530861405212742,-0.9682549182337086,3,False,CONSISTENT,23.0,1.0,205.28273725539998,0.2314677242799803,1.090210437899998,1.000207974358097,71.4100341797,30.708768520421465,172.46284015961453,,zero_from_recording_start,,zero_from_recording_start,4,966.0,85.5614013672,value,117.226318359,value,4,1354,180.0,,,zero_from_recording_start,,zero_from_recording_start,4,,1695.0,86.0,643.0,,,161.0,,,,,,,,,,,3
density_0_nback_2_id_11,11,d0_n2,31.8001747131,33.1502952576,37.1000175476,VALIDATED,52.050163269,SINGLE,1.8997046947162843,1.9997048377674318,2.0997047424,1.9997048377674318,1.9997048377674318,1.8497047424000002,35.15000009536743,33.25,False,False,False,34.75,2.8999824524000033,1.350120544500001,1.9997048377674318,-0.40000009536743164,1.950017452232565,3.949722289999997,14.950145721400006,18.899868011400002,1.5997047424000002,2.3500175475999967,0.09970474240000016,3.349825382267433,True,True,True,0.0010927605677803949,0.33032438403890746,-0.9917500823216974,2,False,CONSISTENT,23.0,1.0,205.66882133459998,0.25063514662498676,1.149065018200048,1.0004975412849035,93.6420288086,50.62517709686522,172.51143660100033,,zero_from_recording_start,,zero_from_recording_start,4,849.0,68.2038574219,value,76.1934814453,value,4,1221,109.0,,,zero_from_recording_start,,zero_from_recording_start,4,,1641.0,206.0,586.0,,,311.0,,,,,,,,,,,4
density_0_nback_2_id_12,12,d0_n2,31.7492523193,32.4492111206,36.699306488,VALIDATED,45.5492744446,SINGLE,2.1007888317162866,2.2507889270837182,2.7507889270837182,2.2507889270837182,2.2507889270837182,2.150788784032571,34.700000047683716,32.700000047683716,False,False,False,34.09999990463257,3.200693607367434,0.6999588012999993,2.2507889270837182,-0.6000001430511475,1.999306440316282,4.2500953674,8.849967956600004,13.100063324000004,1.6507887840325708,2.5993065833674294,0.25078892708371825,2.9507477283837176,True,True,True,0.001065977547716226,0.45829693220610057,-0.9972006589728528,1,False,CONSISTENT,23.0,1.0,205.47418260549,0.2739399906700037,1.1706309318099954,1.0018400157001146,102.022094727,54.73127099010415,173.01558059400153,,zero_from_recording_start,,zero_from_recording_start,4,833.0,64.7145996094,value,69.8332519531,value,4,1160,101.0,,,zero_from_recording_start,,zero_from_recording_start,4,,1511.0,155.0,523.0,,,250.0,,,,,,,,,,,1
density_0_nback_2_id_13,13,d0_n2,31.7993583679,33.699256897,37.6493377686,VALIDATED,46.8494987488,SINGLE,1.4007430076325704,1.7507431506837179,2.4007430076325704,1.7507431506837179,1.7507431506837179,2.9007430076325704,35.450000047683716,33.950000047683716,False,False,False,35.15000009536743,3.750662326767433,1.8998985290999997,1.7507431506837179,-0.2999999523162842,2.199337720916283,3.950080871600001,9.200160980200003,13.150241851800004,1.4507431983674337,2.499337673232567,0.2507431506837179,3.6506416797837176,True,True,True,0.0011698398700991423,0.304991830126416,-0.9959916303633867,2,False,CONSISTENT,23.0,1.0,205.6678123474,0.25435256967499953,1.1211204530999908,1.0005418306083391,86.0830688477,36.98834043300794,172.23674373146994,,zero_from_recording_start,,zero_from_recording_start,4,886.0,68.5668945312,value,76.9189453125,value,4,1282,135.0,,,zero_from_recording_start,,zero_from_recording_start,4,,1537.0,131.0,520.0,,,120.0,,,,,,,,,,,2
density_0_nback_2_id_14,14,d0_n2,31.7500171661,32.5009155273,35.1001853943,VALIDATED,39.7501945496,SINGLE,0.4990844726999981,0.7490844726999981,0.8490843773325665,0.7490844726999981,0.7490844726999981,0.7490844726999981,33.25,32.549999952316284,False,False,False,,4.74981451033257,0.7508983612000009,0.7490844726999981,,1.8501853942999986,2.5992698669999967,4.650009155300005,7.249279022300001,,,0.049084425016282296,1.499982833899999,True,True,True,0.0010940294153672166,0.4322176724702807,-0.99552104585488,1,False,CONSISTENT,23.0,1.0,204.69382607971,0.1866461031900073,1.1503244638900014,1.0000933004956236,136.506652832,92.70490891627425,172.75844791383062,,zero_from_recording_start,,zero_from_recording_start,4,877.0,62.2421035767,value,67.0681152344,value,4,1117,177.0,,,zero_from_recording_start,,zero_from_recording_start,4,,1394.0,118.0,399.0,,,100.0,,,,,,,,,,,1
density_0_nback_2_id_15,15,d0_n2,31.8005638123,32.5001525879,38.0500526428,VALIDATED,48.0500869751,SINGLE,0.6998474597837188,2.5998473167325713,2.799847364416287,2.749847412100003,2.749847412100003,2.4498474597837188,35.09999990463257,34.75,False,False,False,34.65000009536743,4.449947357200003,0.6995887755999988,2.5998473167325713,-0.4499998092651367,2.950052738167429,5.5499000549,10.000034332300004,15.549934387200004,2.1498475074674346,3.4000525474325656,2.249847412100003,3.29943609233257,True,True,True,0.0010459129053711363,0.19628980655395256,-0.9626166841991383,3,True,CONSISTENT,23.0,1.0,204.8843765261,0.23039169366997497,0.9590797422999913,1.0011021362323351,98.272644043,53.1759567814587,171.94484577913684,,zero_from_recording_start,,zero_from_recording_start,4,920.0,72.8369140625,value,104.361572266,value,4,1351,161.0,,,zero_from_recording_start,,zero_from_recording_start,4,,1561.0,127.0,514.0,,,49.0,,,,,,,,,,,6
density_0_nback_2_id_16,16,d0_n2,31.8001308441,33.0000953674,37.6000442505,VALIDATED,50.0508804321,SINGLE,1.0999045372325682,1.9499046802837157,3.7499046326,1.9499046802837157,1.9499046802837157,1.0999045372325682,34.950000047683716,33.09999990463257,False,False,False,36.0,4.5499558448674335,1.1999645233000003,1.9499046802837157,1.0499999523162842,2.6500442028162823,4.599948883099998,12.450836181600003,17.0507850647,2.9999046326,1.600044250499998,0.0999045372325682,3.149869203583716,True,True,True,0.001219290700649573,0.24549306082891126,-0.9949773347688535,2,False,CONSISTENT,23.0,1.0,205.29133558264,0.14892244341001515,1.138336658260016,1.000395131597854,97.0044555664,35.69478034813818,172.41893776026396,,zero_from_recording_start,,zero_from_recording_start,4,900.0,67.6129150391,value,76.0297851562,value,4,1293,150.0,,,zero_from_recording_start,,zero_from_recording_start,4,,1601.0,112.0,589.0,,,158.0,,,,,,,,,,,3
density_0_nback_2_id_17,17,d0_n2,31.8001346588,33.5002365112,36.6501617432,VALIDATED,44.5003395081,SINGLE,0.5497634411162835,0.899763584167431,1.1997635364837151,0.899763584167431,0.899763584167431,1.0997633934325677,34.40000009536743,33.65000009536743,False,False,False,34.34999990463257,3.6998381614325666,1.7001018523999996,0.899763584167431,-0.05000019073486328,2.25016164783257,3.149925232000001,7.850177764899996,11.000102996899997,0.8497633934325677,2.3001618385674334,0.14976358416743096,2.5998654365674305,True,True,True,0.0010594138127111032,0.3269343710239545,-0.9940444547390795,1,False,CONSISTENT,23.0,1.0,205.29622364013,0.2465834617600109,1.1091947555700017,1.0005015272260833,110.097229004,56.93413223365522,172.4886639383406,,zero_from_recording_start,,zero_from_recording_start,4,856.0,66.1614837646,value,72.3615722656,value,4,1132,125.0,,,zero_from_recording_start,,zero_from_recording_start,4,,1490.0,127.0,507.0,,,233.0,,,,,,,,,,,5
density_0_nback_2_id_18,18,d0_n2,31.8001861572,32.7999458313,36.65001297,VALIDATED,46.2497444153,SINGLE,1.2000541686999995,1.5500540733325678,1.8500542640674311,1.5500540733325678,1.5500540733325678,1.5500540733325678,34.34999990463257,33.299999952316284,False,False,False,34.049999952316284,4.749987125367433,0.9997596741000017,1.5500540733325678,-0.2999999523162842,2.3000130653674304,3.8500671386999983,9.599731445300002,13.449798584,1.2500541210162837,2.6000130176837146,0.5000541210162837,2.5498137474325695,True,True,True,0.0011009352918638692,0.2538570777171027,-0.9924933114973725,2,False,CONSISTENT,23.0,1.0,204.4930458069,0.19414482139999906,1.3479270939000116,1.0000032796477354,110.250671387,56.79843431669215,171.34921793410325,,zero_from_recording_start,,zero_from_recording_start,3,891.0,65.009765625,value,71.8405761719,value,3,1308,160.0,,,zero_from_recording_start,,zero_from_recording_start,3,,1525.0,137.0,497.0,,,57.0,,,,,,,,,,,7
density_0_nback_2_id_19,19,d0_n2,31.7500152588,33.5005683899,37.4498901367,VALIDATED,46.9501075745,MULTI_FIRST_TAKEN_AS_END_OF_FIRST_MANUAL_EPISODE,1.1994316577837125,1.4994316100999967,11.699431657783713,1.4994316100999967,1.4994316100999967,1.1494317054674283,35.0,33.84999990463257,False,False,False,34.799999952316284,2.0501098633000012,1.750553131100002,1.4994316100999967,-0.20000004768371582,2.4498901366999988,3.9493217467999955,9.500217437800003,13.449539184599999,1.2994315624162809,2.6498901843837146,0.34943151473256506,3.2499847411999987,True,True,True,0.001291035105187417,0.20716450096967284,-0.9911725399692748,2,False,CONSISTENT,23.0,1.0,204.6913037302,0.17525968502000636,1.149119853299993,1.000209675332607,95.4949951172,40.237600377520025,172.95838418580135,,zero_from_recording_start,,zero_from_recording_start,4,891.0,67.4226074219,value,76.2736816406,value,4,1168,144.0,,,zero_from_recording_start,,zero_from_recording_start,4,,1538.0,89.0,558.0,,,226.0,,,,,,,,,,,2
density_0_nback_2_id_20,20,d0_n2,31.7494239807,33.6494560242,36.8994865417,VALIDATED,64.5995864868,SINGLE,1.7005438804325692,1.900543928116285,1.9505438804325692,1.900543928116285,1.900543928116285,1.8505439758000009,35.549999952316284,33.700000047683716,False,False,False,,7.550513505983716,1.9000320434999978,1.900543928116285,,1.3494865893837158,3.250030517500001,27.700099945100007,30.950130462600008,,,0.05054402348371667,3.800575971616283,True,True,True,0.0012448010685620395,0.4569369519978188,-0.9976508880543665,2,False,CONSISTENT,23.0,1.0,204.8887062069,0.20991744963999961,1.0982017524000014,1.000538654418578,83.1075439453,52.4581332868424,172.8592127311584,,zero_from_recording_start,,zero_from_recording_start,4,879.0,68.2110595703,value,72.6534423828,value,4,1225,143.0,,,zero_from_recording_start,,zero_from_recording_start,4,,1892.0,253.0,760.0,,,524.0,,,,,,,,,,,3
