trial_id,participant_id,density,nback,cell,record_start_epoch,record_end_epoch,tor_state,n_raw_tor_values,TOR_ANCHORED,OWNER_WINDOW_ELIGIBLE,LANE_CHANGE_ANCHORED,MANUAL_WINDOW_ELIGIBLE,lane_change_state,lane_change_vs_handback,handback_state,t_button_s,tor_to_lane_change_s,min_ttc_s,vehicle_max_decel_mps2,vehicle_max_accel_mps2,tor_to_handback_s,manual_start_to_handback_s,lane_change_to_handback_s,exposure,gap_from_previous_trial_min
density_20_nback_1_id_21,21,20,1,d20_n1,1697793957.0,1697794031.0,MULTI_RESOLVED_BY_PROTOCOL_TTC,2,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.6501808166000025,6.0501785278,3.04990792274,10.41492939,2.27777409554,19.8002262115,18.150045394899998,13.7500476837,1,
density_20_nback_0_id_21,21,20,0,d20_n0,1697794305.0,1697794404.55,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.2000579834000007,6.400894165000004,1.59536194801,9.49208641052,1.53244364262,20.800117492600002,19.6000595092,14.399223327599998,2,4.566666666666666
density_20_nback_2_id_21,21,20,2,d20_n2,1697794624.0,1697794720.75,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.2492790221999996,5.699253082299997,1.57025802135,2.11723875999,3.03733944893,17.499366760200004,15.250087738000005,11.800113677900008,3,3.6575000007947285
density_10_nback_2_id_21,21,10,2,d10_n2,1697794894.0,1697794987.5,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.1994972229,5.650091171299998,2.49598407745,2.21244502068,-0.298683494329,36.4994220734,34.2999248505,30.8493309021,4,2.8875
density_0_nback_0_id_21,21,0,0,d0_n0,1697795185.0,1697795261.25,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.4501113892,4.549867629999998,2.95001602173,2.16479325294,0.24338875711,16.6996784211,15.2495670319,12.149810791100002,5,3.2916666666666665
density_10_nback_1_id_21,21,10,1,d10_n1,1697795396.0,1697795471.55,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.499958038300001,6.550045013399998,2.05746197701,8.93760108948,0.710870742798,19.399997711100003,16.900039672800002,12.849952697700004,6,2.245833333333333
density_0_nback_1_id_21,21,0,1,d0_n1,1697796168.0,1697796250.55,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.999866485600002,6.499317169199998,3.04580903053,0.539502620697,0.5294495821,18.199829101600002,16.199962616,11.700511932400005,7,11.607500000794728
density_10_nback_0_id_21,21,10,0,d10_n0,1697796384.0,1697796450.4,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.3509330750000004,5.700237274199999,2.30670404434,1.54814267159,0.824625134468,15.0505943298,12.699661254799999,9.3503570556,8,2.2241666674613954
density_0_nback_2_id_21,21,0,2,d0_n2,1697796574.0,1697796651.45,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.3000202178999984,4.799848556500002,2.62993407249,0.668233692646,0.110904768109,15.599985122699998,14.2999649048,10.800136566199996,9,2.0599999984105426
density_20_nback_0_id_22,22,20,0,d20_n0,1697804273.0,1697804364.8,SINGLE,1,True,False,False,True,ABSENT_COLUMN,LANE_CHANGE_ABSENT_COLUMN,SINGLE,1.2501449584,,,,,13.099670410099996,11.849525451699996,,1,
density_10_nback_2_id_22,22,10,2,d10_n2,1697804589.0,1697804657.3,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.2503795624000027,7.650188445999998,1.63485598564,5.5533285141,-0.2917060256,11.200634002700003,8.9502544403,3.550445556700005,2,3.736666667461395
density_20_nback_1_id_22,22,20,1,d20_n1,1697804823.0,1697804888.3,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,0.5999946593999965,6.200021743699999,3.33207392693,7.03975391388,2.28766155243,11.149999618499997,10.5500049591,4.949977874799998,3,2.7616666674613954
density_10_nback_1_id_22,22,10,1,d10_n1,1697805058.0,1697805126.1,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.9996089935000008,7.3995685577,1.14138197899,6.92692947388,0.14213950932,11.849538803100003,9.849929809600003,4.449970245400003,4,2.828333334128062
density_20_nback_2_id_22,22,20,2,d20_n2,1697805288.0,1697805377.7,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.0500259399999976,6.749900817899999,0.627830028534,3.27053833008,3.03216981888,10.450023651199999,8.399997711200001,3.7001228333,5,2.6983333349227907
density_10_nback_0_id_22,22,10,0,d10_n0,1697805557.0,1697805619.7,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,0.5000324250000006,5.850168228199998,1.66509497166,0.952622950077,0.430131137371,11.450204849299997,10.950172424299996,5.600036621099999,6,2.9883333325386046
density_0_nback_0_id_22,22,0,0,d0_n0,1697805782.0,1697805852.15,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,0.4998340606999996,4.500102996799999,2.79932308197,0.785985350609,0.215192899108,10.5999221802,10.1000881195,6.099819183400001,7,2.7049999992052713
density_0_nback_2_id_22,22,0,2,d0_n2,1697806007.0,1697806079.25,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.0498771667,5.550186157200002,2.0477540493,1.09855163097,-0.0652467831969,10.399848937999998,8.349971771299998,4.849662780799996,8,2.580833331743876
density_0_nback_1_id_22,22,0,1,d0_n1,1697806216.0,1697806292.6,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.699802398700001,7.1998100281000035,2.65341305733,0.538283586502,0.36249256134,12.299724578800003,10.599922180100002,5.099914550699999,9,2.279166666666667
density_20_nback_2_id_23,23,20,2,d20_n2,1697818785.0,1697818884.85,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,4.900451660100003,14.599880218500005,0.460451006889,11.6270160675,6.3233628273,20.500347137400006,15.599895477300002,5.900466918900001,1,
density_0_nback_0_id_23,23,0,0,d0_n0,1697819142.0,1697819213.95,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.3001174927,6.149816513100003,1.65057098866,2.13866233826,0.235594719648,12.349752426200002,10.049634933500002,6.199935913099999,2,4.28583333492279
density_20_nback_1_id_23,23,20,1,d20_n1,1697819357.0,1697819425.5,MULTI_RESOLVED_BY_PROTOCOL_TTC,2,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.0003719330000003,6.8499450684,1.595739007,10.4340047836,5.09174919128,14.2505893708,12.2502174378,7.4006443024,3,2.384166665871938
density_0_nback_1_id_23,23,0,1,d0_n1,1697819562.0,1697819641.55,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.9499053955000036,7.0999565125,2.83670210838,0.542684078217,2.19596648216,15.249774932900003,12.2998695374,8.149818420400003,4,2.275
density_20_nback_0_id_23,23,20,0,d20_n0,1697819786.0,1697819878.4,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.0504951476999977,6.6503448486,1.26068496704,6.05263328552,1.70138394833,13.600345611599998,11.5498504639,6.9500007629999985,5,2.4075000007947285
density_0_nback_2_id_23,23,0,2,d0_n2,1697820024.0,1697820097.7,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.2500247955,5.6496944426999995,1.97355794907,1.19978713989,0.479712843895,11.800004959099997,9.549980163599997,6.150310516399998,6,2.4266666650772093
density_10_nback_2_id_23,23,10,2,d10_n2,1697820287.0,1697820359.6,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,MULTI_FIRST_TAKEN_AS_END_OF_FIRST_MANUAL_EPISODE,1.599988937300001,6.200906753499996,2.23814988136,5.40506124496,0.396015316248,15.500806808399997,13.900817871099996,9.2999000549,7,3.1549999992052715
density_10_nback_0_id_23,23,10,0,d10_n0,1697820525.0,1697820591.15,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,MULTI_FIRST_TAKEN_AS_END_OF_FIRST_MANUAL_EPISODE,2.550025940000001,8.850221633899999,0.681840002537,10.123465538,4.35821533203,14.899986267100001,12.3499603271,6.049764633200002,8,2.756666668256124
density_10_nback_1_id_23,23,10,1,d10_n1,1697820729.0,1697820799.8,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.6505985259999996,6.999954223699998,1.64061701298,4.84927606583,1.31450772285,14.600166320800003,12.949567794800004,7.600212097100005,9,2.297499998410543
density_10_nback_0_id_24,24,10,0,d10_n0,1697811499.0,1697811569.15,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.050281524700001,5.1501083374000025,2.8245100975,1.46615767479,0.992672622204,18.900423049900002,16.8501415252,13.7503147125,1,
density_0_nback_2_id_24,24,0,2,d0_n2,1697811909.0,1697811990.1,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.7506103515000042,4.6000175476,2.80616688728,0.948602735996,0.0644417405128,19.250049591000003,17.4994392395,14.650032043400003,2,5.664166665077209
density_10_nback_1_id_24,24,10,1,d10_n1,1697812234.0,1697812314.7,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.799655914299997,7.0497169494000005,3.68705201149,7.77044916153,4.35521173477,18.449581146199996,16.6499252319,11.399864196799996,3,4.065000001589457
density_0_nback_1_id_24,24,0,1,d0_n1,1697812495.0,1697812581.65,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.7991447448999978,5.949630737299998,3.43964004517,0.53969669342,0.618347346783,22.249549865699997,19.4504051208,16.2999191284,4,3.0049999992052716
density_10_nback_2_id_24,24,10,2,d10_n2,1697812888.0,1697812964.55,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.8502368927,5.650152206399998,3.38227701187,4.54168558121,-0.294131815434,19.45038414,16.6001472473,13.800231933600003,5,5.105833331743876
density_0_nback_0_id_24,24,0,0,d0_n0,1697813093.0,1697813166.15,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.0999794006000023,3.7500629425000014,3.68460202217,1.82227468491,0.190844044089,13.550485610900004,12.450506210300002,9.800422668400003,6,2.140833334128062
density_20_nback_0_id_24,24,20,0,d20_n0,1697813320.0,1697813414.7,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.0000267029000014,3.2498741149999972,4.29354476929,6.44987773895,0.854672253132,15.949783325200002,14.9497566223,12.699909210200005,7,2.5641666650772095
density_20_nback_2_id_24,24,20,2,d20_n2,1697813546.0,1697813644.5,SINGLE,1,True,False,False,True,ABSENT_COLUMN,LANE_CHANGE_ABSENT_COLUMN,SINGLE,6.900520324700004,,,,,19.150123596199997,12.249603271499993,,8,2.1883333325386047
density_20_nback_1_id_24,24,20,1,d20_n1,1697813852.0,1697813923.8,MULTI_RESOLVED_BY_PROTOCOL_TTC,2,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.5500450135,5.349998474200003,3.97115492821,10.3579492569,2.32255339622,17.549245834400004,14.999200820900004,12.199247360200001,9,3.4583333333333335
density_20_nback_1_id_25,25,20,1,d20_n1,1698304873.0,1698304982.1,SINGLE,1,True,False,False,True,ABSENT_COLUMN,LANE_CHANGE_ABSENT_COLUMN,SINGLE,1.6998901368000006,,,,,50.3007469178,48.600856781,,1,
density_20_nback_2_id_25,25,20,2,d20_n2,1698305314.0,1698305411.45,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.099700927699999,6.050403594999999,2.03575491905,6.39564752579,2.30158925056,21.8001480103,20.7004470826,15.7497444153,2,5.531666668256124
density_20_nback_0_id_25,25,20,0,d20_n0,1698305588.0,1698305684.45,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.050048828100003,7.449981689400005,0.377463012934,3.79693031311,1.01026451588,17.6500015258,16.599952697699997,10.200019836399996,3,2.9424999992052716
density_0_nback_0_id_25,25,0,0,d0_n0,1698305868.0,1698305943.95,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.2497005463000015,4.800168991099998,2.72515797615,2.06226444244,0.23498480022,16.350011825600003,15.100311279300001,11.549842834500005,4,3.059166665871938
density_10_nback_2_id_25,25,10,2,d10_n2,1698306084.0,1698306161.0,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.2491798401000018,5.549413681000004,3.05402493477,2.45062375069,-0.302681744099,19.999509811400003,18.7503299713,14.450096130399999,5,2.334166665871938
density_0_nback_1_id_25,25,0,1,d0_n1,1698306300.0,1698306384.85,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.7499732972000004,5.8491706849000025,3.60758399963,0.548352599144,0.532560586929,20.4999923707,18.7500190735,14.650821685799997,6,2.316666666666667
density_10_nback_1_id_25,25,10,1,d10_n1,1698306499.0,1698306571.3,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.6496658324999984,7.800081252999998,0.800252020359,4.01058912277,0.507371485233,16.0993976593,14.4497318268,8.299316406300001,7,1.902500001589457
density_0_nback_2_id_25,25,0,2,d0_n2,1698306696.0,1698306771.75,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.049983978300002,4.499774932899999,2.89503097534,0.663637638092,0.0621194280684,13.899871826200002,12.8498878479,9.400096893300002,8,2.078333334128062
density_10_nback_0_id_25,25,10,0,d10_n0,1698306885.0,1698306953.95,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.149580001799997,5.499900817899999,2.57149291039,1.48972523212,0.131091788411,17.6991710663,15.549591064500003,12.199270248400001,9,1.8875
density_20_nback_2_id_26,26,20,2,d20_n2,1697880092.0,1697880185.15,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.0006027222,6.350418090799998,0.705081999302,2.22899746895,3.07751083374,13.850383758499994,11.849781036299994,7.499965667699996,1,
density_20_nback_1_id_26,26,20,1,d20_n1,1697880457.0,1697880525.7,MULTI_RESOLVED_BY_PROTOCOL_TTC,2,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.850086212099999,7.5503025054999995,1.45855200291,10.3951034546,2.33159613609,14.5000705719,12.649984359800001,6.949768066400001,2,4.530833331743876
density_0_nback_0_id_26,26,0,0,d0_n0,1697880724.0,1697880796.2,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.3000087739,5.600145340000001,2.11077690125,2.16788959503,0.670286297798,12.650072097800003,10.350063323900002,7.0499267578000016,3,3.3049999992052714
density_20_nback_0_id_26,26,20,0,d20_n0,1697880990.0,1697881084.55,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.6499252318999993,5.799907684300003,2.14765310287,7.6137804985,1.68378305435,15.799999237100003,14.150074005200004,10.0000915528,4,3.2299999992052713
density_0_nback_1_id_26,26,0,1,d0_n1,1697881978.0,1697882056.85,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.9500579834000007,6.750316619899998,2.19303202629,1.57667303085,1.58447706699,14.550045013400002,12.599987030000001,7.799728393500004,5,14.890833334128063
density_10_nback_2_id_26,26,10,2,d10_n2,1697882232.0,1697882304.05,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.7499771117999998,6.100391387899997,2.14168405533,6.09724283218,0.764402925968,14.950256347699998,13.200279235899998,8.849864959800001,6,2.919166668256124
density_0_nback_2_id_26,26,0,2,d0_n2,1697882477.0,1697882549.95,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.5998649596999996,5.500152587800002,1.68527197838,1.27807176113,0.691328763962,11.1004753112,9.5006103515,5.600322723399998,7,2.8825000007947286
density_10_nback_1_id_26,26,10,1,d10_n1,1697882692.0,1697882763.4,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.4495544432999985,7.000125884999996,1.41500401497,6.25921773911,0.735539734364,15.2496757507,13.800121307400001,8.249549865700004,8,2.3674999992052714
density_10_nback_0_id_26,26,10,0,d10_n0,1697882906.0,1697882970.85,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.5502281189000016,6.250200271600001,1.66211295128,2.02088093758,0.590006113052,13.5502586365,12.000030517599999,7.3000583649,9,2.3766666650772095
density_10_nback_2_id_27,27,10,2,d10_n2,1699698486.0,1699698573.9,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.7500495909999998,4.450201034500001,3.38200592995,1.25567352772,-0.302976131439,30.8003768921,29.0503273011,26.3501758576,1,
density_20_nback_0_id_27,27,20,0,d20_n0,1699698906.0,1699699004.7,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.2497138976999977,7.249782562299998,0.801419973373,5.73240661621,1.65649151802,19.90024566649999,17.650531768799993,12.650463104199993,2,5.534999998410543
density_10_nback_1_id_27,27,10,1,d10_n1,1699699185.0,1699699271.3,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.5507965087999978,6.3506603241000015,2.67857599258,7.24615573883,0.245969757438,30.0504512787,27.4996547699,23.699790954599997,3,3.0049999992052716
density_20_nback_1_id_27,27,20,1,d20_n1,1699699446.0,1699699575.4,MULTI_UNRESOLVED,2,False,False,False,False,VALIDATED,NO_TOR_ANCHOR,SINGLE,,,,,,,67.8996238709,,4,2.9116666674613954
density_10_nback_0_id_27,27,10,0,d10_n0,1699699757.0,1699699827.75,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.749582290700001,10.049400329600001,1.54409694672,9.69865322113,5.91118812561,19.499979019199998,16.750396728499997,9.450578689599997,5,3.0266666650772094
density_20_nback_2_id_27,27,20,2,d20_n2,1699700139.0,1699700237.55,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.6494293212999978,6.949924469000003,2.8185300827,7.4953827858,2.5827229023,24.8995742798,23.2501449585,17.949649810799997,6,5.1875
density_0_nback_2_id_27,27,0,2,d0_n2,1699700388.0,1699700463.6,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.7498741150000043,5.699554443400004,2.87698793411,4.32984733582,-0.132222548127,13.7003059388,11.950431823799995,8.000751495399996,7,2.5075000007947286
density_0_nback_0_id_27,27,0,0,d0_n0,1699700589.0,1699700674.9,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,0.9494113921999983,4.149707794200001,3.21122193336,1.68520438671,0.264479190111,26.3494148254,25.400003433200002,22.1997070312,8,2.0900000015894573
density_0_nback_1_id_27,27,0,1,d0_n1,1699700809.0,1699700898.5,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.7002410889000004,7.850158691399997,2.67790293694,0.538607656956,0.125500306487,25.150581359900002,22.450340271,17.300422668500005,9,2.234999998410543
density_0_nback_2_id_28,28,0,2,d0_n2,1697898330.0,1697898405.2,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.7004489899,3.7001171111999973,3.72069597244,0.897472679615,-0.0567822866142,13.300561904899997,11.600112914999997,9.6004447937,1,
density_0_nback_1_id_28,28,0,1,d0_n1,1697898800.0,1697898880.1,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.949859619199998,5.450206756600004,4.04991292953,0.542285919189,0.0702277496457,15.799816131600004,13.849956512400006,10.349609375,2,6.579999999205271
density_10_nback_0_id_28,28,10,0,d10_n0,1697899145.0,1697899214.2,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.2503948210999987,5.499872207599999,2.31018304825,1.14577770233,-0.299036234617,17.949810027999998,16.6994152069,12.449937820399999,3,4.4150000015894575
density_0_nback_0_id_28,28,0,0,d0_n0,1697899442.0,1697899516.75,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,4.3499469757,7.0003833771,1.7028529644,2.66761565208,0.169711485505,15.1504955292,10.8005485535,8.1501121521,4,3.796666665871938
density_20_nback_1_id_28,28,20,1,d20_n1,1698081865.0,1698081960.55,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.150012970000006,4.75,2.28225803375,1.21432447433,2.65113782883,16.19998931890001,15.049976348900003,11.449989318900009,5,3039.1375
density_10_nback_1_id_28,28,10,1,d10_n1,1698082273.0,1698082345.05,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.3500480651999993,8.300029754600004,0.197931006551,4.34055757523,0.442228019238,15.900077819800003,14.550029754600004,7.600048065199999,6,5.207500000794728
density_20_nback_2_id_28,28,20,2,d20_n2,1698082482.0,1698082580.3,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.4998817443999997,7.0505638121999965,0.635510981083,3.28820824623,3.05754566193,19.049678802499997,17.549797058099998,11.9991149903,7,2.2825000007947285
density_10_nback_2_id_28,28,10,2,d10_n2,1698082738.0,1698082812.0,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.100801467900002,7.699951171899997,0.748920977116,2.13557744026,-0.113967224956,16.9507789612,15.849977493299999,9.250827789300004,8,2.628333334128062
density_20_nback_0_id_28,28,20,0,d20_n0,1698082959.0,1698083054.7,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,0.8999290466000005,8.149902343699999,0.440403014421,6.86966896057,1.18532311916,16.949954986500003,16.050025939900003,8.800052642800004,9,2.45
density_20_nback_2_id_29,29,20,2,d20_n2,1698060020.0,1698060115.2,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.8000259398999958,4.600826263399995,2.44662809372,2.42623925209,2.40883731842,15.800861358599995,14.0008354187,11.2000350952,1,
density_20_nback_1_id_29,29,20,1,d20_n1,1698060412.0,1698060484.15,MULTI_RESOLVED_BY_PROTOCOL_TTC,2,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.499820709199998,4.299825668299999,5.44708013535,10.3469581604,2.26574158669,17.8999595642,16.400138855,13.6001338959,2,4.9466666658719385
density_0_nback_0_id_29,29,0,0,d0_n0,1698060723.0,1698060797.2,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.2500362396,4.750028610199998,3.07468104362,2.20284414291,0.163061231375,14.6492595673,12.3992233277,9.899230957100002,3,3.980833331743876
density_20_nback_0_id_29,29,20,0,d20_n0,1698060972.0,1698061067.4,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.3504409790000054,7.5504493713000045,1.38099396229,11.0254249573,1.46477651596,16.649917602500004,15.299476623499999,9.0994682312,4,2.913333332538605
density_0_nback_1_id_29,29,0,1,d0_n1,1698061583.0,1698061665.65,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,4.2000541686999995,7.649963378899997,2.83022999763,0.550652444363,-0.000107984153146,18.350807189900003,14.150753021200003,10.700843811000006,5,8.593333331743876
density_10_nback_2_id_29,29,10,2,d10_n2,1698061816.0,1698061889.85,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.999994277999999,5.000066757199999,2.93234300613,1.36386239529,-0.30520388484,16.799570083699997,14.799575805699998,11.799503326499998,6,2.5058333317438763
density_0_nback_2_id_29,29,0,2,d0_n2,1698062084.0,1698062150.45,SINGLE,1,True,True,False,True,VALIDATED,AT_OR_AFTER_HANDBACK,MULTI_FIRST_TAKEN_AS_END_OF_FIRST_MANUAL_EPISODE,3.0509014129999983,,3.13515496254,6.42892932892,1.8457865715,4.599954605099995,1.549053192099997,,7,3.2358333349227903
density_10_nback_1_id_29,29,10,1,d10_n1,1698062330.0,1698062402.7,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.8005714417000007,5.9999828339000025,2.78930211067,9.252202034,0.588260114193,16.500123977700003,13.699552536000002,10.5001411438,8,2.9924999992052714
density_10_nback_0_id_29,29,10,0,d10_n0,1698062555.0,1698062629.95,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.2498950957999995,14.8499603271,0.315932005644,11.0377845764,6.3566608429,23.6500892639,22.4001941681,8.8001289368,9,2.538333332538605
density_20_nback_2_id_30,30,20,2,d20_n2,1699525859.0,1699525957.9,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.8500671386999983,10.1497612,1.3290990591,10.974199295,2.63272595406,25.2495765686,23.3995094299,15.099815368599998,1,
density_0_nback_0_id_30,30,0,0,d0_n0,1699526329.0,1699526402.65,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.300546646099999,6.1008167266000015,1.41940903664,2.169444561,0.224820077419,14.100477218599998,12.7999305725,7.999660491999997,2,6.184999998410543
density_20_nback_1_id_30,30,20,1,d20_n1,1699526617.0,1699526694.95,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.7507686615000004,7.900547027599998,1.62193405628,9.55055332184,3.43636798859,19.150081634499998,17.399312972999997,11.2495346069,3,3.5724999984105428
density_0_nback_1_id_30,30,0,1,d0_n1,1699526863.0,1699526949.0,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.9501113892000035,7.950435638400002,2.60416698456,0.541027545929,0.117265507579,21.750267028800003,19.8001556396,13.799831390400001,4,2.8008333325386046
density_20_nback_0_id_30,30,20,0,d20_n0,1699527093.0,1699527188.8,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,0.7503166198000031,6.6501350403,1.93824505806,4.53030347824,0.319306433201,17.0996627807,16.349346160899998,10.4495277404,5,2.4
density_0_nback_2_id_30,30,0,2,d0_n2,1699527322.0,1699527399.3,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.700008392400001,6.1505699157999985,1.38371098042,0.8976598382,0.0690354406834,15.450138092099998,13.750129699699997,9.2995681763,6,2.2200000007947285
density_10_nback_2_id_30,30,10,2,d10_n2,1699527549.0,1699527629.45,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.799581527800001,7.399450302200002,1.35010504723,3.82865047455,-0.307824969292,23.399854660099997,21.600273132299996,16.000404357899995,7,2.4950000007947284
density_10_nback_0_id_30,30,10,0,d10_n0,1699527748.0,1699527819.65,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.7999515533000014,5.349954605099999,2.54701304436,1.35867464542,-0.0843431800604,20.4002227783,18.600271225,15.050268173200003,8,1.9758333325386048
density_10_nback_1_id_30,30,10,1,d10_n1,1699527949.0,1699528024.55,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.9495906830000003,7.549077987699999,1.34540903568,3.85214114189,0.196035310626,19.399755477899998,17.450164794899997,11.850677490199999,9,2.1558333317438763
